"";"Companies";"Year";"Ticker";"Date";"Ra";"Beta";"AlphaJensen";"ROA";"TobinsQ";"ROE";"EnergyProductivity";"CarbonProductivity";"WaterProductivity";"WasteProductivity";"SustainabilityPayLink";"SustainableThemedCommitment";"AuditScore";"FirmSize";"Leverage";"NetMargin";"Industry"
"901";396;2012;"YUM";2012-12-01;-0,0101887401896444;0,715572696149949;-0,0187324980042138;0,18;2,75;0,74;0,29;0,32;0;0;0;0;1;9,95;1,36;0,12;1
"902";396;2013;"YUM";2013-12-01;-0,0270092469066692;0,715572696149949;-0,0471168396684828;0,12;3,17;0,49;0,05;0,05;0;0;1;0;1;9,94;1,35;0,08;1
"903";396;2014;"YUM";2014-12-01;-0,0586445965606136;0,715572696149949;-0,0582152529429236;0,12;3,19;0,49;0,06;0,06;0;0;1;0;1;9,92;1,99;0,08;1
"904";397;2012;"ZBH";2012-12-01;0,0130696706898337;0,896497881259184;0,00239099569097538;0,09;1,15;0,13;0,94;0,51;0;0;0;0;0;9,95;0,32;0,17;5
"905";397;2013;"ZBH";2013-12-01;0,0214285525404534;0,896497881259184;-0,00376303792292964;0,08;1,5;0,13;0;0,1;0;0;0;0;0;9,98;0,27;0,16;5
"906";397;2014;"ZBH";2014-12-01;0,0119536203919189;0,896497881259184;0,0124915191206744;0,08;1,8;0,11;0;0,09;0;0;0;0;0;9,98;0,23;0,15;5
"907";4;2012;"AAPL";2012-12-01;-0,0951274831818494;1,03459371043211;-0,107435688964948;0,29;2,42;0,43;0,92;0,96;0,96;0,94;0;0;0;11,29;3,18;0,22;7
"908";4;2013;"AAPL";2013-12-01;0,00886221349606508;1,03459371043211;-0,0202098697670771;0,06;2,18;0,44;0,11;0,13;0,11;0,14;1;0;1;11,35;6,06;0,09;7
"909";4;2014;"AAPL";2014-12-01;-0,0746060911429726;1,03459371043211;-0,0739853349167134;0,11;2,54;0,34;0,1;0,15;0,12;0,11;1;0;1;11,42;7,41;0,23;7
"910";40;2012;"AZO";2012-12-01;-0,0795325406330387;0,449884911578221;-0,0849411825896617;0,15;2,89;-0,65;0;0;0;0;0;0;0;9,81;-2,39;0,11;1
"911";40;2013;"AZO";2013-12-01;0,0347864775927001;0,449884911578221;0,0221447115773521;0,15;2,92;-0,64;0;0;0;0;0;0;0;9,85;-2,43;0,11;1
"912";40;2014;"AZO";2014-12-01;0,0692108879045184;0,449884911578221;0,0694808188514654;0,15;3,06;-0,64;0;0,07;0;0;0;0;0;9,89;-2,66;0,11;1
"913";41;2012;"BA";2012-12-01;0,0144346961702178;1,05278814584306;0,00191179604926976;0,05;0,6;0,64;0,69;0,78;0,84;0;0;1;1;10,95;1,53;0,05;6
"914";41;2013;"BA";2013-12-01;0,0165476411244986;1,05278814584306;-0,0130357057736913;0,05;1,04;0,47;0,07;0,11;0,12;0,1;1;1;1;10,97;0,54;0,05;6
"915";41;2014;"BA";2014-12-01;-0,0331421042168189;1,05278814584306;-0,0325104313293131;0,06;0,87;0,42;0,08;0,08;0,12;0,1;1;1;1;11;0,94;0,06;6
"916";42;2012;"BAC";2012-12-01;0,164390119538128;1,20058599626246;0,150123204782231;0;0,11;0,01;0,12;0,2;0,05;0,04;1;1;1;12,34;1,26;0,03;4
"917";42;2013;"BAC";2013-12-01;-0,0152850672156355;1,20058599626246;-0,0490215337106106;0,01;0,19;0,05;0,02;0,03;0,02;0,01;1;1;1;12,32;1,14;0,11;4
"918";42;2014;"BAC";2014-12-01;0,0515981829835917;1,20058599626246;0,0523185345813492;0;0,11;0,02;0,03;0,04;0,02;0,02;1;1;1;12,32;1,08;0,05;4
"919";43;2012;"BAX";2012-12-01;0,0186513637461463;0,949540456164375;0,00734678636340668;0,12;NA;0,34;0,1;0,18;0,05;0,16;1;1;1;10,31;0,8;0,16;5
"920";43;2013;"BAX";2013-12-01;0,0294272253098314;0,949540456164375;0,00274513849161251;0,08;NA;0,26;0,01;0,04;0,01;0,05;1;1;1;10,41;0,96;0,13;5
"921";43;2014;"BAX";2014-12-01;0,0170410326007931;0,949540456164375;0,0176107568744917;0,1;NA;0,3;0;0,02;0;0,01;1;1;1;10,41;0,94;0,15;5
"922";44;2012;"BBBY";2012-12-01;-0,0490370652244044;1,29486372536039;-0,064416457183657;0,17;1,75;0,26;0;0;0;0;0;0;0;9,81;0;0,1;1
"923";44;2013;"BBBY";2013-12-01;0,0286761018337717;1,29486372536039;-0,00770956884885528;0,17;2,2;0,26;0;0;0;0;0;0;0;9,82;0,55;0,09;1
"924";44;2014;"BBBY";2014-12-01;0,0374523341418296;1,29486372536039;0,0382292523770458;0,14;1,7;0,28;0;0,07;0;0;0;0;0;9,87;0,47;0,08;1
"925";45;2012;"BBT";2012-12-01;0,0328242118558489;1,08827334365486;0,0198825864007215;0,01;0,27;0,1;0;0;0;0;0;0;0;11,26;1;0,2;4
"926";45;2013;"BBT";2013-12-01;0,0716377365187968;1,08827334365486;0,0410572555620952;0,01;0,33;0,08;0;0;0;0;0;0;0;11,26;1,07;0,16;4
"927";45;2014;"BBT";2014-12-01;0,0339990175646435;1,08827334365486;0,0346519815708364;0,01;0,33;0,09;0;0,03;0;0;0;0;0;11,27;1,07;0,22;4
"928";46;2012;"BBY";2012-12-01;-0,0871975639457023;1,49886432724676;-0,104984163007214;-0,09;0,32;-0,43;0,68;0,6;0;0,72;0;1;1;10,24;0,33;0,03;1
"929";46;2013;"BBY";2013-12-01;-0,0125661101743126;1,49886432724676;-0,0546841977699465;-0,02;0,8;-0,11;0,13;0,07;0,08;0,08;1;1;1;10,18;0,43;-0,02;1
"930";46;2014;"BBY";2014-12-01;-0,00576478807122184;1,49886432724676;-0,00486546947487379;0,07;0,54;0,23;0,13;0,11;0,09;0,06;1;1;1;10,2;0,35;0,02;1
"931";48;2012;"BDX";2012-12-01;0,0260481711100231;0,74108251752127;0,0172033974032721;0,14;1,33;0,35;0,1;0,14;0,06;0,31;0;0;0;10,07;0,84;0,2;5
"932";48;2013;"BDX";2013-12-01;0,0224521819955565;0,74108251752127;0,00162776325320885;0,08;1,77;0,19;0,02;0,04;0,03;0,01;1;1;0;10,08;0,74;0,11;5
"933";48;2014;"BDX";2014-12-01;-0,00405124429221254;0,74108251752127;-0,00360659478169978;0,08;1,45;0,22;0,03;0,04;0,03;0,03;1;1;0;10,27;1,96;0,14;5
"934";49;2012;"BEN";2012-12-01;-0,0192250685826347;1,50953745095521;-0,0371376105039062;0,14;1,39;0,22;0,65;0,48;0;0;0;0;0;10,16;0,31;0,27;4
"935";49;2013;"BEN";2013-12-01;0,0434784870346987;1,50953745095521;0,00106048466285733;0,15;1,83;0,22;0;0,08;0;0;1;0;0;10,2;0,23;0,27;4
"936";49;2014;"BEN";2014-12-01;-0,0239251741490741;1,50953745095521;-0,023019451678501;0,14;1,57;0,21;0;0,09;0;0;1;0;0;10,21;0,19;0,28;4
"937";51;2012;"BG";2012-12-01;-0,006445099981085;0,608204446720121;-0,0137219124523824;0;0,34;0;0,21;0,36;0,41;0,47;0;0;0;10,45;0,35;0;2
"938";51;2013;"BG";2013-12-01;0,024534370010745;0,608204446720121;0,00744382505790964;0,01;0,4;0,02;0,05;0,07;0,05;0,06;0;1;0;10,43;0,93;0;2
"939";51;2014;"BG";2014-12-01;0,00154136070331146;0,608204446720121;0,00190628337134353;0,02;0,58;0,06;0,03;0,07;0,07;0,05;0;1;0;10,33;0,37;0,01;2
"940";53;2012;"BIIB";2012-12-01;-0,0184124952750262;0,912463446382745;-0,0292795639423426;0,15;3,06;0,21;0,69;0,83;0,85;0,97;1;0;1;10,01;0,1;0,25;5
"941";53;2013;"BIIB";2013-12-01;-0,0399674390062163;0,912463446382745;-0,0656076618495715;0,17;5,06;0,23;0,14;0,14;0,13;0,11;1;1;1;10,07;0,13;0,27;5
"942";53;2014;"BIIB";2014-12-01;0,0982339069865445;0,912463446382745;0,0987813850543741;0,22;5;0,29;0,13;0,14;0,11;0,14;0;1;1;10,16;0,05;0,3;5
"943";54;2012;"BK";2012-12-01;0,0709404819761959;0,979589854334525;0,0592813216950485;0,01;-0,18;0,07;0,15;0,26;0,41;0,4;1;1;1;11,56;0,56;0,17;4
"944";54;2013;"BK";2013-12-01;0,0361344392102476;0,979589854334525;0,00860796430344748;0,01;-0,17;0,06;0,01;0,02;0,05;0,06;1;1;1;11,57;0,57;0,14;4
"945";54;2014;"BK";2014-12-01;0,0133996489119119;0,979589854334525;0,0139874028245126;0,01;-0,07;0,07;0,02;0,02;0,05;0,03;1;1;1;11,59;0,59;0,16;4
"946";55;2012;"BKE";2012-12-01;-0,132068989592083;0,800185691379924;-0,141611180750366;0,33;NA;0,5;0;0;0;0;0;0;0;8,79;0;0,14;3
"947";55;2013;"BKE";2013-12-01;-0,0094680889109934;0,800185691379924;-0,0319533068387693;0,28;NA;0,4;0;0;0;0;0;0;0;8,74;0;0,14;3
"948";55;2014;"BKE";2014-12-01;0,0256498306087245;0,800185691379924;0,0261299420235525;0,27;NA;0,4;0;0;0;0;0;0;0;8,79;0;0,13;3
"949";56;2012;"BLK";2012-12-01;0,0479102077789386;1,65769071634064;0,028249457326119;0,01;0,19;0,1;0,75;0,71;0;0;1;0;0;11,3;0,22;0,26;4
"950";56;2013;"BLK";2013-12-01;0,04432105566759;1,65769071634064;-0,00226005346158191;0,01;0,26;0,11;0;0,09;0;0;1;0;0;11,34;0,19;0,29;4
"951";56;2014;"BLK";2014-12-01;0,00114728891300428;1,65769071634064;0,00214190334280866;0,01;0,26;0,12;0,11;0,09;0;0;1;0;1;11,38;0,18;0,3;4
"952";57;2012;"BLL";2012-12-01;0,0013416289533156;0,519733615205837;-0,00489122770611328;0,06;1,22;0,34;0,7;0,75;0,76;0,83;1;1;1;9,88;2,77;0,05;8
"953";57;2013;"BLL";2013-12-01;0,033060860533797;0,519733615205837;0,018456345946513;0,06;1,28;0,37;0,07;0,05;0,08;0,09;1;1;1;9,89;2,65;0,05;8
"954";57;2014;"BLL";2014-12-01;0,0162678075291837;0,519733615205837;0,0165796476983072;0,06;1,59;0,41;0,09;0,08;0,11;0,13;1;1;1;9,88;2,9;0,05;8
"955";58;2012;"BMRN";2012-12-01;0,0143298458800281;1,3732259215528;-0,00197421999429494;-0,08;3,79;-0,13;0;0;0;0;0;0;0;9,2;0,32;-0,23;5
"956";58;2013;"BMRN";2013-12-01;-0,00113655362620356;1,3732259215528;-0,0397242020218372;-0,09;4,36;-0,15;0;0;0;0;0;0;1;9,35;0,49;-0,32;5
"957";58;2014;"BMRN";2014-12-01;0,00755056872423011;1,3732259215528;0,00837450427716179;-0,06;5,24;-0,09;0;0,02;0;0;0;0;1;9,39;0,43;-0,18;5
"958";59;2012;"BMY";2012-12-01;-0,00122682852999797;0,371623282757379;-0,00571198326653504;0,06;1,63;0,13;0,18;0,34;0,49;0,28;1;1;1;10,56;0,48;0,11;5
"959";59;2013;"BMY";2013-12-01;0,0406306759829075;0,371623282757379;0,0301880617374251;0,07;2,3;0,18;0,02;0,06;0,08;0,06;1;1;1;10,59;0,63;0,16;5
"960";59;2014;"BMY";2014-12-01;0,00586659414485395;0,371623282757379;0,00608956811450838;0,06;2,92;0,13;0,02;0,07;0,09;0,08;1;1;1;10,53;0,49;0,13;5
"961";6;2012;"ABC";2012-12-01;0,0224833556383944;0,509764514744917;0,0163681343644043;0,09;0,76;0,23;0;0;0;0;0;0;0;10,19;0,68;0,15;5
"962";6;2013;"ABC";2013-12-01;-0,00312405154338848;0,509764514744917;-0,0174484344077207;0,06;0,92;0,11;0;0;0;0;0;0;0;10,3;0,13;0,12;5
"963";6;2014;"ABC";2014-12-01;-0,00982272148231559;0,509764514744917;-0,00951686277346864;0,05;0,9;0,1;0;0,06;0;0;0;0;0;10,4;0,16;0,11;5
"964";61;2012;"BSX";2012-12-01;0,0337210299674558;1,04919949350281;0,0212404759441226;-0,22;0,63;-0,5;0;0,27;0,44;0,49;0;1;0;10,23;0,62;-0,56;5
"965";61;2013;"BSX";2013-12-01;0,0372924569622123;1,04919949350281;0,00780995119478336;-0,01;1,14;-0,02;0,06;0,07;0,09;0,1;1;1;1;10,22;0,65;-0,02;5
"966";61;2014;"BSX";2014-12-01;0,029098530824196;1,04919949350281;0,0297280505202976;-0,01;1,21;-0,02;0,08;0,07;0,09;0,12;1;1;1;10,23;0,6;-0,02;5
"967";62;2012;"BWA";2012-12-01;0,0771844324626257;1,39125548757555;0,0606676177092341;0,08;1,29;0,17;0;0;0;0;0;0;0;9,81;0,27;0,07;1
"968";62;2013;"BWA";2013-12-01;0,0424741989773625;1,39125548757555;0,00337991977648942;0,09;1,82;0,19;0;0;0;0;0;0;0;9,84;0,29;0,08;1
"969";62;2014;"BWA";2014-12-01;-0,0288784154378426;1,39125548757555;-0,0280436621452972;0,09;1,71;0,18;0;0,09;0;0;0;0;0;9,86;0,2;0,08;1
"970";63;2012;"BX";2012-12-01;0,0594627450437008;2,29174229536405;0,032320185958405;0,01;0,31;0,03;0;0;0;0;0;0;0;10,46;1,59;0,05;4
"971";63;2013;"BX";2013-12-01;0,0972804714139132;2,29174229536405;0,0328825129141834;0,04;0,84;0,13;0;0;0;0;0;0;0;10,47;1,05;0,18;4
"972";63;2014;"BX";2014-12-01;0,00920565645819483;2,29174229536405;0,0105807018354133;0,05;0,79;0,15;0;0;0;0;0;0;0;10,5;0,78;0,21;4
"973";64;2012;"BXP";2012-12-01;0,0366880635214785;0,792715465292773;0,0272340210310238;0,02;1,5;0,06;0;0;0;0;0;0;0;10,19;1,75;0,15;4
"974";64;2013;"BXP";2013-12-01;0,0150758453759767;0,792715465292773;-0,0071994591987502;0,04;1,23;0,14;0;0;0;0;0;0;0;10,3;2,05;0,35;4
"975";64;2014;"BXP";2014-12-01;-0,00253884393322686;0,792715465292773;-0,0020632146540512;0,02;1,41;0,08;0;0,08;0;0;0;0;0;10,3;1,83;0,18;4
"976";65;2012;"C";2012-12-01;0,134832446310055;1,29800548771772;0,119415981554986;0;0,17;0,04;0,23;0,26;0,14;0,1;1;1;1;12,27;1,28;0,1;4
"977";65;2013;"C";2013-12-01;-0,015424487198414;1,29800548771772;-0,0518984414032819;0,01;0,15;0,07;0,05;0,04;0,03;0,01;1;1;1;12,27;1,11;0,17;4
"978";65;2014;"C";2014-12-01;0,00259062766965512;1,29800548771772;0,00336943096228576;0;0,17;0,03;0,05;0,06;0,03;0,02;1;1;1;12,27;1,11;0,09;4
"979";66;2012;"CA";2012-12-01;-0,00815606336941174;1,38520546350681;-0,0246014878387921;0,08;0,93;0,17;0,34;0,49;0,58;0,34;1;1;1;10,06;0,24;0,2;7
"980";66;2013;"CA";2013-12-01;0,0195054263097276;1,38520546350681;-0,0194188472148137;0,09;1,32;0,19;0,05;0,03;0,08;0,13;1;0;1;10,07;0,22;0,23;7
"981";66;2014;"CA";2014-12-01;-0,0227281168426459;1,38520546350681;-0,0218969935645418;0,07;1,25;0,14;0,06;0,03;0,09;0,07;1;0;1;10,04;0,22;0,19;7
"982";67;2012;"CAG";2012-12-01;-0,0121296469782799;0,501339743182976;-0,018145455947839;0,06;0,9;0,14;0,16;0,24;0,22;0,39;1;1;1;10,1;0,78;0,05;2
"983";67;2013;"CAG";2013-12-01;0,0212933845591967;0,501339743182976;0,0072057377757551;0,03;0,89;0,13;0,02;0,04;0,02;0;1;1;1;10,32;1,6;0,04;2
"984";67;2014;"CAG";2014-12-01;-0,0065934263191725;0,501339743182976;-0,00629262247326271;0,02;0,98;0,07;0,02;0,04;0,02;0;1;1;1;10,29;1,38;0,02;2
"985";68;2012;"CAH";2012-12-01;0,0245587271476612;0,574118685078618;0,0176841266637335;0,05;0,52;0,18;0,76;0,7;0,82;0,65;1;0;1;10,39;0,37;0,01;5
"986";68;2013;"CAH";2013-12-01;0,0381542564085608;0,574118685078618;0,0220215213578516;0,01;0,91;0,06;0,1;0,06;0;0,1;1;0;1;10,4;0,56;0;5
"987";68;2014;"CAH";2014-12-01;-0,0136940948615541;0,574118685078618;-0,013349623650507;0,04;1;0,17;0,05;0,07;0,06;0,1;1;0;1;10,44;0,61;0,01;5
"988";7;2012;"ABT";2012-12-01;0,00766281855777333;0,504196902623928;0,00161329510681097;0,04;0,77;0,1;0,12;0,08;0,15;0,35;1;0;1;10,83;0,69;0,3;5
"989";7;2013;"ABT";2013-12-01;0,00365927679869691;0,504196902623928;-0,0105086561650355;0,04;1,23;0,12;0,02;0,01;0,02;0,03;1;0;1;10,63;1,3;0,07;5
"990";7;2014;"ABT";2014-12-01;0,011392999303787;0,504196902623928;0,0116955174453614;0,04;1,66;0,13;0,01;0,01;0,01;0,05;1;0;1;10,62;1,38;0,07;5
"991";70;2012;"CAT";2012-12-01;0,0557402279100042;1,57698527548604;0,0370318016592689;0,06;0,83;0,34;0,37;0,35;0,44;0,7;0;1;0;10,95;1,58;0,09;6
"992";70;2013;"CAT";2013-12-01;0,0708351421583057;1,57698527548604;0,026521855917148;0,04;0,87;0,2;0,04;0,05;0,07;0,11;0;1;0;10,93;1,29;0,07;6
"993";70;2014;"CAT";2014-12-01;-0,0944853183549414;1,57698527548604;-0,0935391271896498;0,04;0,85;0,19;0,04;0,04;0,05;0,06;0;1;0;10,93;1,66;0,07;6
"994";72;2012;"CBS";2012-12-01;0,0593097407183393;1,63877887107699;0,0398721500396308;0,06;1,06;0,16;0;0;0;0;1;0;0;10,42;0,58;0,11;1
"995";72;2013;"CBS";2013-12-01;0,0867996450194968;1,63877887107699;0,0407499587422333;0,07;1,62;0,19;0;0;0;0;1;0;0;10,42;0,6;0,12;1
"996";72;2014;"CBS";2014-12-01;0,0111489191235441;1,63877887107699;0,0121321864461903;0,12;1,38;0,37;0;0,03;0;0;1;0;0;10,38;0,93;0,21;1
"997";73;2012;"CCE";2012-12-01;0,0174857506847428;1,00378071323588;0,00554113826855936;0,09;1,22;0,25;0,59;0,84;0,6;0,91;1;1;1;10,21;1,03;0,09;2
"998";73;2013;"CCE";2013-12-01;0,0509000449080651;1,00378071323588;0,0226938068661368;0,07;1,55;0,24;0,12;0,14;0,12;0,11;1;1;1;10,21;1,05;0,08;2
"999";73;2014;"CCE";2014-12-01;0,00635227565909893;1,00378071323588;0,00695454408704046;0,07;1,64;0,26;0,13;0,13;0,11;0,12;1;1;1;10,21;1,63;0,08;2
"1000";74;2012;"CCI";2012-12-01;0,0664622923893089;0,419777301091334;0,0614089202364311;0,01;1,97;0,06;0;0;0;0;0;0;0;10,21;3,72;0,08;4
"1001";74;2013;"CCI";2013-12-01;-0,0108359552533913;0,419777301091334;-0,0226316974140578;0,01;1,74;0,02;0;0;0;0;0;0;0;10,31;1,66;0,03;4
"1002";74;2014;"CCI";2014-12-01;-0,0433563627566498;0,419777301091334;-0,043104496375995;0,02;1,79;0,05;0;0,07;0;0;0;0;0;10,33;1,76;0,09;4
"1003";75;2012;"CCL";2012-12-01;-0,0368003878446276;1,92820217136667;-0,0596531734667544;0,03;1,09;0,05;0,05;0,05;0,48;0,07;0;1;1;10,59;0,3;0,08;1
"1004";75;2013;"CCL";2013-12-01;0,10655031488246;1,92820217136667;0,0523678338670561;0,03;1,2;0,05;0,01;0,01;0,06;0,01;1;1;1;10,6;0,33;0,07;1
"1005";75;2014;"CCL";2014-12-01;0,0261498189204606;1,92820217136667;0,0273067402232806;0,03;1,19;0,05;0;0,02;0;0;1;1;1;10,6;0,3;0,08;1
"1006";76;2012;"CE";2012-12-01;0,0816153583517536;1,72386868745498;0,0611737078397848;0,07;0,95;0,39;0;0;0;0;0;1;0;9,95;1,69;0,09;8
"1007";76;2013;"CE";2013-12-01;-0,014716787049874;1,72386868745498;-0,0631574971673588;0,12;1,1;0,5;0;0;0;0;0;1;0;9,96;1,07;0,17;8
"1008";76;2014;"CE";2014-12-01;-0,00183282018365422;1,72386868745498;-0,000798498971181235;0,07;1,18;0,23;0;0,04;0;0;0;1;0;9,94;0,93;0,09;8
"1009";77;2012;"CELG";2012-12-01;-0,00152800235419271;1,10623757291268;-0,0146816057145623;0,13;2,72;0,25;0,74;0,76;0,75;0;0;0;1;10,07;0,49;0,26;5
"1010";77;2013;"CELG";2013-12-01;0,0435455981409132;1,10623757291268;0,012460322342067;0,12;5,07;0,26;0;0,02;0,11;0;1;0;1;10,13;0,75;0,22;5
"1011";77;2014;"CELG";2014-12-01;-0,0162273653995239;1,10623757291268;-0,0155636228557763;0,13;5,09;0,37;0,14;0,02;0,15;0;1;0;1;10,24;0,96;0,26;5
"1012";78;2012;"CERN";2012-12-01;0,0037484693604261;1,05591007973863;-0,00881126958048978;0,12;3,27;0,15;0;0;0;0;0;0;0;9,57;0,05;0,15;5
"1013";78;2013;"CERN";2013-12-01;-0,0305650319853559;1,05591007973863;-0,0602361052260116;0,1;4,03;0,13;0;0;0;0;0;0;0;9,61;0,04;0,14;5
"1014";78;2014;"CERN";2014-12-01;0,00402916999312459;1,05591007973863;0,00466271604096778;0,1;NA;0,13;0;0;0;0;0;0;0;9,64;0,03;0,13;5
"1015";79;2012;"CF";2012-12-01;-0,0521223532300537;1,04397176037306;-0,0645412200024559;0,2;1,23;0,35;0;0,1;0;0;0;0;0;10,01;0,27;0,3;8
"1016";79;2013;"CF";2013-12-01;0,0695630426843007;1,04397176037306;0,0402274362178176;0,15;1,34;0,28;0;0;0;0;0;0;0;10,03;0,61;0,27;8
"1017";79;2014;"CF";2014-12-01;0,01623876261217;1,04397176037306;0,0168651456683938;0,12;1,44;0,31;0;0,03;0;0;0;0;0;10,05;1,09;0,29;8
"1018";8;2012;"ACIW";2012-12-01;0,013364299981366;0,796661915378;0,00386368937990559;0,09;1,59;0,13;0,2;0,43;0,4;0,02;0;1;1;9,1;0,22;0,19;6
"1019";8;2013;"ACIW";2013-12-01;0,00725700717865738;0,796661915378;-0,0151291926434644;0,03;1,69;0,04;0,01;0,03;0,07;0,03;1;1;1;9,23;0,22;0,07;6
"1020";8;2014;"ACIW";2014-12-01;0,0363492304877848;0,796661915378;0,0368272276370116;0,03;1,7;0,04;0,05;0,04;0,09;0,01;1;1;1;9,27;0,13;0,06;6
"1021";80;2012;"CHD";2012-12-01;-0,0107687306398275;0,722241122175099;-0,0193911758814937;0,1;1,92;0,17;0,3;0,17;0,23;0,11;0;0;0;9,61;0,32;0,12;2
"1022";80;2013;"CHD";2013-12-01;0,0156622044936641;0,722241122175099;-0,00463277103945616;0,1;2,21;0,18;0,05;0;0,07;0,03;0;0;0;9,63;0,28;0,12;2
"1023";80;2014;"CHD";2014-12-01;0,0270076898631466;0,722241122175099;0,0274410345364517;0,1;2,54;0,2;0;0,09;0;0;0;0;0;9,64;0,33;0,13;2
"1024";81;2012;"CHRW";2012-12-01;0,0293581090544221;0,83742499180882;0,019376494151078;0,24;3,48;0,43;0;0;0;0;0;0;0;9,45;0,21;0,05;6
"1025";81;2013;"CHRW";2013-12-01;0,00101685365898869;0,83742499180882;-0,0225147886108391;0,15;3,16;0,34;0;0,1;0;0;0;1;0;9,45;0,53;0,03;6
"1026";81;2014;"CHRW";2014-12-01;0,0207809338026314;0,83742499180882;0,0212833887977167;0,15;3,4;0,45;0;0,01;0;0;0;1;0;9,51;0,48;0,03;6
"1027";82;2012;"CHTR";2012-12-01;0,0733212952049608;0,872307019177592;0,0629280723786652;-0,02;1,33;-1,09;0;0;0;0;0;0;0;10,19;85,96;-0,04;1
"1028";82;2013;"CHTR";2013-12-01;0,0122122388330029;0,872307019177592;-0,0122995884058874;-0,01;1,65;-1,13;0;0;0;0;0;0;0;10,24;93,91;-0,02;1
"1029";82;2014;"CHTR";2014-12-01;-0,0183164140235644;0,872307019177592;-0,0177930298120579;-0,01;1,6;-1,23;0;0,02;0;0;0;0;0;10,39;143,99;-0,02;1
"1030";83;2012;"CI";2012-12-01;0,0225112463742373;0,325370921188105;0,0185718695042176;0,03;0,41;0,18;0;0,86;0;0;0;0;0;10,73;0,51;0,06;5
"1031";83;2013;"CI";2013-12-01;0,000343102450067911;0,325370921188105;-0,00879982043531784;0,03;0,58;0,15;0,06;0,1;0;0;1;0;0;10,74;0,47;0,05;5
"1032";83;2014;"CI";2014-12-01;0,000194394453985031;0,325370921188105;0,000389617006697894;0,04;0,64;0,19;0,07;0,1;0,1;0;1;0;0;10,75;0,46;0,06;5
"1033";84;2012;"CIT";2012-12-01;0,0420196355031398;1,09724861237261;0,028972101877143;-0,01;NA;-0,07;0;0;0;0;0;0;0;10,64;2,64;-0,53;4
"1034";84;2013;"CIT";2013-12-01;0,0321634497275591;1,09724861237261;0,00133076371988889;0,01;NA;0,08;0;0;0;0;0;0;0;10,67;2,46;0,29;4
"1035";84;2014;"CIT";2014-12-01;-0,0200772166673787;1,09724861237261;-0,0194188674999551;0,02;NA;0,13;0;0,07;0;0;0;0;0;10,68;2,04;0,31;4
"1036";85;2012;"CL";2012-12-01;-0,0371805881780094;0,584416773467647;-0,0441767061049277;0,17;3,96;1,08;0,34;0,38;0,35;0,37;1;1;1;10,13;2,06;0,13;2
"1037";85;2013;"CL";2013-12-01;-0,00915897692262875;0,584416773467647;-0,0255810882570696;0,16;4,6;1;0,08;0,09;0,07;0,09;1;1;1;10,14;4,93;0,13;2
"1038";85;2014;"CL";2014-12-01;-0,00576432743366582;0,584416773467647;-0,00541367736958523;0,11;5,01;1,26;0,09;0,07;0,07;0,08;1;1;1;10,13;4,93;0,09;2
"1039";86;2012;"CLR";2012-12-01;0,0674001743220535;1,29767591643449;0,0519875985081265;0,1;1,9;0,27;0;0;0;0;0;0;0;9,96;1,12;0,29;3
"1040";86;2013;"CLR";2013-12-01;0,0455470629723626;1,29767591643449;0,00908236972055337;0,07;2,17;0,21;0;0;0;0;0;0;0;10,08;1,19;0,22;3
"1041";86;2014;"CLR";2014-12-01;-0,0660688667266949;1,29767591643449;-0,0652902611768342;0,07;1,37;0,22;0;0,02;0;0;0;0;0;10,18;1,21;0,2;3
"1042";87;2012;"CLX";2012-12-01;-0,0418593967531626;0,423355712271241;-0,0469549941579632;0,13;2,57;-6,96;0,32;0,33;0,34;0,49;1;1;1;9,65;38,73;0,1;2
"1043";87;2013;"CLX";2013-12-01;-0,00441007466544138;0,423355712271241;-0,0163063701802633;0,13;3,17;4,8;0,07;0,08;0,06;0,13;1;1;1;9,64;13,91;0,1;2
"1044";87;2014;"CLX";2014-12-01;0,025167765996353;0,423355712271241;0,0254217794237158;0,12;3,27;3,72;0,07;0,06;0,07;0,12;1;1;1;9,67;6,39;0,09;2
"1045";88;2012;"CMCSA";2012-12-01;0,0131166100276769;1,40383125039937;-0,00354859872703562;0,04;0,75;0,13;0;0;0;0;0;0;0;11,22;0,77;0,1;1
"1046";88;2013;"CMCSA";2013-12-01;0,0488060883542123;1,40383125039937;0,00935843021799004;0,04;1,09;0,14;0;0;0;0;0;0;0;11,2;0,88;0,11;1
"1047";88;2014;"CMCSA";2014-12-01;0,0168627449015883;1,40383125039937;0,0177050436518279;0,05;1,15;0,16;0;0,03;0;0;0;0;0;11,2;0,84;0,12;1
"1048";89;2012;"CME";2012-12-01;-0,0537090261342012;1,27311616209793;-0,0688317968469568;0,02;0,46;0,04;0;0;0;0;0;0;0;10,59;0,1;0,31;4
"1049";89;2013;"CME";2013-12-01;-0,00603601394191435;1,27311616209793;-0,0418105780968663;0,02;0,5;0,05;0;0;0;0;0;0;0;10,73;0,1;0,33;4
"1050";89;2014;"CME";2014-12-01;0,0734061236389558;1,27311616209793;0,0741699933362146;0,02;0,43;0,05;0;0,07;0;0;0;0;0;10,86;0,1;0,36;4
"1051";9;2012;"ADBE";2012-12-01;0,0849867631675266;1,01521286789955;0,0729072513263119;0,12;1,54;0,16;0,83;0,87;0,99;0,92;1;1;1;10;0,19;0,24;7
