"","Ticker","Date","Year","Ra","Rf","Rm","Ra_Rf","Rm_Rf","Beta","AlphaJensen"
"14393","LLY",2016-12-01,2016,0.0914833186894424,3e-04,0.0185,0.0911833186894424,0.0182,0.578964894565413,0.0806461576083519
"14411","LMT",2011-12-01,2011,0.0345837612334521,0,0.0074,0.0345837612334521,0.0074,0.680178893137126,0.0295504374242374
"14416","LMT",2012-12-01,2012,-0.0108843445763984,1e-04,0.0119,-0.0109843445763984,0.0118,0.680178893137126,-0.0190104555154165
"14434","LMT",2013-12-01,2013,0.0481616860841711,0,0.0281,0.0481616860841711,0.0281,0.680178893137126,0.0290486591870179
"14442","LMT",2014-12-01,2014,0.00525877677028555,0,-6e-04,0.00525877677028555,-6e-04,0.680178893137126,0.00566688410616783
"14452","LMT",2015-12-01,2015,-0.00921377152846163,1e-04,-0.0216,-0.00931377152846163,-0.0217,0.680178893137126,0.005446110452614
"14463","LMT",2016-12-01,2016,-0.0594519146324983,3e-04,0.0185,-0.0597519146324983,0.0182,0.680178893137126,-0.072131170487594
"14477","LNC",2011-12-01,2011,-0.0383890076731932,0,0.0074,-0.0383890076731932,0.0074,1.49831429419084,-0.0494765334502054
"14495","LNC",2012-12-01,2012,0.0474396987412009,1e-04,0.0119,0.0473396987412009,0.0118,1.49831429419084,0.029659590069749
"14508","LNC",2013-12-01,2013,0.00563379609418138,0,0.0281,0.00563379609418138,0.0281,1.49831429419084,-0.0364688355725812
"14520","LNC",2014-12-01,2014,0.0181980073193113,0,-6e-04,0.0181980073193113,-6e-04,1.49831429419084,0.0190969958958258
"14526","LNC",2015-12-01,2015,-0.0899419628265518,1e-04,-0.0216,-0.0900419628265518,-0.0217,1.49831429419084,-0.0575285426426106
"14541","LNC",2016-12-01,2016,0.0332928753614345,3e-04,0.0185,0.0329928753614345,0.0182,1.49831429419084,0.00572355520716124
"14545","LNG",2011-12-01,2011,-0.150362484569913,0,0.0074,-0.150362484569913,0.0074,1.38088537900076,-0.160581036374519
"14568","LNG",2012-12-01,2012,0.11141370014285,1e-04,0.0119,0.11131370014285,0.0118,1.38088537900076,0.0950192526706408
"14571","LNG",2013-12-01,2013,0.0854103422916076,0,0.0281,0.0854103422916076,0.0281,1.38088537900076,0.0466074631416863
"14586","LNG",2014-12-01,2014,0.0646901064853798,0,-6e-04,0.0646901064853798,-6e-04,1.38088537900076,0.0655186377127803
"14596","LNG",2015-12-01,2015,-0.244129823135336,1e-04,-0.0216,-0.244229823135336,-0.0217,1.38088537900076,-0.21426461041102
"14614","LNG",2016-12-01,2016,0.0138536422260217,3e-04,0.0185,0.0135536422260217,0.0182,1.38088537900076,-0.011578471671792
"14625","LOW",2011-12-01,2011,0.0554910551829831,0,0.0074,0.0554910551829831,0.0074,1.19382419629056,0.046656756130433
"14635","LOW",2012-12-01,2012,-0.0159198183185777,1e-04,0.0119,-0.0160198183185777,0.0118,1.19382419629056,-0.0301069438348064
"14644","LOW",2013-12-01,2013,0.0426736382656959,0,0.0281,0.0426736382656959,0.0281,1.19382419629056,0.00912717834993119
"14660","LOW",2014-12-01,2014,0.0749802818048213,0,-6e-04,0.0749802818048213,-6e-04,1.19382419629056,0.0756965763225956
"14671","LOW",2015-12-01,2015,-0.00733746839570686,1e-04,-0.0216,-0.00743746839570686,-0.0217,1.19382419629056,0.0184685166637983
"14683","LOW",2016-12-01,2016,0.00804689907750591,3e-04,0.0185,0.00774689907750591,0.0182,1.19382419629056,-0.0139807012949823
"14700","LRCX",2011-12-01,2011,-0.0964883144150809,0,0.0074,-0.0964883144150809,0.0074,1.60379456934332,-0.108356394228221
"14708","LRCX",2012-12-01,2012,0.028352725785512,1e-04,0.0119,0.028252725785512,0.0118,1.60379456934332,0.00932794986726087
"14715","LRCX",2013-12-01,2013,0.043925946805359,0,0.0281,0.043925946805359,0.0281,1.60379456934332,-0.00114068059318829
"14727","LRCX",2014-12-01,2014,-0.038613950078863,0,-6e-04,-0.038613950078863,-6e-04,1.60379456934332,-0.037651673337257
"14740","LRCX",2015-12-01,2015,0.0193502558563461,1e-04,-0.0216,0.0192502558563461,-0.0217,1.60379456934332,0.0540525980110961
"14755","LRCX",2016-12-01,2016,0.00159348267668985,3e-04,0.0185,0.00129348267668985,0.0182,1.60379456934332,-0.0278955784853585
"14766","LUV",2011-12-01,2011,0.0217839311501123,0,0.0074,0.0217839311501123,0.0074,1.13726331615709,0.0133681826105498
"14784","LUV",2012-12-01,2012,0.0729170294653272,1e-04,0.0119,0.0728170294653272,0.0118,1.13726331615709,0.0593973223346735
"14792","LUV",2013-12-01,2013,0.0155230573968882,0,0.0281,0.0155230573968882,0.0281,1.13726331615709,-0.0164340417871261
"14806","LUV",2014-12-01,2014,0.0133103313268377,0,-6e-04,0.0133103313268377,-6e-04,1.13726331615709,0.0139926893165319
"14816","LUV",2015-12-01,2015,-0.0619207981841064,1e-04,-0.0216,-0.0620207981841064,-0.0217,1.13726331615709,-0.0373421842234975
"14831","LUV",2016-12-01,2016,0.069129510366792,3e-04,0.0185,0.068829510366792,0.0182,1.13726331615709,0.0481313180127329
"14835","LVS",2011-12-01,2011,-0.0890566614853149,0,0.0074,-0.0890566614853149,0.0074,1.44848030034637,-0.099775415707878
"14853","LVS",2012-12-01,2012,0.0574365452488614,1e-04,0.0119,0.0573365452488614,0.0118,1.44848030034637,0.0402444777047742
"14864","LVS",2013-12-01,2013,0.100124786509619,0,0.0281,0.100124786509619,0.0281,1.44848030034637,0.0594224900698855
"14878","LVS",2014-12-01,2014,-0.0817005475898203,0,-6e-04,-0.0817005475898203,-6e-04,1.44848030034637,-0.0808314594096125
"14882","LVS",2015-12-01,2015,0.0106591890711649,1e-04,-0.0216,0.0105591890711649,-0.0217,1.44848030034637,0.0419912115886813
"14902","LVS",2016-12-01,2016,-0.147175114959707,3e-04,0.0185,-0.147475114959707,0.0182,1.44848030034637,-0.173837456426011
"14916","LYB",2011-12-01,2011,-0.00552481819291717,0,0.0074,-0.00552481819291717,0.0074,1.63054095635757,-0.0175908212699632
"14928","LYB",2012-12-01,2012,0.138020719733308,1e-04,0.0119,0.137920719733308,0.0118,1.63054095635757,0.118680336448289
"14930","LYB",2013-12-01,2013,0.0393801556399834,0,0.0281,0.0393801556399834,0.0281,1.63054095635757,-0.00643804523366438
"14951","LYB",2014-12-01,2014,0.00669813320302069,0,-6e-04,0.00669813320302069,-6e-04,1.63054095635757,0.00767645777683524
"14964","LYB",2015-12-01,2015,-0.0977133531547345,1e-04,-0.0216,-0.0978133531547345,-0.0217,1.63054095635757,-0.0624306144017752
"14965","LYB",2016-12-01,2016,-0.0515731429284021,3e-04,0.0185,-0.0518731429284021,0.0182,1.63054095635757,-0.08154898833411
"14982","M",2011-12-01,2011,-0.00156117354164218,0,0.0074,-0.00156117354164218,0.0074,1.27873086678683,-0.0110237819558648
"14989","M",2012-12-01,2012,0.0133952391890025,1e-04,0.0119,0.0132952391890025,0.0118,1.27873086678683,-0.00179378503908213
"15006","M",2013-12-01,2013,0.00746502761031947,0,0.0281,0.00746502761031947,0.0281,1.27873086678683,-0.0284673097463906
"15022","M",2014-12-01,2014,0.0180271870204107,0,-6e-04,0.0180271870204107,-6e-04,1.27873086678683,0.0187944255404828
"15035","M",2015-12-01,2015,-0.10128544915855,1e-04,-0.0216,-0.10138544915855,-0.0217,1.27873086678683,-0.0736369893492752
"15037","M",2016-12-01,2016,-0.154819041674685,3e-04,0.0185,-0.155119041674685,0.0182,1.27873086678683,-0.178391943450206
"15052","MA",2011-12-01,2011,-0.00462960290848426,0,0.0074,-0.00462960290848426,0.0074,1.13617000449071,-0.0130372609417155
"15071","MA",2012-12-01,2012,0.00530639313851365,1e-04,0.0119,0.00520639313851365,0.0118,1.13617000449071,-0.00820041291447673
"15079","MA",2013-12-01,2013,0.0935984917811543,0,0.0281,0.0935984917811543,0.0281,1.13617000449071,0.0616721146549654
"15095","MA",2014-12-01,2014,-0.0130295673035385,0,-6e-04,-0.0130295673035385,-6e-04,1.13617000449071,-0.0123478653008441
"15100","MA",2015-12-01,2015,-0.0057355224745836,1e-04,-0.0216,-0.0058355224745836,-0.0217,1.13617000449071,0.0188193666228648
"15114","MA",2016-12-01,2016,0.0102216050820852,3e-04,0.0185,0.00992160508208518,0.0182,1.13617000449071,-0.0107566889996457
"15125","MAC",2011-12-01,2011,0.00993054043797838,0,0.0074,0.00993054043797838,0.0074,1.02594146074681,0.00233857362845195
"15133","MAC",2012-12-01,2012,0.031361483886832,1e-04,0.0119,0.031261483886832,0.0118,1.02594146074681,0.0191553746500196
"15153","MAC",2013-12-01,2013,0.0336732977918958,0,0.0281,0.0336732977918958,0.0281,1.02594146074681,0.0048443427449103
"15161","MAC",2014-12-01,2014,0.0533084237209643,0,-6e-04,0.0533084237209643,-6e-04,1.02594146074681,0.0539239885974124
"15178","MAC",2015-12-01,2015,0.0319844719090117,1e-04,-0.0216,0.0318844719090117,-0.0217,1.02594146074681,0.0541474016072176
"15184","MAC",2016-12-01,2016,0.0425350127586,3e-04,0.0185,0.0422350127586,0.0182,1.02594146074681,0.023562878173008
"15201","MAR",2011-12-01,2011,-0.0485125785773708,0,0.0074,-0.0485125785773708,0.0074,1.41908941513462,-0.059013840249367
"15211","MAR",2012-12-01,2012,0.026646692954144,1e-04,0.0119,0.026546692954144,0.0118,1.41908941513462,0.00980143785555542
"15218","MAR",2013-12-01,2013,0.0483645904446621,0,0.0281,0.0483645904446621,0.0281,1.41908941513462,0.00848817787937924
"15233","MAR",2014-12-01,2014,-0.00969277897906763,0,-6e-04,-0.00969277897906763,-6e-04,1.41908941513462,-0.00884132532998686
"15251","MAR",2015-12-01,2015,-0.0561221209735904,1e-04,-0.0216,-0.0562221209735904,-0.0217,1.41908941513462,-0.0254278806651691
"15255","MAR",2016-12-01,2016,0.0483184841664661,3e-04,0.0185,0.0480184841664661,0.0182,1.41908941513462,0.022191056811016
"15273","MAS",2011-12-01,2011,0.0897914594993758,0,0.0074,0.0897914594993758,0.0074,1.41974378511399,0.0792853554895322
"15284","MAS",2012-12-01,2012,-0.017846925786337,1e-04,0.0119,-0.017946925786337,0.0118,1.41974378511399,-0.0346999024506821
"15290","MAS",2013-12-01,2013,0.0154903714823317,0,0.0281,0.0154903714823317,0.0281,1.41974378511399,-0.0244044288793715
"15309","MAS",2014-12-01,2014,0.0404912017725056,0,-6e-04,0.0404912017725056,-6e-04,1.41974378511399,0.041343048043574
"15317","MAS",2015-12-01,2015,-0.0553309973188888,1e-04,-0.0216,-0.0554309973188888,-0.0217,1.41974378511399,-0.0246225571819151
"15334","MAS",2016-12-01,2016,-0.000948265499399084,3e-04,0.0185,-0.00124826549939908,0.0182,1.41974378511399,-0.0270876023884738
"15337","MAT",2011-12-01,2011,-0.0371263391671887,0,0.0074,-0.0371263391671887,0.0074,0.590481024264436,-0.0414958987467456
"15356","MAT",2012-12-01,2012,-0.0240131571224535,1e-04,0.0119,-0.0241131571224535,0.0118,0.590481024264436,-0.0310808332087738
"15366","MAT",2013-12-01,2013,0.0279187428509887,0,0.0281,0.0279187428509887,0.0281,0.590481024264436,0.011326226069158
"15378","MAT",2014-12-01,2014,-0.0192006381825413,0,-6e-04,-0.0192006381825413,-6e-04,0.590481024264436,-0.0188463495679826
"15385","MAT",2015-12-01,2015,0.0888534128518803,1e-04,-0.0216,0.0887534128518803,-0.0217,0.590481024264436,0.101566851078419
"15399","MAT",2016-12-01,2016,-0.136204742267503,3e-04,0.0185,-0.136504742267503,0.0182,0.590481024264436,-0.147251496909116
"15414","MCD",2011-12-01,2011,0.0491289727086918,0,0.0074,0.0491289727086918,0.0074,0.273172043480066,0.0471074995869393
"15422","MCD",2012-12-01,2012,0.0133525901393956,1e-04,0.0119,0.0132525901393956,0.0118,0.273172043480066,0.0100291600263308
"15440","MCD",2013-12-01,2013,-0.00349779472947715,0,0.0281,-0.00349779472947715,0.0281,0.273172043480066,-0.011173929151267
"15452","MCD",2014-12-01,2014,-0.032652199008702,0,-6e-04,-0.032652199008702,-6e-04,0.273172043480066,-0.0324882957826139
"15458","MCD",2015-12-01,2015,0.0342693116815721,1e-04,-0.0216,0.0341693116815721,-0.0217,0.273172043480066,0.0400971450250895
"15469","MCD",2016-12-01,2016,0.0203335409388822,3e-04,0.0185,0.0200335409388822,0.0182,0.273172043480066,0.015061809747545
"15486","MCHP",2011-12-01,2011,0.0480941831224959,0,0.0074,0.0480941831224959,0.0074,0.970749987381644,0.0409106332158717
"15500","MCHP",2012-12-01,2012,0.0689050217038379,1e-04,0.0119,0.0688050217038379,0.0118,0.970749987381644,0.0573501718527345
"15507","MCHP",2013-12-01,2013,0.0331696232682393,0,0.0281,0.0331696232682393,0.0281,0.970749987381644,0.00589154862281508
"15524","MCHP",2014-12-01,2014,-0.000886656526225218,0,-6e-04,-0.000886656526225218,-6e-04,0.970749987381644,-0.000304206533796232
"15531","MCHP",2015-12-01,2015,-0.0367052698675461,1e-04,-0.0216,-0.0368052698675461,-0.0217,0.970749987381644,-0.0157399951413644
"15549","MCHP",2016-12-01,2016,-0.0311541341755623,3e-04,0.0185,-0.0314541341755624,0.0182,0.970749987381644,-0.0491217839459083
"15553","MCK",2011-12-01,2011,-0.0427146892440948,0,0.0074,-0.0427146892440948,0.0074,0.487229515498148,-0.0463201876587811
"15571","MCK",2012-12-01,2012,0.0260163216669777,1e-04,0.0119,0.0259163216669777,0.0118,0.487229515498148,0.0201670133840995
"15582","MCK",2013-12-01,2013,-0.0274391768025344,0,0.0281,-0.0274391768025344,0.0281,0.487229515498148,-0.0411303261880324
"15598","MCK",2014-12-01,2014,-0.0152033756935691,0,-6e-04,-0.0152033756935691,-6e-04,0.487229515498148,-0.0149110379842702
"15610","MCK",2015-12-01,2015,0.0407734619516376,1e-04,-0.0216,0.0406734619516376,-0.0217,0.487229515498148,0.0512463424379474
"15621","MCK",2016-12-01,2016,-0.0236414915518475,3e-04,0.0185,-0.0239414915518475,0.0182,0.487229515498148,-0.0328090687339138
"15632","MCO",2011-12-01,2011,-0.030123555528106,0,0.0074,-0.030123555528106,0.0074,1.47776432288646,-0.0410590115174658
"15643","MCO",2012-12-01,2012,0.0351909501555859,1e-04,0.0119,0.0350909501555859,0.0118,1.47776432288646,0.0176533311455257
"15653","MCO",2013-12-01,2013,0.0501738028752102,0,0.0281,0.0501738028752102,0.0281,1.47776432288646,0.00864862540210071
"15665","MCO",2014-12-01,2014,-0.0528524099892935,0,-6e-04,-0.0528524099892935,-6e-04,1.47776432288646,-0.0519657513955616
"15680","MCO",2015-12-01,2015,-0.0273290340741068,1e-04,-0.0216,-0.0274290340741068,-0.0217,1.47776432288646,0.0046384517325293
"15690","MCO",2016-12-01,2016,-0.0639947431014219,3e-04,0.0185,-0.0642947431014219,0.0182,1.47776432288646,-0.0911900537779554
"15708","MDLZ",2011-12-01,2011,0.0406451379089919,0,0.0074,0.0406451379089919,0.0074,0.443737517587982,0.0373614802788409
"15710","MDLZ",2012-12-01,2012,-0.0120078642446182,1e-04,0.0119,-0.0121078642446182,0.0118,0.443737517587982,-0.0173439669521564
"15727","MDLZ",2013-12-01,2013,0.0554606909940087,0,0.0281,0.0554606909940087,0.0281,0.443737517587982,0.0429916667497864
"15742","MDLZ",2014-12-01,2014,-0.0720523545490259,0,-6e-04,-0.0720523545490259,-6e-04,0.443737517587982,-0.0717861120384732
"15752","MDLZ",2015-12-01,2015,0.0304472220342688,1e-04,-0.0216,0.0303472220342688,-0.0217,0.443737517587982,0.039976326165928
"15768","MDLZ",2016-12-01,2016,0.0764804432643056,3e-04,0.0185,0.0761804432643056,0.0182,0.443737517587982,0.0681044204442043
"15772","MET",2011-12-01,2011,-0.00957575351913005,0,0.0074,-0.00957575351913005,0.0074,1.42043954954591,-0.0200870061857698
"15786","MET",2012-12-01,2012,-0.00756064267837475,1e-04,0.0119,-0.00766064267837475,0.0118,1.42043954954591,-0.0244218293630164
"15804","MET",2013-12-01,2013,0.0326105451615346,0,0.0281,0.0326105451615346,0.0281,1.42043954954591,-0.0073038061807054
"15809","MET",2014-12-01,2014,-0.0277136482818868,0,-6e-04,-0.0277136482818868,-6e-04,1.42043954954591,-0.0268613845521593
"15822","MET",2015-12-01,2015,-0.0580223744106394,1e-04,-0.0216,-0.0581223744106394,-0.0217,1.42043954954591,-0.0272988361854932
"15829","MET",2016-12-01,2016,-0.0205698989640322,3e-04,0.0185,-0.0208698989640322,0.0182,1.42043954954591,-0.0467218987657677
"15850","MGLN",2011-12-01,2011,-0.0237701991196408,0,0.0074,-0.0237701991196408,0.0074,0.761084138983134,-0.0294022217481159
"15857","MGLN",2012-12-01,2012,-0.0571130806128669,1e-04,0.0119,-0.0572130806128669,0.0118,0.761084138983134,-0.0661938734528679
"15867","MGLN",2013-12-01,2013,-0.021303769762316,0,0.0281,-0.021303769762316,0.0281,0.761084138983134,-0.0426902340677421
"15886","MGLN",2014-12-01,2014,-0.0191393405264954,0,-6e-04,-0.0191393405264954,-6e-04,0.761084138983134,-0.0186826900431055
"15894","MGLN",2015-12-01,2015,0.157969145891316,1e-04,-0.0216,0.157869145891316,-0.0217,0.761084138983134,0.17438467170725
"15902","MGLN",2016-12-01,2016,0.0330999072175544,3e-04,0.0185,0.0327999072175544,0.0182,0.761084138983134,0.0189481758880614
"15924","MHK",2011-12-01,2011,0.0925403667234538,0,0.0074,0.0925403667234538,0.0074,2.03693268457618,0.0774670648575901
"15928","MHK",2012-12-01,2012,0.0507873279267516,1e-04,0.0119,0.0506873279267516,0.0118,2.03693268457618,0.0266515222487527
"15939","MHK",2013-12-01,2013,0.0614896012780634,0,0.0281,0.0614896012780634,0.0281,2.03693268457618,0.00425179284147289
"15952","MHK",2014-12-01,2014,0.0114583225955037,0,-6e-04,0.0114583225955037,-6e-04,2.03693268457618,0.0126804822062494
"15968","MHK",2015-12-01,2015,-0.00699801335273947,1e-04,-0.0216,-0.00709801335273947,-0.0217,2.03693268457618,0.0371034259025635
"15974","MHK",2016-12-01,2016,0.0112812992782899,3e-04,0.0185,0.0109812992782899,0.0182,2.03693268457618,-0.0260908755809965
"15987","MKC",2011-12-01,2011,0.0408371590696105,0,0.0074,0.0408371590696105,0.0074,0.451698463648696,0.0374945904386102
"15998","MKC",2012-12-01,2012,-0.0107105191335044,1e-04,0.0119,-0.0108105191335044,0.0118,0.451698463648696,-0.016140561004559
"16018","MKC",2013-12-01,2013,0.0042201424649862,0,0.0281,0.0042201424649862,0.0281,0.451698463648696,-0.00847258436354217
"16029","MKC",2014-12-01,2014,0.00483490598518083,0,-6e-04,0.00483490598518083,-6e-04,0.451698463648696,0.00510592506337005
"16036","MKC",2015-12-01,2015,0.000745037718597396,1e-04,-0.0216,0.000645037718597396,-0.0217,0.451698463648696,0.0104468943797741
"16046","MKC",2016-12-01,2016,0.0281503750668974,3e-04,0.0185,0.0278503750668974,0.0182,0.451698463648696,0.0196294630284912
"16066","MKL",2011-12-01,2011,0.03252463311959,0,0.0074,0.03252463311959,0.0074,0.708725986332034,0.027280060820733
"16073","MKL",2012-12-01,2012,-0.0999933326327298,1e-04,0.0119,-0.10009333263273,0.0118,0.708725986332034,-0.108456299271448
"16084","MKL",2013-12-01,2013,0.0405634698041133,0,0.0281,0.0405634698041133,0.0281,0.708725986332034,0.0206482695881832
"16099","MKL",2014-12-01,2014,-0.0202091530524513,0,-6e-04,-0.0202091530524513,-6e-04,0.708725986332034,-0.0197839174606521
"16109","MKL",2015-12-01,2015,-0.0244012816926805,1e-04,-0.0216,-0.0245012816926805,-0.0217,0.708725986332034,-0.00912192778927541
"16124","MKL",2016-12-01,2016,0.00683365898218525,3e-04,0.0185,0.00653365898218525,0.0182,0.708725986332034,-0.00636515396905777
"16136","MMC",2011-12-01,2011,0.0462789952069353,0,0.0074,0.0462789952069353,0.0074,0.58200759193417,0.0419721390266225
"16149","MMC",2012-12-01,2012,-0.0215248400595078,1e-04,0.0119,-0.0216248400595078,0.0118,0.58200759193417,-0.028492529644331
"16157","MMC",2013-12-01,2013,0.0189963935929462,0,0.0281,0.0189963935929462,0.0281,0.58200759193417,0.00264198025959601
"16176","MMC",2014-12-01,2014,0.0114205780670791,0,-6e-04,0.0114205780670791,-6e-04,0.58200759193417,0.0117697826222396
"16185","MMC",2015-12-01,2015,0.00270884914525301,1e-04,-0.0216,0.00260884914525301,-0.0217,0.58200759193417,0.0152384138902245
"16196","MMC",2016-12-01,2016,-0.0251291825808228,3e-04,0.0185,-0.0254291825808228,0.0182,0.58200759193417,-0.0360217207540246
"16206","MMM",2011-12-01,2011,0.00847823892501364,0,0.0074,0.00847823892501364,0.0074,0.896187422678361,0.00184645199719377
"16216","MMM",2012-12-01,2012,0.0206751126945321,1e-04,0.0119,0.0205751126945321,0.0118,0.896187422678361,0.0100001011069275
"16231","MMM",2013-12-01,2013,0.0492503290137321,0,0.0281,0.0492503290137321,0.0281,0.896187422678361,0.0240674624364702
"16247","MMM",2014-12-01,2014,0.0260797597659599,0,-6e-04,0.0260797597659599,-6e-04,0.896187422678361,0.0266174722195669
"16250","MMM",2015-12-01,2015,-0.0386744119669904,1e-04,-0.0216,-0.0387744119669904,-0.0217,0.896187422678361,-0.0193271448948699
"16266","MMM",2016-12-01,2016,0.0389990336723189,3e-04,0.0185,0.0386990336723189,0.0182,0.896187422678361,0.0223884225795727
"16283","MNST",2011-12-01,2011,-0.000650971040651799,0,0.0074,-0.000650971040651799,0.0074,0.531996584435177,-0.00458774576547211
