"","Ticker","Year","Companies","GisSector","GicsClassification","FichierSTCKP","CompanyGR2014","CompanyGR2015","CompanyGR2016","Shares","SharesSplitAdjusted","SplitFactor","Assets","CurrentsAssets","Liabilities","CurrentLiabilities","ShareholdersEquity","NonControllingInterest","PreferreEquity","GoodwillIntangibles","LongTermDebt","Revenue","Earnings","EarningsAvailableForCommonStockholders","EPS_Basic","EPS_Diluted","DividendPerShare","Cash_OperatingActivities","Cash_InvestingActivities","Cash_FinancingActivities","CashChangeDuringPeriod","CashEndPeriod","CapitalExpenditures","Price","PriceHigh","PriceLow","Roe","Roa","BookValue_EquityPerShare","PB_ratio","PE_ratio","CumulativeDividendsPerShare","DividendPayoutRatio","LongTermDebtToEquityRatio","EquityToAssetsRatio","NetMargin","AssetTurnover","FreeCashFlowPerShare","CurrentRatio","TobinsQ","Ra","Rf","Rm","Ra_Rf","Rm_Rf","Beta","AlphaJensen","CostEquity","YearNewsWeekGR","RankNewsWeekGR","GreenScore","EnergyProductivity","CarbonProductivity","WaterProductivity","WasteProductivity","Green.Revenue","SustainabilityPayLink","SustainableThemedCommitment","AuditScore"
"922","REGN",2015,308,"Health Care",5,"REGN_quarterly_financial_data.xls","regeneron pharmaceuticals","regeneron pharmaceuticals inc","regeneron pharmaceuticals inc",104788145,104788145,1,5609132000,2915095000,1954295000,811162000,3654837000,0,0,0,362919000,1098077000,154994000,154994000,1.49,1.34,0,281823000,-123300000,-4008000,154515000,809102000,177779000,520.35,592.59,448.1,0.1918,0.1304,34.88,16.43,101.24,0,0,0.0993,0.6516,0.155,0.84,0.99,3.5937,8.97,-0.00299807099409969,1e-04,-0.0216,-0.00309807099409969,-0.0217,1.34812758162455,0.026156297527153,-0.0291543685212527,2014,435,0,0,0,0,0,0,0,0,0
"923","REGN",2016,308,"Health Care",5,"REGN_quarterly_financial_data.xls","regeneron pharmaceuticals","regeneron pharmaceuticals inc","regeneron pharmaceuticals inc",106080755,106080755,1,6973466000,3180188000,2524221000,1241495000,4449245000,0,0,0,0,1226827000,268764000,268764000,2.55,2.27,0,377879000,-271356000,-491679000,-385156000,535203000,150455000,389.15,452.96,325.35,0.2134,0.1382,41.94,9.14,57.65,0,0,0,0.638,0.1842,0.75,2.14,2.5616,NA,-0.0325621849798979,3e-04,0.0185,-0.0328621849798979,0.0182,2.59610602442115,-0.0801113146243629,0.047549129644465,2015,355,0.17,0,0,0,0,0.17,0,0,0
"924","REGN",2017,308,"Health Care",5,"REGN_quarterly_financial_data.xls","regeneron pharmaceuticals","regeneron pharmaceuticals inc","regeneron pharmaceuticals inc",107696798,107696798,1,8764286000,4335030000,2620208000,1135483000,6144078000,0,0,0,0,1582447000,173519000,173519000,1.61,1.51,0,566949000,-335746000,-210535000,20668000,812733000,107663000,415.07,477,353.14,0.2123,0.1436,57.05,7.37,37.43,0,0,0,0.701,0.2041,0.7,4.26,3.8178,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,299,0.25,0,0.08,0,0,0.17,0,0,0
"925","RF",2015,309,"Financials",4,"RF_quarterly_financial_data.xls","regions financial","regions financial corporation","regions financial corp",1287827242,1287827242,1,1.2605e+11,NA,1.09206e+11,NA,1.6844e+10,0,8.2e+08,5.137e+09,0,1.35e+09,2.85e+08,2.69e+08,0.21,0.21,0.06,7e+06,-1.789e+09,2.088e+09,3.06e+08,5.314e+09,2.19e+08,9.41,10.28,8.54,0.062,0.0086,12.44,0.76,13.64,6.6,0.3027,0,0.1271,0.1856,0.04,-0.16,NA,0.13,-0.0484815402583658,1e-04,-0.0216,-0.0485815402583658,-0.0217,1.40574048102744,-0.0180769718200703,-0.0304045684382955,2014,369,0.13,0,0,0,0,0.65,0,0,0
"926","RF",2016,309,"Financials",4,"RF_quarterly_financial_data.xls","regions financial","regions financial corporation","regions financial corp",1205258693,1205258693,1,1.25968e+11,NA,1.09304e+11,NA,1.6664e+10,0,8.2e+08,5.125e+09,7.763e+09,1.375e+09,2.95e+08,2.79e+08,0.23,0.23,0.07,2.14e+08,-1.28e+08,1.127e+09,1.213e+09,5.451e+09,9.9e+07,12.25,14.73,9.78,0.0673,0.0093,13.15,0.91,14.41,6.86,0.293,0.49,0.1258,0.198,0.04,0.1,NA,0.13,0.0633732677702948,3e-04,0.0185,0.0630732677702948,0.0182,2.13958981561437,0.0241327331261132,0.0392405346441816,2015,428,0.1,0,0,0,0,0.1,0,0,0
"927","RF",2017,309,"Financials",4,"RF_quarterly_financial_data.xls","regions financial","regions financial corporation","regions financial corp",1122565313,1122565313,1,1.24294e+11,NA,1.08102e+11,NA,1.6192e+10,0,8.2e+08,5.081e+09,8.632e+09,2.975e+09,3.35e+08,3.19e+08,0.27,0.27,0.09,3.14e+08,-8.23e+08,7.29e+08,2.2e+08,3.981e+09,6.3e+07,16.1,17.58,14.62,0.0759,0.0102,13.69,1.18,16.77,7.17,0.3063,0.5615,0.1237,0.1674,0.06,0.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,465,0.11,0,0.01,0,0,0.1,0,0,0
"928","RHT",2015,310,"Information Technology",7,"RHT_quarterly_financial_data.xls","red hat","red hat inc","red hat inc",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.88,0.0170506381740377,1e-04,-0.0216,0.0169506381740377,-0.0217,1.22196273949037,0.0434672296209787,-0.026416591446941,2014,435,0,0,0,0,0,0,0,0,0
"929","RHT",2016,310,"Information Technology",7,"RHT_quarterly_financial_data.xls","red hat","red hat inc","red hat inc",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.55,-0.126639026949062,3e-04,0.0185,-0.126939026949062,0.0182,1.91706121435729,-0.161829541050364,0.0351905141013026,2015,340,0.19,0,0,0,0,0.19,0,0,0
"930","RHT",2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,311,0.24,0,0.05,0,0,0.19,0,0,0
"931","RL",2015,311,"Consumer Discretionary",1,"RL_quarterly_financial_data.xls","ralph lauren","ralph lauren corporation","ralph lauren corp",84014734,84014734,1,6.341e+09,3.452e+09,2.537e+09,1.214e+09,3.804e+09,0,0,1.149e+09,8.65e+08,1.946e+09,1.31e+08,1.31e+08,1.55,1.54,0.5,4.86e+08,-8e+07,-2.52e+08,1.47e+08,5.27e+08,1.23e+08,120.34,137.38,103.29,0.1251,0.0768,45.28,2.67,18.74,9.45,0.3556,0.2274,0.5999,0.0646,1.19,4.32,2.8435,1.22,-0.103597749907327,1e-04,-0.0216,-0.103697749907327,-0.0217,-0.347953118093915,-0.111248332569965,0.00765058266263795,2014,400,0.1,0,0,0,0,0.5,0,0,0
"932","RL",2016,311,"Consumer Discretionary",1,"RL_quarterly_financial_data.xls","ralph lauren","ralph lauren corporation","ralph lauren corp",82212629,82212629,1,5.966e+09,3.034e+09,2.356e+09,1.151e+09,3.61e+09,0,0,1.125e+09,8.41e+08,1.714e+09,8.2e+07,8.2e+07,0.98,0.98,0.5,6.18e+08,3e+07,-1.42e+08,4.94e+08,9.28e+08,6e+07,101.62,114,89.24,0.0402,0.024,43.91,2.32,43.99,11.45,1.1287,0.233,0.6051,0.021,1.14,6.79,2.636,1.03,-0.141315367424472,3e-04,0.0185,-0.141615367424472,0.0182,0.931188083003186,-0.158562990535129,0.017247623110658,2015,338,0.19,0,0.07,0,0,0.12,0,0,0
"933","RL",2017,311,"Consumer Discretionary",1,"RL_quarterly_financial_data.xls","ralph lauren","ralph lauren corporation","ralph lauren corp",81289728,81289728,1,6.199e+09,3533200000,2791500000,1710200000,3407500000,0,0,1136500000,528600000,1641800000,-81800000,-81800000,-1,-1,0.5,514100000,-404500000,-48900000,64300000,1223200000,48300000,94.39,105.52,83.26,-0.0244,-0.014,41.92,2.19,96.32,13.45,NA,0.1551,0.5497,NA,1.05,5.73,2.066,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,424,0.16,0,0.04,0,0,0.12,0,0,0
"934","ROK",2015,312,"Industrials",6,"ROK_quarterly_financial_data.xls","rockwell automation","rockwell automation inc","rockwell automation inc",131423076,131423076,1,6419700000,3957200000,4183200000,1383400000,2236500000,0,0,1240900000,1492900000,1426600000,185500000,185500000,1.41,1.4,0.725,184800000,-91300000,-57300000,21900000,1449200000,4e+07,104.75,111.03,98.47,0.3323,0.1253,17.02,6.13,17.2,61.38,0.447,0.6675,0.3484,0.1297,0.97,1.1,2.8605,1.93,-0.0366460477108366,1e-04,-0.0216,-0.0367460477108366,-0.0217,0.999590483151493,-0.0150549342264492,-0.0215911134843874,2014,8,0.74,0.7,0.48,0.89,0.84,0.5,1,1,1
"935","ROK",2016,312,"Industrials",6,"ROK_quarterly_financial_data.xls","rockwell automation","rockwell automation inc","rockwell automation inc",128599808,128599808,1,7094300000,4487200000,5044600000,2203900000,2049700000,0,0,1298400000,1240900000,1490300000,214700000,214700000,1.67,1.65,0.76,310800000,-37600000,-151900000,68200000,1594600000,39100000,127.05,139.64,114.46,0.3624,0.11,15.94,8.19,22.85,64.31,0.5005,0.6054,0.2889,0.1277,0.86,2.11,2.036,2.29,0.00514709900790856,3e-04,0.0185,0.00484709900790856,0.0182,1.16194166210284,-0.0163002392423631,0.0214473382502716,2015,58,0.6,0,0.08,0.12,0.09,0.12,1,1,1
"936","ROK",2017,312,"Industrials",6,"ROK_quarterly_financial_data.xls","rockwell automation","rockwell automation inc","rockwell automation inc",127784810,127784810,1,7158700000,4533900000,5002500000,2286600000,2156200000,0,0,1316300000,1239300000,1586600000,-236400000,-236400000,-1.84,-1.84,0.835,212700000,-3.3e+07,-26600000,136100000,1.547e+09,33900000,194.36,210.72,178,0.1629,0.0524,16.87,9.38,30.61,67.43,1.0671,0.5748,0.3012,0.0585,0.9,1.4,1.9828,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,7,0.76,0.12,0.1,0.12,0.11,0.12,1,1,1
"937","ROP",2015,313,"Industrials",6,"ROP_quarterly_financial_data.xls","roper industries","roper industries inc","roper industries inc",101064624,101064624,1,10168365000,1618047000,4869418000,720128000,5298947000,0,0,8353722000,3264417000,943640000,208597000,208597000,2.08,2.04,0.3,269258000,-641681000,466910000,77933000,778511000,8355000,176.29,194.83,157.75,0.1375,0.074,52.43,3.46,26.51,6.67,0.152,0.6161,0.5211,0.1943,0.38,2.58,2.2469,2.12,-0.01930764531609,1e-04,-0.0216,-0.01940764531609,-0.0217,1.33773804434992,0.00962127024630334,-0.0289289155623934,2014,358,0.14,0,0,0,0,0.72,0,0,0
"938","ROP",2016,313,"Industrials",6,"ROP_quarterly_financial_data.xls","roper industries","roper industries inc","roper industries inc",101874232,101874232,1,14324927000,1776501000,8536062000,1445272000,5788865000,0,0,12302985000,5808561000,1010800000,182081000,182081000,1.79,1.78,0.35,270412000,-3449238000,3084558000,-125070000,757200000,13169000,177.97,188.04,167.91,0.1171,0.0581,56.82,3.16,26.6,7.92,0.1926,1.0034,0.4041,0.1738,0.33,2.53,1.2292,1.68,0.0108187156705664,3e-04,0.0185,0.0105187156705664,0.0182,1.13425943590911,-0.0101248060629795,0.0209435217335458,2015,400,0.13,0,0,0,0,0.13,0,0,0
"939","ROP",2017,313,"Industrials",6,"ROP_quarterly_financial_data.xls","roper industries","roper industries inc","roper industries inc",102826454,102826454,1,14316413000,1759402000,7452849000,2029409000,6863564000,0,0,12295531000,4354611000,1226583000,443872000,443872000,4.33,4.27,0.41,368749000,-81247000,-219842000,65711000,671327000,15581000,255.64,267.83,243.45,0.1525,0.0682,66.75,4.05,37.1,9.38,0.1538,0.6345,0.4794,0.2109,0.32,3.43,0.867,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,360,0.2,0,0.07,0,0,0.13,0,0,0
"940","ROST",2015,314,"Consumer Discretionary",1,"ROST_quarterly_financial_data.xls","ross stores","ross stores inc","ross stores inc",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.15,0.0361952438910335,1e-04,-0.0216,0.0360952438910335,-0.0217,1.08991962440783,0.0597464997406835,-0.02355125584965,2014,378,0.12,0,0,0,0,0.6,0,0,0
"941","ROST",2016,314,"Consumer Discretionary",1,"ROST_quarterly_financial_data.xls","ross stores","ross stores inc","ross stores inc",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.53,-0.027877959986086,3e-04,0.0185,-0.028177959986086,0.0182,0.424343316119362,-0.0359010083394584,0.00802304835337238,2015,422,0.11,0,0,0,0,0.11,0,0,0
"942","ROST",2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,455,0.12,0,0.01,0,0,0.11,0,0,0
"943","RSG",2015,315,"Industrials",6,"RSG_quarterly_financial_data.xls","republic services","republic services inc","republic services inc",344869692,344869692,1,20577200000,1230300000,12800600000,1834800000,7774100000,2500000,0,11391900000,7568700000,2769900000,172200000,172200000,0.49,0.49,0.3,355200000,-239600000,-185700000,-70100000,32400000,423100000,43.01,45.35,40.67,0.0965,0.0363,22.54,1.91,24.16,8.86,0.5383,0.9736,0.3778,0.0681,0.53,-0.2,0.6705,1.14,0.00801676834802469,1e-04,-0.0216,0.00791676834802469,-0.0217,0.606551921107334,0.0210789450360538,-0.0130621766880291,2014,432,0.02,0,0,0,0,0.09,0,0,0
"944","RSG",2016,315,"Industrials",6,"RSG_quarterly_financial_data.xls","republic services","republic services inc","republic services inc",339128998,339128998,1,20629600000,1284500000,12935900000,1.812e+09,7691300000,2400000,0,11345500000,7653100000,2868500000,189600000,189600000,0.56,0.56,0.32,488200000,-208800000,-266600000,12800000,67800000,375800000,53.59,58,49.18,0.0795,0.0297,22.68,2.38,31.34,10.1,0.6904,0.995,0.3728,0.054,0.55,0.33,0.7089,1.34,0.0333235890527321,3e-04,0.0185,0.0330235890527321,0.0182,0.263089366884185,0.0282353625754399,0.00508822647729216,2015,276,0.29,0,0.01,0,0,0.13,1,0,1
"945","RSG",2017,315,"Industrials",6,"RSG_quarterly_financial_data.xls","republic services","republic services inc","republic services inc",331213547,331213547,1,2.1147e+10,1436800000,13185900000,2634800000,7958800000,2300000,0,11456500000,7480700000,1.031e+09,664474000,664474000,2,2,0.35,529200000,-465500000,-44300000,19400000,83300000,439700000,65.03,68,62.05,0.1651,0.0613,24.03,2.83,27.44,11.43,0.3498,0.9399,0.3764,0.1273,0.48,0.27,0.5453,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,258,0.29,0,0.01,0,0,0.13,1,0,1
"946","RTN",2015,316,"Industrials",6,"RTN_quarterly_financial_data.xls","raytheon","raytheon company","raytheon co",298998000,298998000,1,2.9281e+10,9.812e+09,1.8951e+10,6.126e+09,1.0128e+10,2.02e+08,0,1.5183e+10,5.33e+09,6.328e+09,5.71e+08,5.71e+08,1.89,1.89,0.67,8.26e+08,-5.02e+08,-4.49e+08,-1.25e+08,2.328e+09,1.67e+08,116.82,127.95,105.69,0.2072,0.0723,33.87,3.47,17.2,23.28,0.3905,0.5263,0.3459,0.0892,0.81,2.2,1.6017,1.33,0.00402313617815502,1e-04,-0.0216,0.00392313617815502,-0.0217,1.07483413753046,0.0272470369625659,-0.0232239007844109,2014,95,0.49,0.51,0.58,0.65,0.83,0,0,1,1
"947","RTN",2016,316,"Industrials",6,"RTN_quarterly_financial_data.xls","raytheon","raytheon company","raytheon co",292880000,292880000,1,3.0052e+10,1.0678e+10,1.9671e+10,6.427e+09,1.0066e+10,3.15e+08,0,1.4788e+10,5.335e+09,6.238e+09,5.44e+08,5.44e+08,1.84,1.84,0.7325,1.141e+09,1.35e+08,-3.15e+08,9.61e+08,3.303e+09,2.25e+08,141.75,150.54,132.97,0.2158,0.0753,34.37,3.98,18.93,26.21,0.3911,0.53,0.335,0.0919,0.82,3.13,1.6614,1.41,-0.0466152615912584,3e-04,0.0185,-0.0469152615912584,0.0182,0.0759810535734149,-0.0482981167662945,0.00168285517503615,2015,73,0.58,0.09,0.09,0.08,0.07,0.05,1,1,1
"948","RTN",2017,316,"Industrials",6,"RTN_quarterly_financial_data.xls","raytheon","raytheon company","raytheon co",288506000,288506000,1,3.086e+10,1.1326e+10,2.0588e+10,7.348e+09,9.963e+09,3.09e+08,0,1.5352e+10,4.75e+09,6.783e+09,3.93e+08,3.93e+08,1.35,1.35,0.7975,1.623e+09,-4.99e+08,-3.32e+08,7.92e+08,3.115e+09,2.24e+08,185.85,192.41,179.29,0.1927,0.0668,34.53,4.95,24.98,29.4,0.4566,0.4768,0.3228,0.0798,0.84,4.85,1.5414,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,37,0.65,0.08,0.09,0.09,0.14,0.05,1,1,1
"949","S",2015,317,"Telecommunication Services",10,"S_quarterly_financial_data.xls","sprint","sprint corporation","sprint corp",3971223232,3971223232,1,7.9551e+10,6.561e+09,5.9218e+10,1.1062e+10,2.0333e+10,0,0,5.1434e+10,3.0429e+10,8.107e+09,-8.36e+08,-8.36e+08,-0.21,-0.21,0,8.06e+08,-4.05e+08,-1.98e+08,2.03e+08,2.175e+09,4.63e+08,4.31,5.12,3.5,-0.0784,-0.0205,5.12,0.81,NA,12.68,NA,1.4965,0.2556,NA,0.4,0.09,0.5931,NA,-0.00825314175672041,1e-04,-0.0216,-0.00835314175672041,-0.0217,0.250186053276169,-0.00292410440062755,-0.00532903735609286,2014,32,0.62,0.4,0.35,0.63,0.49,0.68,1,1,1
"950","S",2016,317,"Telecommunication Services",10,"S_quarterly_financial_data.xls","sprint","sprint corporation","sprint corp",3987167109,3987167109,1,8.1295e+10,1.0572e+10,6.2299e+10,1.3637e+10,1.8996e+10,0,0,5.0717e+10,3.0759e+10,8.549e+09,-4.79e+08,-4.79e+08,-0.12,-0.12,0,6.5e+08,-1.836e+09,8.87e+08,-2.99e+08,3.707e+09,1.199e+09,7.41,8.98,5.83,-0.076,-0.0184,4.76,1.52,NA,12.68,NA,1.6192,0.2337,NA,0.41,-0.14,0.7752,NA,0.0713709938919189,3e-04,0.0185,0.0710709938919189,0.0182,2.55728814517036,0.0245283496498184,0.0468426442421006,2015,28,0.67,0.09,0.11,0.07,0.05,0.16,1,1,1
"951","S",2017,317,"Telecommunication Services",10,"S_quarterly_financial_data.xls","sprint","sprint corporation","sprint corp",4003046276,4003046276,1,8.1419e+10,1.0165e+10,5.5114e+10,1.1071e+10,2.6235e+10,7e+07,0,5.0475e+10,3.2825e+10,8.239e+09,7.162e+09,7.162e+09,1.79,1.76,0,1.166e+09,1.52e+08,-1.68e+09,-3.62e+08,4.44e+09,1.302e+09,6.71,8,5.42,0.3388,0.0847,6.55,1.41,NA,12.68,0,1.2512,0.3222,0.2141,0.4,-0.03,0.9182,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,130,0.47,0,0.11,0,0,0.16,1,1,1
"952","SBAC",2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.96,NA,NA,NA,NA,NA,NA,NA,NA,2014,435,0,0,0,0,0,0,0,0,0
"953","SBAC ",2015,318,"Telecommunication Services",10,"SBAC_quarterly_financial_data.xls","sba communications","sba communications corporation","sba communications corp",125257417,125257417,1,7403215000,293960000,9109359000,273371000,-1706144000,0,0,3735413000,8524132000,406941000,31015000,31015000,0.25,0.25,0,202436000,-167790000,10424000,44768000,118039000,293611000,110.78,121.45,100.12,NA,-0.0234,-13.62,NA,NA,0,NA,NA,NA,NA,0.22,-0.73,1.0753,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"954","SBAC ",2016,318,"Telecommunication Services",10,"SBAC_quarterly_financial_data.xls","sba communications","sba communications corporation","sba communications corp",120977227,120977227,1,7360945000,324571000,9356866000,873447000,-1995921000,0,0,3656924000,8149929000,416505000,5258000,5258000,0.04,0.04,0,228344000,-128022000,-108026000,-7835000,185970000,156757000,105.97,116.27,95.66,NA,0.0101,-16.5,NA,129.23,0,0,NA,NA,0.0467,0.22,0.59,0.3716,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,364,0.16,0,0,0,0,0.16,0,0,0
"955","SBAC ",2017,318,"Telecommunication Services",10,"SBAC_quarterly_financial_data.xls","sba communications","sba communications corporation","sba communications corp",116507867,116507867,1,7320205000,259533000,9919319000,278905000,-2599114000,0,0,3598131000,9291536000,443072000,7662000,7662000,0.06,0.06,0,226998000,-314192000,23028000,-68167000,104295000,362008000,158.14,173.97,142.31,NA,0.0142,-22.31,NA,188.26,0,0,NA,NA,0.06,0.24,-1.16,0.9305,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,421,0.16,0,0,0,0,0.16,0,0,0
"956","SBUX",2015,319,"Consumer Discretionary",1,"SBUX_quarterly_financial_data.xls","starbucks","starbucks corporation","starbucks corp",1478100000,1478100000,1,12943500000,4727700000,6960100000,4420100000,5981500000,1900000,0,2081400000,1947900000,5373500000,687600000,687600000,0.46,0.46,0.2,1.636e+09,-360100000,-528700000,733400000,2263500000,331800000,59.41,64,54.81,0.4161,0.1952,4.05,15.16,32.64,2.63,0.4347,0.3257,0.4621,0.1248,1.56,0.88,1.0696,7.17,-0.0224024605645785,1e-04,-0.0216,-0.0225024605645785,-0.0217,0.820435072065362,-0.00469901950076018,-0.0177034410638184,2014,283,0.24,0.51,0.52,0,0,0.16,0,0,1
"957","SBUX",2016,319,"Consumer Discretionary",1,"SBUX_quarterly_financial_data.xls","starbucks","starbucks corporation","starbucks corp",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.98,-0.0431823651123027,3e-04,0.0185,-0.0434823651123027,0.0182,0.452852070409328,-0.0517242727937525,0.00854190768144977,2015,140,0.49,0.1,0.08,0,0,0.1,1,1,1
"958","SBUX",2017,319,"Consumer Discretionary",1,"SBUX_quarterly_financial_data.xls","starbucks","starbucks corporation","starbucks corp",1405600000,1405600000,1,18518500000,6883500000,12759600000,6841100000,5752100000,6800000,0,4.921e+09,4566500000,6073700000,2250200000,2250200000,1.58,1.57,0.3,1.834e+09,3.95e+08,-1039700000,1199100000,3661400000,429300000,56.85,60.05,53.66,0.774,0.2845,4.09,14.84,28.86,4.63,0.3585,0.7939,0.3106,0.1929,1.47,1,1.0062,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,66,0.6,0.08,0.09,0.1,0.02,0.1,1,1,1
"959","SCHW",2015,320,"Financials",4,"SCHW_quarterly_financial_data.xls","charles schwab","the charles schwab corporation","charles schwab corp",1320522900,1320522900,1,1.83718e+11,NA,1.70316e+11,NA,1.3402e+10,0,1.459e+09,1.408e+09,0,1.691e+09,4.16e+08,3.78e+08,0.29,0.28,0.06,8.92e+08,-9.705e+09,1.0425e+10,1.612e+09,1.1978e+10,6.2e+07,30.46,34.52,26.4,0.1173,0.0085,9.04,3.41,30.77,3.82,0.2317,0,0.065,0.2142,0.04,0.63,NA,0.3,-0.0234103034354392,1e-04,-0.0216,-0.0235103034354392,-0.0217,1.75644639402815,0.0146045833149716,-0.0380148867504108,2014,328,0.17,0.24,0.15,0,0,0.56,0,0,0
"960","SCHW",2016,320,"Financials",4,"SCHW_quarterly_financial_data.xls","charles schwab","the charles schwab corporation","charles schwab corp",1334969258,1334969258,1,2.23383e+11,NA,2.06962e+11,NA,1.6421e+10,0,2.783e+09,1.371e+09,2.876e+09,1.977e+09,5.22e+08,4.78e+08,0.35,0.37,0.07,1.688e+09,-1.2731e+10,1.144e+10,3.97e+08,1.0828e+10,7.4e+07,35.62,40.58,30.66,0.1342,0.0092,10.22,3.55,29.2,4.09,0.2051,0.2109,0.0611,0.2335,0.04,1.21,NA,0.31,0.0207354762851419,3e-04,0.0185,0.0204354762851419,0.0182,3.13735007885256,-0.0366642951499746,0.0573997714351165,2015,348,0.19,0.06,0.02,0.01,0,0.1,0,0,0
"961","SCHW",2017,320,"Financials",4,"SCHW_quarterly_financial_data.xls","charles schwab","the charles schwab corporation","charles schwab corp",1346473499,1346473499,1,2.43274e+11,NA,2.24749e+11,NA,1.8525e+10,0,2.793e+09,1.335e+09,4.753e+09,2.242e+09,5.97e+08,5.5e+08,0.41,0.41,0.08,-5.65e+08,-1.3242e+10,1.5771e+10,1.964e+09,1.4217e+10,1.33e+08,47.36,52.52,42.2,0.1456,0.0102,11.68,4.17,30.17,4.41,0.1968,0.3021,0.0647,0.253,0.04,-0.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,335,0.21,0.03,0.06,0.03,0,0.1,0,0,0
"962","SE",2015,321,"Energy",3,"SE_quarterly_financial_data.xls","spectra energy","spectra energy corp","spectra energy corp",671500270,671500270,1,3.2923e+10,1.648e+09,2.3391e+10,3.392e+09,6.526e+09,3.006e+09,0,4.154e+09,1.2892e+10,1.316e+09,-2.63e+08,-2.63e+08,-0.4,-0.4,0.37,4.24e+08,-1.279e+09,7.31e+08,-1.25e+08,2.13e+08,1.031e+09,25.99,30.55,21.43,0.027,0.0059,9.72,2.42,22.41,10.11,5.0698,1.9755,0.1982,0.0374,0.16,-0.9,0.4858,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014,87,0.49,0.64,0.06,0.12,0.5,0.44,1,1,1
"963","SE",2016,321,"Energy",3,"SE_quarterly_financial_data.xls","spectra energy","spectra energy corp","spectra energy corp",702293575,702293575,1,3.6842e+10,1.772e+09,2.5303e+10,3.905e+09,7.157e+09,4.382e+09,0,4.181e+09,1.3624e+10,1.298e+09,1.15e+08,1.15e+08,0.16,0.16,0.41,4.27e+08,-1.235e+09,6.46e+08,-1.59e+08,3.05e+08,1.216e+09,41.23,43.71,38.76,0.0943,0.0195,10.19,3.87,93.7,11.73,1.6351,1.9036,0.1943,0.141,0.14,-1.12,0.4538,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,102,0.54,0.12,0.03,0.02,0.1,0.06,1,1,1
"964","SE",2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,183,0.39,0,0.03,0.03,0.08,0.05,1,1,1
