"","Ticker","Year","Companies","GisSector","GicsClassification","FichierSTCKP","CompanyGR2014","CompanyGR2015","CompanyGR2016","Shares","Shares.split.adjusted","Split.factor","Assets","Current.Assets","Liabilities","Current.Liabilities","Shareholders.equity","Non.controlling.interest","Preferred.equity","Goodwill...intangibles","Long.term.debt","Revenue","Earnings","Earnings.available.for.common.stockholders","EPS.basic","EPS.diluted","Dividend.per.share","Cash.from.operating.activities","Cash.from.investing.activities","Cash.from.financing.activities","Cash.change.during.period","Cash.at.end.of.period","Capital.expenditures","Price","Price.high","Price.low","ROE","ROA","Book.value.of.equity.per.share","P.B.ratio","P.E.ratio","Cumulative.dividends.per.share","Dividend.payout.ratio","Long.term.debt.to.equity.ratio","Equity.to.assets.ratio","Net.margin","Asset.turnover","Free.cash.flow.per.share","Current.ratio","TobinsQ","Ra","Rf","Rm","Ra_Rf","Rm_Rf","Beta","AlphaJensen","CostEquity","YearNewsWeekGR","RankNewsWeekGR","GreenScore","EnergyProductivity","CarbonProductivity","WaterProductivity","WasteProductivity","Green.Revenue","SustainabilityPayLink","SustainableThemedCommitment","AuditScore"
"882","PGR",2015,294,"Financials",4,"PGR_quarterly_financial_data.xls","progressive","the progressive corporation","progressive corp",584328057,584328057,1,29819300000,NA,2.2065e+10,NA,7289400000,464900000,0,942500000,0,5401400000,330400000,330400000,0.56,0.56,0.89,133400000,-64700000,-39300000,29900000,224400000,42200000,32.02,33.95,30.09,0.173,0.0437,12.47,2.51,14.49,8.77,0.4103,0,0.2445,0.0608,0.72,0.16,NA,0.58,0.0313024321485108,1e-04,-0.0216,0.0312024321485108,-0.0217,0.652278000277804,0.0453568647545392,-0.0140544326060284,2016,380,0.19,0,0.03,0,0,0.16,0,0,0
"883","PH",2013,295,"Industrials",6,"PH_quarterly_financial_data.xls","parker hannifin","parker-hannifin corporation","parker-hannifin corp",149128841,149128841,1,12863936000,5744873000,6565650000,3303103000,6295226000,3060000,0,4382246000,1507019000,3106006000,253288000,253288000,1.7,1.66,0.45,257418000,151637000,-222312000,193899000,2139522000,49321000,116.56,129.77,103.36,0.1743,0.0806,42.21,2.86,18.47,14.39,0.259,0.2394,0.4894,0.0785,1.03,1.4,1.7392,1.42,0.0876898349433927,0,0.0281,0.0876898349433927,0.0281,1.52259737878023,0.0449048485996682,0.0427849863437245,2014,193,0.35,0.55,0.27,0,0,0.88,0,1,0
"884","PH",2014,295,"Industrials",6,"PH_quarterly_financial_data.xls","parker hannifin","parker-hannifin corporation","parker-hannifin corp",142455351,142455351,1,12568399000,5727772000,6808258000,2339151000,5756749000,3392000,0,4102866000,2725510000,3134993000,267252000,267252000,1.84,1.8,0.63,277623000,-159807000,-117641000,-16830000,1075307000,53906000,116.61,133.41,99.82,0.1715,0.0844,40.41,2.63,16.4,16.46,0.2787,0.4734,0.458,0.0821,1.03,1.57,2.4487,1.41,-0.000620334918776901,0,-6e-04,-0.000620334918776901,-6e-04,1.73936383929249,0.000423283384798592,-0.00104361830357549,2015,264,0.31,0.08,0.06,0,0,0.12,0,1,0
"885","PH",2015,295,"Industrials",6,"PH_quarterly_financial_data.xls","parker hannifin","parker-hannifin corporation","parker-hannifin corp",135102576,135102576,1,11754091000,5151011000,6951370000,2368099000,4799406000,3315000,0,3888580000,2724860000,2705590000,182982000,182982000,1.35,1.33,0.63,341660000,-21853000,-223482000,73226000,1047494000,32079000,100.73,108,93.47,0.1693,0.0697,35.52,2.82,15.45,18.98,0.4098,0.5677,0.4083,0.0709,0.98,2.29,2.1752,1.11,-0.0762120947550812,1e-04,-0.0216,-0.0763120947550812,-0.0217,1.22600097446075,-0.0497078736092828,-0.0265042211457983,2016,341,0.21,0,0.06,0,0,0.11,0,1,0
"886","PLD",2013,296,"Financials",4,"PLD_quarterly_financial_data.xls","prologis","prologis inc","prologis inc",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.12,-0.0184311621166998,0,0.0281,-0.0184311621166998,0.0281,1.66556780256149,-0.0652336173686776,0.0468024552519777,2014,15,0.69,0.94,0.97,0,0,1,1,1,1
"887","PLD",2014,296,"Financials",4,"PLD_quarterly_financial_data.xls","prologis","prologis inc","prologis inc",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.23,0.0254265174154358,0,-6e-04,0.0254265174154358,-6e-04,0.622490575667088,0.025800011760836,-0.000373494345400252,2015,19,0.71,0.13,0.14,0.04,0.07,0.14,1,1,1
"888","PLD",2015,296,"Financials",4,"PLD_quarterly_financial_data.xls","prologis","prologis inc","prologis inc",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.1,0.0135404770190127,1e-04,-0.0216,0.0134404770190127,-0.0217,0.378302739928858,0.021649646475469,-0.00810916945645622,2016,36,0.66,0.12,0.12,0.03,0.05,0.14,1,1,1
"889","PM",2013,297,"Consumer Staples",2,"PM_quarterly_financial_data.xls","philip morris international","philip morris international inc","philip morris international inc",1585195173,1585195173,1,3.8168e+10,1.6852e+10,4.4442e+10,1.7066e+10,-7.766e+09,1.492e+09,0,1.2086e+10,2.4023e+10,2.039e+10,1.987e+09,1.987e+09,1.25,1.25,0.94,2.32e+09,-1.209e+09,-2.312e+09,-1.228e+09,2.154e+09,3.79e+08,87.81,91.81,83.81,NA,0.2294,-4.9,NA,16.69,15.86,0.6719,NA,NA,0.1072,2.14,1.22,0.9875,4.26,0.0294696268344699,0,0.0281,0.0294696268344699,0.0281,1.09805275009267,-0.00138565544313398,0.0308552822776039,2014,29,0.62,0.76,0.81,0.93,0.64,0,1,0,1
"890","PM",2014,297,"Consumer Staples",2,"PM_quarterly_financial_data.xls","philip morris international","philip morris international inc","philip morris international inc",1546930958,1546930958,1,3.5187e+10,1.5484e+10,4.639e+10,1.5112e+10,-1.2629e+10,1.426e+09,0,1.1373e+10,2.6929e+10,1.9941e+10,1.612e+09,1.612e+09,1.03,1.03,1,1.354e+09,-2.23e+08,-1.277e+09,-3.61e+08,1.682e+09,3.49e+08,85.7,90.25,81.16,NA,0.2095,-8.16,NA,17.21,19.74,0.8071,NA,NA,0.0935,2.24,0.65,1.0246,4.34,-0.0529996558077293,0,-6e-04,-0.0529996558077293,-6e-04,1.24073434221742,-0.0522552152023988,-0.000744440605330452,2015,85,0.56,0.11,0.09,0.13,0.08,0,1,0,1
"891","PM",2015,297,"Consumer Staples",2,"PM_quarterly_financial_data.xls","philip morris international","philip morris international inc","philip morris international inc",1549347456,1549347456,1,3.3956e+10,1.5804e+10,4.5432e+10,1.5386e+10,-1.3244e+10,1.768e+09,0,1.0038e+10,2.525e+10,1.8371e+10,1.249e+09,1.249e+09,0.8,0.8,1.02,1.872e+09,-3.2e+08,-2.75e+08,1.024e+09,3.417e+09,3.24e+08,84.34,90.27,78.41,NA,0.2084,-8.55,NA,18.14,23.78,0.9107,NA,NA,0.093,2.24,1,1.0272,4.74,0.0177370435904468,1e-04,-0.0216,0.0176370435904468,-0.0217,1.03217030877119,0.0400351392907817,-0.0222980957003349,2016,73,0.59,0.1,0.1,0.11,0.09,0,1,1,1
"892","PNC",2013,298,"Financials",4,"PNC_quarterly_financial_data.xls","pnc financial services group","the pnc financial services group inc","pnc financial services group inc",534064610,534064610,1,3.20296e+11,NA,2.76199e+11,NA,4.2408e+10,1.689e+09,0,1.129e+10,0,4.073e+09,1.054e+09,9.93e+08,1.87,1.84,0.44,-3.41e+08,-1.1106e+10,1.0582e+10,-8.65e+08,4.043e+09,0,74.5,78.36,70.63,0.0967,0.0137,79.41,0.96,10.97,33.48,0.2314,0,0.1324,0.2469,0.05,-0.64,NA,0.22,0.00815386649312823,0,0.0281,0.00815386649312823,0.0281,0.904986632027982,-0.0172762578668581,0.0254301243599863,2014,284,0.24,0.07,0.14,0.08,0,0.22,1,0,1
"893","PNC",2014,298,"Financials",4,"PNC_quarterly_financial_data.xls","pnc financial services group","the pnc financial services group inc","pnc financial services group inc",520689714,520689714,1,3.45072e+11,NA,2.98998e+11,NA,4.4551e+10,1.523e+09,0,1.0947e+10,0,3.947e+09,1.034e+09,9.86e+08,1.89,1.85,0.48,9.77e+08,-1.0346e+10,9.565e+09,1.96e+08,4.36e+09,0,85.07,93.45,76.69,0.0892,0.0126,85.56,1.01,11.67,35.36,0.2533,0,0.1291,0.256,0.05,1.88,NA,0.2,0.0420879343770475,0,-6e-04,0.0420879343770475,-6e-04,0.463212165286812,0.0423658616762196,-0.000277927299172087,2015,229,0.36,0.02,0.03,0.02,0.06,0.09,1,0,1
"894","PNC",2015,298,"Financials",4,"PNC_quarterly_financial_data.xls","pnc financial services group","the pnc financial services group inc","pnc financial services group inc",501105185,501105185,1,3.58493e+11,NA,3.12513e+11,NA,4.471e+10,1.27e+09,0,9.482e+09,0,3.853e+09,9.85e+08,9.5e+08,1.88,1.87,0.51,1.896e+09,-2.726e+09,1.06e+09,2.3e+08,4.065e+09,0,91.22,97.5,84.93,0.0863,0.0115,89.22,1.03,12.38,37.37,0.2653,0,0.1247,0.2538,0.04,3.78,NA,0.21,-0.0020962590214845,1e-04,-0.0216,-0.0021962590214845,-0.0217,0.881596189119678,0.0169343782824125,-0.019030637303897,2016,219,0.35,0.01,0.03,0.02,0.04,0.1,1,0,1
"895","PPG",2013,299,"Materials",8,"PPG_quarterly_financial_data.xls","ppg industries","ppg industries inc","ppg industries inc",138511337,277022674,2,1.5863e+10,7.214e+09,1.0665e+10,4.135e+09,4.932e+09,2.66e+08,0,4.347e+09,3.376e+09,3.702e+09,2.54e+08,2.54e+08,1.8,1.79,0.61,5.09e+08,-1.65e+08,-7.92e+08,-4.46e+08,1.116e+09,2.56e+08,87.7,95.03,80.38,0.6471,0.2021,17.8,4.78,8.09,17.71,0.106,0.6845,0.3109,0.2139,0.95,0.91,1.7446,1.68,0.0299713459043917,0,0.0281,0.0299713459043917,0.0281,1.12327347104608,-0.00159263863200303,0.0315639845363947,2014,210,0.33,0.32,0.33,0.19,0.35,0.5,0,1,0
"896","PPG",2014,299,"Materials",8,"PPG_quarterly_financial_data.xls","ppg industries","ppg industries inc","ppg industries inc",136050193,272100386,2,1.7583e+10,6.85e+09,1.2318e+10,4.876e+09,5.18e+09,8.5e+07,0,6.212e+09,3.91e+09,3.707e+09,8.3e+07,8.3e+07,0.61,0.59,0.67,4.91e+08,-2.077e+09,-1.53e+08,-1.782e+09,6.86e+08,2.92e+08,101.31,116.83,85.78,0.3574,0.1217,19.04,4.54,12.53,19.02,0.1712,0.7548,0.2946,0.1368,0.89,0.73,1.4048,1.91,0.0548174053375582,0,-6e-04,0.0548174053375582,-6e-04,1.66666007344452,0.0558174013816249,-0.000999996044066711,2015,230,0.36,0,0.11,0,0,0.1,1,1,0
"897","PPG",2015,299,"Materials",8,"PPG_quarterly_financial_data.xls","ppg industries","ppg industries inc","ppg industries inc",266765632,266765632,1,1.7076e+10,6.554e+09,1.2007e+10,4.656e+09,4.983e+09,8.6e+07,0,5.847e+09,4.296e+09,3.696e+09,3.14e+08,3.14e+08,1.16,1.15,0.35,8.51e+08,-4.4e+07,-4.86e+08,2.96e+08,1.311e+09,2.1e+08,94.9,106.87,82.93,0.2765,0.0808,18.68,5,22.15,20.42,0.2694,0.8621,0.2918,0.0917,0.88,2.4,1.4076,1.66,-0.0676832956727461,1e-04,-0.0216,-0.0677832956727461,-0.0217,1.80490719404724,-0.028616809561921,-0.0390664861108251,2016,43,0.64,0.11,0.1,0.14,0.05,0.1,1,1,0
"898","PPL",2013,300,"Utilities",11,"PPL_quarterly_financial_data.xls","ppl","ppl corporation","ppl corp",630716792,630716792,1,4.6259e+10,5.153e+09,3.3793e+10,4.912e+09,1.2466e+10,0,0,5.172e+09,2.0592e+10,2.848e+09,-9.8e+07,-9.8e+07,-0.15,-0.15,0.37,6.34e+08,-1.507e+09,6.65e+08,-1.89e+08,1.102e+09,1.506e+09,30.37,31.79,28.95,0.0977,0.0253,19.76,1.55,12.15,18.34,0.8096,1.6519,0.2695,0.0953,0.27,-1.38,1.0491,0.82,-0.0072834293070909,0,0.0281,-0.0072834293070909,0.0281,0.460581393738865,-0.020225766471153,0.0129423371640621,2014,379,0.12,0,0,0,0,0.6,0,0,0
"899","PPL",2014,300,"Utilities",11,"PPL_quarterly_financial_data.xls","ppl","ppl corporation","ppl corp",664018408,664018408,1,4.8864e+10,6.159e+09,3.5236e+10,7.443e+09,1.3628e+10,0,0,4.93e+09,1.8856e+10,3.953e+09,6.95e+08,6.95e+08,1.04,1.04,0.37,7.75e+08,-3.55e+08,1.64e+08,5.63e+08,1.751e+09,3.33e+08,35.12,38.14,32.09,0.1285,0.036,20.52,1.67,24.73,19.82,0.562,1.3836,0.2789,0.1511,0.24,0.67,0.8275,0.84,0.0336773434505818,0,-6e-04,0.0336773434505818,-6e-04,1.10771525807465,0.0343419726054266,-0.000664629154844791,2015,313,0.23,0,0,0,0.11,0.12,0,0,0
"900","PPL",2015,300,"Utilities",11,"PPL_quarterly_financial_data.xls","ppl","ppl corporation","ppl corp",675190188,675190188,1,3.9301e+10,2.646e+09,2.9382e+10,3.876e+09,9.919e+09,0,0,4.229e+09,1.8563e+10,8.45e+08,3.99e+08,3.99e+08,0.59,0.6,0.39,5.84e+08,-9.76e+08,2.51e+08,-1.45e+08,8.36e+08,9.78e+08,33.67,34.75,32.6,0.0618,0.0165,14.69,2.22,23.22,23.83,3.9428,1.8715,0.2524,0.0889,0.19,-0.58,0.6827,1.09,0.0139492738395378,1e-04,-0.0216,0.0138492738395378,-0.0217,0.206254391031082,0.0183249941249123,-0.00437572028537448,2016,292,0.25,0,0.03,0,0.11,0.12,0,0,0
"901","PRU",2013,301,"Financials",4,"PRU_quarterly_financial_data.xls","prudential financial","prudential financial inc","prudential financial inc",4.61e+08,4.61e+08,1,7.31781e+11,NA,6.959e+11,NA,3.5278e+10,6.03e+08,0,1.142e+09,0,9.889e+09,-4.82e+08,-4.82e+08,-0.97,-0.97,0.53,2.962e+09,-4.058e+09,9e+07,-1.211e+09,1.1439e+10,0,84.21,92.43,75.99,-0.0184,-9e-04,76.52,1.13,NA,11.62,NA,0,0.0482,NA,0.06,6.43,NA,0.08,0.0382410411546717,0,0.0281,0.0382410411546717,0.0281,1.20160363466087,0.00447597902070128,0.0337650621339704,2014,74,0.51,0.83,0.64,0.67,0,0.68,0,1,0
"902","PRU",2014,301,"Financials",4,"PRU_quarterly_financial_data.xls","prudential financial","prudential financial inc","prudential financial inc",4.54e+08,4.54e+08,1,7.66655e+11,NA,7.24306e+11,NA,4.177e+10,5.79e+08,0,1.125e+09,0,1.5725e+10,-1.459e+09,-1.459e+09,-2.68,-2.68,0.58,7.974e+09,-7.411e+09,-2.489e+09,-2.304e+09,1.4918e+10,0,84.77,91.67,77.86,0.0326,0.0018,92,0.93,17.55,13.79,0.7472,0,0.0545,0.0245,0.07,17.56,NA,0.09,0.0624918220528479,0,-6e-04,0.0624918220528479,-6e-04,1.04969611664328,0.0631216397228338,-0.000629817669985967,2015,109,0.53,0.06,0.06,0.05,0.08,0.14,1,1,0
"903","PRU",2015,301,"Financials",4,"PRU_quarterly_financial_data.xls","prudential financial","prudential financial inc","prudential financial inc",4.46e+08,4.46e+08,1,7.57388e+11,NA,7.15465e+11,NA,4.189e+10,3.3e+07,0,1.127e+09,0,1.4256e+10,7.35e+08,7.35e+08,1.62,1.59,0.7,2.065e+09,-2.583e+09,-2.09e+09,-2.595e+09,1.7612e+10,0,81.55,87.69,75.4,0.1317,0.0074,93.92,0.86,10.35,16.23,0.1944,0,0.0553,0.0988,0.07,4.63,NA,0.08,-0.0612239566430019,1e-04,-0.0216,-0.0613239566430019,-0.0217,1.49366470340459,-0.0289114325791224,-0.0323125240638796,2016,60,0.61,0.11,0.07,0.06,0.08,0.14,1,1,0
"904","PSX",2013,302,"Energy",3,"PSX_quarterly_financial_data.xls","phillips 66","phillips 66","phillips 66",587624299,587624299,1,4.9798e+10,1.9237e+10,2.7406e+10,1.2931e+10,2.195e+10,4.42e+08,0,3.794e+09,6.131e+09,4.2892e+10,8.26e+08,8.25e+08,1.37,1.37,0.39,8.97e+08,-4.97e+08,-8.82e+08,-5.42e+08,5.4e+09,6.09e+08,66.9,77.29,56.5,0.1721,0.0738,37.35,1.86,11.6,1.78,0.2153,0.2793,0.4408,0.0217,3.4,0.49,1.4877,0.91,0.102583917893272,0,0.0281,0.102583917893272,0.0281,2.68038964451832,0.0272649688823067,0.0753189490109649,2014,402,0.1,0,0,0,0,0.25,0,0,1
"905","PSX",2014,302,"Energy",3,"PSX_quarterly_financial_data.xls","phillips 66","phillips 66","phillips 66",543497802,543497802,1,4.8741e+10,1.6696e+10,2.6704e+10,1.1094e+10,2.159e+10,4.47e+08,0,4.174e+09,7.842e+09,3.4963e+10,1.147e+09,1.145e+09,2.06,2.04,0.5,8.72e+08,-4.68e+08,1.649e+09,2.099e+09,5.207e+09,1.126e+09,73.01,82,64.02,0.2206,0.0952,39.72,1.86,9.56,3.67,0.2205,0.3632,0.443,0.0295,3.22,-0.47,1.505,0.85,-0.0182427057822678,0,-6e-04,-0.0182427057822678,-6e-04,0.637723567727383,-0.0178600716416314,-0.00038263414063643,2015,464,0.09,0,0,0,0,0.04,0,0,1
"906","PSX",2015,302,"Energy",3,"PSX_quarterly_financial_data.xls","phillips 66","phillips 66","phillips 66",527459894,527459894,1,4.858e+10,1.2256e+10,2.4642e+10,7.531e+09,2.31e+10,8.38e+08,0,4.181e+09,8.843e+09,2.1893e+10,6.5e+08,6.49e+08,1.21,1.2,0.56,1.497e+09,-2.522e+09,-7.17e+08,-1.748e+09,3.074e+09,2.478e+09,85.28,94.12,76.45,0.1867,0.0859,43.79,1.96,9.95,5.85,0.2762,0.3828,0.4755,0.0426,2.01,-1.86,1.6274,0.98,-0.112389300759428,1e-04,-0.0216,-0.112489300759428,-0.0217,1.32738627294761,-0.0836850186364651,-0.0287042821229631,2016,393,0.18,0,0.09,0,0,0.04,0,0,1
"907","PX",2013,303,"Materials",8,"PX_quarterly_financial_data.xls","praxair","praxair inc","praxair inc",293974931,293974931,1,2.0255e+10,2.916e+09,1.2945e+10,2.664e+09,6.609e+09,7.01e+08,0,3.79e+09,8.026e+09,3.01e+09,4.74e+08,4.74e+08,1.61,1.59,0.6,9.64e+08,-4.87e+08,-4.68e+08,4e+06,1.38e+08,5.16e+08,124.06,130.58,117.54,0.2817,0.0881,22.48,5.88,21.92,17.37,0.4031,1.2144,0.3263,0.1472,0.6,1.52,1.0946,2.27,0.0342629643956542,0,0.0281,0.0342629643956542,0.0281,0.391868992081179,0.0232514457181731,0.0110115186774811,2014,30,0.62,0.27,0.21,0.55,0.87,0.68,1,1,1
"908","PX",2014,303,"Materials",8,"PX_quarterly_financial_data.xls","praxair","praxair inc","praxair inc",288789175,288789175,1,1.9802e+10,2.839e+09,1.3616e+10,2.49e+09,5.623e+09,5.63e+08,0,3.724e+09,8.669e+09,2.99e+09,3.02e+08,3.02e+08,1.04,1.03,0.65,7.72e+08,-4.91e+08,-2.6e+08,-4.2e+07,1.26e+08,4.82e+08,125.13,132.95,117.32,0.2638,0.083,19.47,5.56,19.89,19.96,0.4471,1.5417,0.284,0.138,0.6,1,1.1402,2.32,0.0142225750981161,0,-6e-04,0.0142225750981161,-6e-04,0.81589728333079,0.0147121134681146,-0.000489538369998474,2015,128,0.5,0.04,0.02,0.07,0.11,0.06,1,1,1
"909","PX",2015,303,"Materials",8,"PX_quarterly_financial_data.xls","praxair","praxair inc","praxair inc",284836117,284836117,1,1.8319e+10,2.626e+09,1.3413e+10,1.893e+09,4.389e+09,5.17e+08,0,3.554e+09,8.975e+09,2.595e+09,4.22e+08,4.22e+08,1.48,1.46,0.71,7.91e+08,-3.51e+08,-4.1e+08,1.1e+07,1.47e+08,3.87e+08,109.09,118.58,99.59,0.3321,0.0825,15.41,7.29,22.17,22.82,0.528,2.0449,0.2396,0.1436,0.57,1.42,1.3872,2.05,-0.0902298051108293,1e-04,-0.0216,-0.0903298051108293,-0.0217,1.24205361016189,-0.0633772417703163,-0.0268525633405131,2016,101,0.53,0.04,0.02,0.08,0.13,0.06,1,1,1
"910","PXD",2013,304,"Energy",3,"PXD_quarterly_financial_data.xls","pioneer natural resources","pioneer natural resources company","pioneer natural resources co",142916619,142916619,1,12292788000,1728434000,5678030000,1250106000,6601584000,13174000,0,274329000,2653059000,613948000,-1367465000,-1360502000,-9.76,-9.76,0,541011000,-677896000,-214589000,-351474000,392646000,705746000,200.01,227.42,172.6,-0.1167,-0.0612,46.19,3.66,49.75,1.89,NA,0.4019,0.537,NA,0.23,-1.15,1.3826,2.31,0.0349382112380089,0,0.0281,0.0349382112380089,0.0281,-0.311150091553014,0.0436815288106486,-0.00874331757263971,2014,383,0.12,0,0,0,0,0.59,0,0,0
"911","PXD",2014,304,"Energy",3,"PXD_quarterly_financial_data.xls","pioneer natural resources","pioneer natural resources company","pioneer natural resources co",148963753,148963753,1,1.4926e+10,2.359e+09,6.337e+09,1.58e+09,8.581e+09,8e+06,0,2.72e+08,2.665e+09,1.673e+09,4.32e+08,3.64e+08,2.92,2.9,0,5.68e+08,-1.071e+09,9.78e+08,4.75e+08,1.025e+09,1.071e+09,163.44,199.56,127.31,0.1261,0.0697,57.6,3.27,NA,1.97,0.0124,0.3106,0.5749,0.182,0.38,-3.38,1.493,1.6,0.0384875154675219,0,-6e-04,0.0384875154675219,-6e-04,1.07630822959524,0.039133300405279,-0.000645784937757141,2015,494,0.01,0,0,0,0,0.01,0,0,0
"912","PXD",2015,304,"Energy",3,"PXD_quarterly_financial_data.xls","pioneer natural resources","pioneer natural resources company","pioneer natural resources co",163266510,163266510,1,1.5154e+10,3.194e+09,6.779e+09,1.462e+09,8.368e+09,7e+06,0,2.72e+08,3.207e+09,1.091e+09,-6.23e+08,-6.17e+08,-4.13,-4.13,0,4.59e+08,-6.32e+08,9.83e+08,8.1e+08,1.391e+09,6.32e+08,132.2,150,114.4,-0.032,-0.0187,51.25,2.2,25.47,2.05,NA,0.3832,0.5522,NA,0.33,-1.06,2.1847,1.33,-0.143659127324288,1e-04,-0.0216,-0.143759127324288,-0.0217,0.747770802755025,-0.127532500904504,-0.016126626419784,2016,498,0.03,0,0.02,0,0,0.01,0,0,0
"913","QCOM",2013,305,"Information Technology",7,"QCOM_quarterly_financial_data.xls","qualcomm","qualcomm incorporated","qualcomm inc",1691079925,1691079925,1,4.6282e+10,2.0585e+10,9.255e+09,5.313e+09,3.7027e+10,0,0,6.702e+09,1.3e+07,6.622e+09,1.875e+09,1.875e+09,1.11,1.09,0.35,2.781e+09,4.45e+08,-1.073e+09,2.15e+09,8.292e+09,2.1e+08,69.83,74.19,65.47,0.184,0.1465,21.9,3.27,17.86,6.81,0.3248,4e-04,0.8,0.2678,0.55,1.52,3.8745,2.38,0.00906457118783995,0,0.0281,0.00906457118783995,0.0281,0.803965090369146,-0.0135268478515331,0.022591419039373,2014,25,0.63,0.65,0.74,0.91,0.86,0.29,0,1,1
"914","QCOM",2014,305,"Information Technology",7,"QCOM_quarterly_financial_data.xls","qualcomm","qualcomm incorporated","qualcomm inc",1649560102,1649560102,1,4.8447e+10,2.2761e+10,9.628e+09,6.405e+09,3.8823e+10,-4e+06,0,6.91e+09,0,7.099e+09,1.972e+09,1.972e+09,1.19,1.17,0.42,2.364e+09,-1.736e+09,-2.203e+09,-1.582e+09,6.325e+09,2.53e+08,73.1,78.53,67.67,0.2081,0.1669,23.54,3.1,15.72,8.42,0.3331,0,0.8013,0.2991,0.56,1.28,3.5536,2.2,0.0194259041095247,0,-6e-04,0.0194259041095247,-6e-04,0.519998503552826,0.0197379032116564,-0.000311999102131695,2015,26,0.68,0.12,0.12,0.15,0.06,0.13,0,1,1
"915","QCOM",2015,305,"Information Technology",7,"QCOM_quarterly_financial_data.xls","qualcomm","qualcomm incorporated","qualcomm inc",1494887355,1494887355,1,5.0229e+10,2.0338e+10,1.9996e+10,6.503e+09,3.0241e+10,-8e+06,0,9.737e+09,9.95e+09,5.775e+09,1.498e+09,1.498e+09,1,0.99,0.48,2.739e+09,-7.16e+08,-2.665e+09,-6.47e+08,6.913e+09,-1.04e+08,53.56,61.19,45.93,0.1446,0.0957,20.23,2.56,16.69,10.28,0.5999,0.329,0.6021,0.2002,0.48,1.9,3.1275,1.41,0.024297528923447,1e-04,-0.0216,0.024197528923447,-0.0217,1.95699879283798,0.0666644027280312,-0.0423668738045841,2016,92,0.54,0.13,0,0.13,0.05,0.13,0,1,1
"916","RAI",2013,306,"Consumer Staples",2,"RAI_quarterly_financial_data.xls","reynolds american","reynolds american inc","reynolds american inc",536947152,1073894304,2,1.5402e+10,3.655e+09,1.0235e+10,3.076e+09,5.167e+09,0,0,1.0428e+10,5.099e+09,2.039e+09,2.92e+08,2.92e+08,0.55,0.54,0.63,6.38e+08,-5.9e+07,-1.777e+09,-1.194e+09,1.5e+09,6.1e+07,25.14,26.29,24,0.3359,0.1069,4.81,5.35,17.64,8.25,0.7825,0.9868,0.3355,0.2086,0.51,0.54,1.1882,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014,134,0.42,0.4,0.39,0.61,0.39,0,1,0,1
"917","RAI",2014,306,"Consumer Staples",2,"RAI_quarterly_financial_data.xls","reynolds american","reynolds american inc","reynolds american inc",531283513,1062567026,2,1.5196e+10,3.323e+09,1.0674e+10,3.544e+09,4.522e+09,0,0,1.0437e+10,4.633e+09,2.134e+09,1.48e+08,1.48e+08,0.28,0.28,0.67,4.99e+08,-3e+07,-7.83e+08,-3.23e+08,9.66e+08,3.1e+07,30.97,33.8,28.14,0.3027,0.0954,4.26,6.59,20.58,9.59,0.9708,1.0245,0.2976,0.1735,0.55,0.44,0.9376,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,288,0.28,0.04,0.02,0.05,0.01,0,1,0,1
"918","RAI",2015,306,"Consumer Staples",2,"RAI_quarterly_financial_data.xls","reynolds american","reynolds american inc","reynolds american inc",1427341341,1427341341,1,5.3224e+10,6.187e+09,3.4972e+10,5.291e+09,1.8252e+10,0,0,4.546e+10,1.6941e+10,3.054e+09,2.79e+08,2.79e+08,0.19,0.2,0.36,6.65e+08,3.8e+07,-1.05e+09,-3.53e+08,2.567e+09,7.6e+07,46.29,49.56,43.02,0.2184,0.0733,12.79,3.58,17.44,10.98,0.5729,0.9282,0.3429,0.3047,0.24,0.41,1.1693,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,252,0.31,0.04,0.03,0.06,0.02,0,1,0,1
"919","RCL",2013,307,"Consumer Discretionary",1,"RCL_quarterly_financial_data.xls","royal caribbean cruises","royal caribbean cruises ltd","royal caribbean cruises ltd",221215079,221215079,1,20072947000,956374000,11264682000,4267010000,8808265000,0,0,653343000,6511426000,1854158000,7018000,7018000,0.04,0.03,0.25,181964000,-246134000,60988000,-4880000,204687000,229731000,41.81,47.66,35.97,0.0553,0.0237,39.82,1.05,139.37,3.63,0.344,0.7392,0.4388,0.0595,0.4,-0.22,0.2241,1.01,0.0794876144857497,0,0.0281,0.0794876144857497,0.0281,1.57603662140932,0.0352009854241479,0.0442866290616018,2014,83,0.5,0.18,0.06,0.62,0.72,0.3,1,1,1
