"";"Companies";"Year";"ROA";"TobinsQ";"ROE";"EnergyProductivity";"CarbonProductivity";"WaterProductivity";"WasteProductivity";"SustainabilityPayLink";"SustainableThemedCommitment";"AuditScore";"FirmSize";"Leverage";"NetMargin";"Industry";"Ticker";"GisSector";"GicsClassification";"FichierSTCKP";"CompanyGR2014";"CompanyGR2015";"CompanyGR2016";"X";"Date"
"1276";219;2016;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"LLY";"Health Care";5;"LLY_quarterly_financial_data.xls";"eli lilly";"eli lilly and company";"eli lilly & co";14393;"2016-12-01"
"1277";220;2011;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"LMT";"Industrials";6;"LMT_quarterly_financial_data.xls";"lockheed martin";"lockheed martin corporation";"lockheed martin corp";14411;"2011-12-01"
"1278";220;2012;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"LMT";"Industrials";6;"LMT_quarterly_financial_data.xls";"lockheed martin";"lockheed martin corporation";"lockheed martin corp";14416;"2012-12-01"
"1279";220;2013;0,08;1,43;1,2;0,49;0,56;0,63;0,87;1;1;1;10,56;1,25;0,07;6;"LMT";"Industrials";6;"LMT_quarterly_financial_data.xls";"lockheed martin";"lockheed martin corporation";"lockheed martin corp";14434;"2013-12-01"
"1280";220;2014;0,1;1,78;0,85;0,08;0,09;0,06;0,13;1;1;1;10,57;1,81;0,08;6;"LMT";"Industrials";6;"LMT_quarterly_financial_data.xls";"lockheed martin";"lockheed martin corporation";"lockheed martin corp";14442;"2014-12-01"
"1281";220;2015;0,09;1,62;1,11;0,08;0,09;0,08;0,11;1;1;1;10,69;4,62;0,08;6;"LMT";"Industrials";6;"LMT_quarterly_financial_data.xls";"lockheed martin";"lockheed martin corporation";"lockheed martin corp";14452;"2015-12-01"
"1282";220;2016;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"LMT";"Industrials";6;"LMT_quarterly_financial_data.xls";"lockheed martin";"lockheed martin corporation";"lockheed martin corp";14463;"2016-12-01"
"1283";221;2011;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"LNC";"Financials";4;"LNC_quarterly_financial_data.xls";"lincoln national";"lincoln national corporation";"lincoln national corp";14477;"2011-12-01"
"1284";221;2012;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"LNC";"Financials";4;"LNC_quarterly_financial_data.xls";"lincoln national";"lincoln national corporation";"lincoln national corp";14495;"2012-12-01"
"1285";221;2013;0,01;0,08;0,09;0;0;0;0;0;0;0;11,37;0,4;0,1;4;"LNC";"Financials";4;"LNC_quarterly_financial_data.xls";"lincoln national";"lincoln national corporation";"lincoln national corp";14508;"2013-12-01"
"1286";221;2014;0,01;0,08;0,1;0,03;0,07;0;0;1;0;0;11,4;0,33;0,11;4;"LNC";"Financials";4;"LNC_quarterly_financial_data.xls";"lincoln national";"lincoln national corporation";"lincoln national corp";14520;"2014-12-01"
"1287";221;2015;0;0,08;0,08;0,03;0,08;0,04;0,01;1;0;0;11,4;0,41;0,09;4;"LNC";"Financials";4;"LNC_quarterly_financial_data.xls";"lincoln national";"lincoln national corporation";"lincoln national corp";14526;"2015-12-01"
"1288";221;2016;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"LNC";"Financials";4;"LNC_quarterly_financial_data.xls";"lincoln national";"lincoln national corporation";"lincoln national corp";14541;"2016-12-01"
"1289";222;2011;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"LNG";"Energy";3;NA;"cheniere energy";"cheniere energy inc";"cheniere energy inc";14545;"2011-12-01"
"1290";222;2012;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"LNG";"Energy";3;NA;"cheniere energy";"cheniere energy inc";"cheniere energy inc";14568;"2012-12-01"
"1291";222;2013;-0,07;1,6;-1,47;0;0;0;0;0;0;0;9,99;36,6;-1,9;3;"LNG";"Energy";3;NA;"cheniere energy";"cheniere energy inc";"cheniere energy inc";14571;"2013-12-01"
"1292";222;2014;-0,05;1,94;3,55;0;0;0;0;0;0;0;10,1;-59,73;-2,04;3;"LNG";"Energy";3;NA;"cheniere energy";"cheniere energy inc";"cheniere energy inc";14586;"2014-12-01"
"1293";222;2015;-0,06;1,28;2,17;0;0,01;0;0;0;0;0;10,27;-18,4;-3,6;3;"LNG";"Energy";3;NA;"cheniere energy";"cheniere energy inc";"cheniere energy inc";14596;"2015-12-01"
"1294";222;2016;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"LNG";"Energy";3;NA;"cheniere energy";"cheniere energy inc";"cheniere energy inc";14614;"2016-12-01"
"1295";223;2011;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"LOW";"Consumer Discretionary";1;"LOW_quarterly_financial_data.xls";"lowe's cos";"lowe's companies inc";"lowe's cos inc";14625;"2011-12-01"
"1296";223;2012;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"LOW";"Consumer Discretionary";1;"LOW_quarterly_financial_data.xls";"lowe's cos";"lowe's companies inc";"lowe's cos inc";14635;"2012-12-01"
"1297";223;2013;0,07;1,78;0,17;0,12;0,13;0;0;0;0;0;10,53;0,8;0,04;1;"LOW";"Consumer Discretionary";1;"LOW_quarterly_financial_data.xls";"lowe's cos";"lowe's companies inc";"lowe's cos inc";14644;"2013-12-01"
"1298";223;2014;0,08;1,92;0,23;0;0,01;0;0;0;0;0;10,53;1,01;0,05;1;"LOW";"Consumer Discretionary";1;"LOW_quarterly_financial_data.xls";"lowe's cos";"lowe's companies inc";"lowe's cos inc";14660;"2014-12-01"
"1299";223;2015;0,09;2,35;0,33;0;0,01;0;0,02;0;0;0;10,53;1,38;0,05;1;"LOW";"Consumer Discretionary";1;"LOW_quarterly_financial_data.xls";"lowe's cos";"lowe's companies inc";"lowe's cos inc";14671;"2015-12-01"
"1300";223;2016;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"LOW";"Consumer Discretionary";1;"LOW_quarterly_financial_data.xls";"lowe's cos";"lowe's companies inc";"lowe's cos inc";14683;"2016-12-01"
"1301";224;2011;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"LRCX";"Information Technology";7;"LRCX_quarterly_financial_data.xls";"lam research";"lam research corporation";"lam research corp";14700;"2011-12-01"
"1302";224;2012;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"LRCX";"Information Technology";7;"LRCX_quarterly_financial_data.xls";"lam research";"lam research corporation";"lam research corp";14708;"2012-12-01"
"1303";224;2013;0,09;NA;0,15;0;0;0;0;0;0;0;9,88;0,17;0,15;7;"LRCX";"Information Technology";7;"LRCX_quarterly_financial_data.xls";"lam research";"lam research corporation";"lam research corp";14715;"2013-12-01"
"1304";224;2014;0,09;NA;0,16;0;0;0;0,09;0;0;0;9,91;0,25;0,14;7;"LRCX";"Information Technology";7;"LRCX_quarterly_financial_data.xls";"lam research";"lam research corporation";"lam research corp";14727;"2014-12-01"
"1305";224;2015;0,01;NA;0,02;0;0,08;0;0;0;0;0;9,99;0,27;0,02;7;"LRCX";"Information Technology";7;"LRCX_quarterly_financial_data.xls";"lam research";"lam research corporation";"lam research corp";14740;"2015-12-01"
"1306";224;2016;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"LRCX";"Information Technology";7;"LRCX_quarterly_financial_data.xls";"lam research";"lam research corporation";"lam research corp";14755;"2016-12-01"
"1307";225;2013;0;NA;-0,01;0;0;0;0;0;0;1;9,85;0,25;-0,01;1;NA;NA;NA;NA;NA;NA;NA;NA;NA
"1308";225;2014;0;0,31;-0,02;0;0;0;0;0;0;1;9,87;0,74;-0,02;1;NA;NA;NA;NA;NA;NA;NA;NA;NA
"1309";225;2015;-0,01;0,32;-0,05;0;0,06;0;0;0;0;1;9,86;0,77;-0,03;1;NA;NA;NA;NA;NA;NA;NA;NA;NA
"1310";225;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"LTRPA";"Consumer Discretionary";1;NA;"liberty media";"liberty media corporation";"liberty media corp";NA;NA
"1311";226;2011;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"LUV";"Industrials";6;"LUV_quarterly_financial_data.xls";"southwest airlines";"southwest airlines co";"southwest airlines co";14766;"2011-12-01"
"1312";226;2012;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"LUV";"Industrials";6;"LUV_quarterly_financial_data.xls";"southwest airlines";"southwest airlines co";"southwest airlines co";14784;"2012-12-01"
"1313";226;2013;0,01;0,86;0,03;0,1;0,19;0,91;0,75;0;1;1;10,29;0,51;0,04;6;"LUV";"Industrials";6;"LUV_quarterly_financial_data.xls";"southwest airlines";"southwest airlines co";"southwest airlines co";14792;"2013-12-01"
"1314";226;2014;0,01;1,67;0,03;0,03;0,04;0,11;0;0;1;1;10,31;0,54;0,04;6;"LUV";"Industrials";6;"LUV_quarterly_financial_data.xls";"southwest airlines";"southwest airlines co";"southwest airlines co";14806;"2014-12-01"
"1315";226;2015;0;1,59;0,01;0,06;0,07;0,1;0;0;1;1;10,33;0,54;0,02;6;"LUV";"Industrials";6;"LUV_quarterly_financial_data.xls";"southwest airlines";"southwest airlines co";"southwest airlines co";14816;"2015-12-01"
"1316";226;2016;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"LUV";"Industrials";6;"LUV_quarterly_financial_data.xls";"southwest airlines";"southwest airlines co";"southwest airlines co";14831;"2016-12-01"
"1317";227;2011;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"LVS";"Consumer Discretionary";1;NA;"las vegas sands";"las vegas sands corp";"las vegas sands corp";14835;"2011-12-01"
"1318";227;2012;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"LVS";"Consumer Discretionary";1;NA;"las vegas sands";"las vegas sands corp";"las vegas sands corp";14853;"2012-12-01"
"1319";227;2013;0,1;3,15;0,31;0,36;0,61;0,69;0,49;1;1;1;10,36;1,22;0,17;1;"LVS";"Consumer Discretionary";1;NA;"las vegas sands";"las vegas sands corp";"las vegas sands corp";14864;"2013-12-01"
"1320";227;2014;0,13;2,41;0,38;0,09;0,1;0,08;0,07;1;1;1;10,35;1,37;0,19;1;"LVS";"Consumer Discretionary";1;NA;"las vegas sands";"las vegas sands corp";"las vegas sands corp";14878;"2014-12-01"
"1321";227;2015;0,09;2,06;0,28;0,1;0,11;0,08;0,09;1;1;1;10,32;1,37;0,17;1;"LVS";"Consumer Discretionary";1;NA;"las vegas sands";"las vegas sands corp";"las vegas sands corp";14882;"2015-12-01"
"1322";227;2016;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"LVS";"Consumer Discretionary";1;NA;"las vegas sands";"las vegas sands corp";"las vegas sands corp";14902;"2016-12-01"
"1323";228;2011;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"LYB";"Materials";8;"LYB_quarterly_financial_data.xls";"lyondellbasell industries";"lyondellbasell industries nv";"lyondellbasell industries nv";14916;"2011-12-01"
"1324";228;2012;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"LYB";"Materials";8;"LYB_quarterly_financial_data.xls";"lyondellbasell industries";"lyondellbasell industries nv";"lyondellbasell industries nv";14928;"2012-12-01"
"1325";228;2013;0,04;1,49;0,11;0,17;0,2;0,34;0,34;1;1;0;10,44;0,3;0,04;8;"LYB";"Materials";8;"LYB_quarterly_financial_data.xls";"lyondellbasell industries";"lyondellbasell industries nv";"lyondellbasell industries nv";14930;"2013-12-01"
"1326";228;2014;0,06;1,62;0,16;0,04;0,06;0,09;0,02;1;1;0;10,39;0,36;0,06;8;"LYB";"Materials";8;"LYB_quarterly_financial_data.xls";"lyondellbasell industries";"lyondellbasell industries nv";"lyondellbasell industries nv";14951;"2014-12-01"
"1327";228;2015;0,1;1,78;0,31;0,05;0,05;0,09;0,02;1;1;0;10,36;0,35;0,11;8;"LYB";"Materials";8;"LYB_quarterly_financial_data.xls";"lyondellbasell industries";"lyondellbasell industries nv";"lyondellbasell industries nv";14964;"2015-12-01"
"1328";228;2016;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"LYB";"Materials";8;"LYB_quarterly_financial_data.xls";"lyondellbasell industries";"lyondellbasell industries nv";"lyondellbasell industries nv";14965;"2016-12-01"
"1329";229;2011;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"M";"Consumer Discretionary";1;"M_quarterly_financial_data.xls";"macy's";"macy's inc";"macy's inc";14982;"2011-12-01"
"1330";229;2012;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"M";"Consumer Discretionary";1;"M_quarterly_financial_data.xls";"macy's";"macy's inc";"macy's inc";14989;"2012-12-01"
"1331";229;2013;0,15;0,97;0,32;0;0;0;0;0;0;0;10,35;0,46;0,09;1;"M";"Consumer Discretionary";1;"M_quarterly_financial_data.xls";"macy's";"macy's inc";"macy's inc";15006;"2013-12-01"
"1332";229;2014;0,16;1,11;0,41;0;0;0;0;1;0;0;10,35;0,81;0,09;1;"M";"Consumer Discretionary";1;"M_quarterly_financial_data.xls";"macy's";"macy's inc";"macy's inc";15022;"2014-12-01"
"1333";229;2015;0,19;0,98;0,61;0;0,02;0;0;1;0;0;10,34;1,17;0,14;1;"M";"Consumer Discretionary";1;"M_quarterly_financial_data.xls";"macy's";"macy's inc";"macy's inc";15035;"2015-12-01"
"1334";229;2016;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"M";"Consumer Discretionary";1;"M_quarterly_financial_data.xls";"macy's";"macy's inc";"macy's inc";15037;"2016-12-01"
"1335";230;2011;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"MA";"Information Technology";7;"MA_quarterly_financial_data.xls";"mastercard";"mastercard incorporated";"mastercard inc";15052;"2011-12-01"
"1336";230;2012;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"MA";"Information Technology";7;"MA_quarterly_financial_data.xls";"mastercard";"mastercard incorporated";"mastercard inc";15071;"2012-12-01"
"1337";230;2013;0,07;9,05;0,24;0,69;0,54;0;0;0;1;0;10,15;1,24;0,05;7;"MA";"Information Technology";7;"MA_quarterly_financial_data.xls";"mastercard";"mastercard incorporated";"mastercard inc";15079;"2013-12-01"
"1338";230;2014;0,07;6,26;0,26;0,12;0,13;0;0;0;1;0;10,19;1,33;0,06;7;"MA";"Information Technology";7;"MA_quarterly_financial_data.xls";"mastercard";"mastercard incorporated";"mastercard inc";15095;"2014-12-01"
"1339";230;2015;0,06;6,6;0,27;0;0,11;0;0;0;1;0;10,21;1,79;0,05;7;"MA";"Information Technology";7;"MA_quarterly_financial_data.xls";"mastercard";"mastercard incorporated";"mastercard inc";15100;"2015-12-01"
"1340";230;2016;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"MA";"Information Technology";7;"MA_quarterly_financial_data.xls";"mastercard";"mastercard incorporated";"mastercard inc";15114;"2016-12-01"
"1341";231;2011;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"MAC";"Financials";4;"MAC_quarterly_financial_data.xls";"macerich";"the macerich company";"macerich co";15125;"2011-12-01"
"1342";231;2012;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"MAC";"Financials";4;"MAC_quarterly_financial_data.xls";"macerich";"the macerich company";"macerich co";15133;"2012-12-01"
"1343";231;2013;0,24;1,45;0,43;0,13;0,05;0;0;0;0;0;9,96;1,36;0,37;4;"MAC";"Financials";4;"MAC_quarterly_financial_data.xls";"macerich";"the macerich company";"macerich co";15153;"2013-12-01"
"1344";231;2014;0,24;1,52;0,55;0,02;0,01;0;0,02;0;0;1;10,12;0,22;0,38;4;"MAC";"Financials";4;"MAC_quarterly_financial_data.xls";"macerich";"the macerich company";"macerich co";15161;"2014-12-01"
"1345";231;2015;0,25;1,62;0,61;0,01;0,04;0;0,04;0;0;1;10,05;0,55;0,39;4;"MAC";"Financials";4;"MAC_quarterly_financial_data.xls";"macerich";"the macerich company";"macerich co";15178;"2015-12-01"
"1346";231;2016;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"MAC";"Financials";4;"MAC_quarterly_financial_data.xls";"macerich";"the macerich company";"macerich co";15184;"2016-12-01"
"1347";232;2011;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"MAR";"Consumer Discretionary";1;"MAR_quarterly_financial_data.xls";"marriott international";"marriott international inc";"marriott international inc";15201;"2011-12-01"
"1348";232;2012;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"MAR";"Consumer Discretionary";1;"MAR_quarterly_financial_data.xls";"marriott international";"marriott international inc";"marriott international inc";15211;"2012-12-01"
"1349";232;2013;0,05;2,74;0,13;0,16;0,2;0,15;0;0;1;1;9,83;1,36;0,41;1;"MAR";"Consumer Discretionary";1;"MAR_quarterly_financial_data.xls";"marriott international";"marriott international inc";"marriott international inc";15218;"2013-12-01"
"1350";232;2014;0,16;3,95;0,39;0,04;0,04;0,02;0;1;0;1;9,84;1,12;1,36;1;"MAR";"Consumer Discretionary";1;"MAR_quarterly_financial_data.xls";"marriott international";"marriott international inc";"marriott international inc";15233;"2014-12-01"
"1351";232;2015;0,04;3,76;0,09;0,03;0,04;0,02;0;1;0;1;9,78;1,12;0,38;1;"MAR";"Consumer Discretionary";1;"MAR_quarterly_financial_data.xls";"marriott international";"marriott international inc";"marriott international inc";15251;"2015-12-01"
"1352";232;2016;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"MAR";"Consumer Discretionary";1;"MAR_quarterly_financial_data.xls";"marriott international";"marriott international inc";"marriott international inc";15255;"2016-12-01"
"1353";233;2011;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"MAS";"Industrials";6;"MAS_quarterly_financial_data.xls";"masco";"masco corporation";"masco corp";15273;"2011-12-01"
"1354";233;2012;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"MAS";"Industrials";6;"MAS_quarterly_financial_data.xls";"masco";"masco corporation";"masco corp";15284;"2012-12-01"
"1355";233;2013;0,1;1,25;0,63;0,63;0,37;0,8;0,35;1;0;1;9,84;6,39;0,05;6;"MAS";"Industrials";6;"MAS_quarterly_financial_data.xls";"masco";"masco corporation";"masco corp";15290;"2013-12-01"
"1356";233;2014;0,11;1,28;1,17;0,1;0,12;0,12;0,02;1;0;1;9,86;3,16;0,05;6;"MAS";"Industrials";6;"MAS_quarterly_financial_data.xls";"masco";"masco corporation";"masco corp";15309;"2014-12-01"
"1357";233;2015;0,14;1,91;0,9;0;0,06;0;0;1;0;1;9,75;-25,24;0,06;6;"MAS";"Industrials";6;"MAS_quarterly_financial_data.xls";"masco";"masco corporation";"masco corp";15317;"2015-12-01"
"1358";233;2016;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"MAS";"Industrials";6;"MAS_quarterly_financial_data.xls";"masco";"masco corporation";"masco corp";15334;"2016-12-01"
"1359";234;2011;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"MAT";"Consumer Discretionary";1;"MAT_quarterly_financial_data.xls";"mattel";"mattel inc";"mattel inc";15337;"2011-12-01"
"1360";234;2012;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"MAT";"Consumer Discretionary";1;"MAT_quarterly_financial_data.xls";"mattel";"mattel inc";"mattel inc";15356;"2012-12-01"
"1361";234;2013;0,04;2,39;0,65;0,36;0,26;0;0;0;1;0;9,81;6,39;0,03;1;"MAT";"Consumer Discretionary";1;"MAT_quarterly_financial_data.xls";"mattel";"mattel inc";"mattel inc";15366;"2013-12-01"
"1362";234;2014;0,12;1,56;0,16;0;0,01;0;0;1;1;0;9,83;3,16;0,1;1;"MAT";"Consumer Discretionary";1;"MAT_quarterly_financial_data.xls";"mattel";"mattel inc";"mattel inc";15378;"2014-12-01"
"1363";234;2015;0,06;1,48;0,13;0;0,03;0;0;1;1;0;9,82;0,68;0,05;1;"MAT";"Consumer Discretionary";1;"MAT_quarterly_financial_data.xls";"mattel";"mattel inc";"mattel inc";15385;"2015-12-01"
"1364";234;2016;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"MAT";"Consumer Discretionary";1;"MAT_quarterly_financial_data.xls";"mattel";"mattel inc";"mattel inc";15399;"2016-12-01"
"1365";235;2011;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"MCD";"Consumer Discretionary";1;"MCD_quarterly_financial_data.xls";"mcdonald's";"mcdonald's corporation";"mcdonald's corp";15414;"2011-12-01"
"1366";235;2012;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"MCD";"Consumer Discretionary";1;"MCD_quarterly_financial_data.xls";"mcdonald's";"mcdonald's corporation";"mcdonald's corp";15422;"2012-12-01"
"1367";235;2013;0,14;2,96;0,3;0,39;0,22;0,4;0;1;1;1;10,56;0,49;0,14;1;"MCD";"Consumer Discretionary";1;"MCD_quarterly_financial_data.xls";"mcdonald's";"mcdonald's corporation";"mcdonald's corp";15440;"2013-12-01"
"1368";235;2014;0,08;3,03;0,17;0,02;0,11;0;0;1;1;1;10,54;0,71;0,08;1;"MCD";"Consumer Discretionary";1;"MCD_quarterly_financial_data.xls";"mcdonald's";"mcdonald's corporation";"mcdonald's corp";15452;"2014-12-01"
"1369";235;2015;0,06;3,28;0,14;0,13;0,13;0;0;1;1;1;10,58;0,68;0,06;1;"MCD";"Consumer Discretionary";1;"MCD_quarterly_financial_data.xls";"mcdonald's";"mcdonald's corporation";"mcdonald's corp";15458;"2015-12-01"
"1370";235;2016;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"MCD";"Consumer Discretionary";1;"MCD_quarterly_financial_data.xls";"mcdonald's";"mcdonald's corporation";"mcdonald's corp";15469;"2016-12-01"
"1371";236;2011;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"MCHP";"Information Technology";7;"MCHP_quarterly_financial_data.xls";"microchip technology";"microchip technology incorporated";"microchip technology inc";15486;"2011-12-01"
"1372";236;2012;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"MCHP";"Information Technology";7;"MCHP_quarterly_financial_data.xls";"microchip technology";"microchip technology incorporated";"microchip technology inc";15500;"2012-12-01"
"1373";236;2013;0,13;2,06;0,32;0,26;0,23;0;0;1;0;0;9,6;1,17;0,17;7;"MCHP";"Information Technology";7;"MCHP_quarterly_financial_data.xls";"microchip technology";"microchip technology incorporated";"microchip technology inc";15507;"2013-12-01"
"1374";236;2014;0,13;1,94;0,48;0,06;0,04;0;0;1;0;0;9,67;3,4;0,18;7;"MCHP";"Information Technology";7;"MCHP_quarterly_financial_data.xls";"microchip technology";"microchip technology incorporated";"microchip technology inc";15524;"2014-12-01"
"1375";236;2015;0,16;1,94;0,38;0;0,03;0;0;1;0;0;9,74;0,89;0,2;7;"MCHP";"Information Technology";7;"MCHP_quarterly_financial_data.xls";"microchip technology";"microchip technology incorporated";"microchip technology inc";15531;"2015-12-01"
"1376";236;2016;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"MCHP";"Information Technology";7;"MCHP_quarterly_financial_data.xls";"microchip technology";"microchip technology incorporated";"microchip technology inc";15549;"2016-12-01"
"1377";237;2011;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"MCK";"Health Care";5;"MCK_quarterly_financial_data.xls";"mckesson";"mckesson corporation";"mckesson corp";15553;"2011-12-01"
"1378";237;2012;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"MCK";"Health Care";5;"MCK_quarterly_financial_data.xls";"mckesson";"mckesson corporation";"mckesson corp";15571;"2012-12-01"
"1379";237;2013;0,09;1,05;0,17;0;0;0;0;0;0;0;10,56;0,59;0,18;5;"MCK";"Health Care";5;"MCK_quarterly_financial_data.xls";"mckesson";"mckesson corporation";"mckesson corp";15582;"2013-12-01"
"1380";237;2014;0,07;0,96;0,17;0;0,12;0;0;0;0;0;10,74;1,13;0,17;5;"MCK";"Health Care";5;"MCK_quarterly_financial_data.xls";"mckesson";"mckesson corporation";"mckesson corp";15598;"2014-12-01"
"1381";237;2015;0,04;0,89;0,08;0,1;0,15;0;0;0;0;0;10,74;0,5;0,1;5;"MCK";"Health Care";5;"MCK_quarterly_financial_data.xls";"mckesson";"mckesson corporation";"mckesson corp";15610;"2015-12-01"
"1382";237;2016;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"MCK";"Health Care";5;"MCK_quarterly_financial_data.xls";"mckesson";"mckesson corporation";"mckesson corp";15621;"2016-12-01"
"1383";238;2011;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"MCO";"Financials";4;"MCO_quarterly_financial_data.xls";"moody's";"moody's corporation";"moody's corp";15632;"2011-12-01"
"1384";238;2012;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"MCO";"Financials";4;"MCO_quarterly_financial_data.xls";"moody's";"moody's corporation";"moody's corp";15643;"2012-12-01"
"1385";238;2013;0,03;3,88;0,15;0;0;0;0;0;0;0;9,64;0,56;0,01;4;"MCO";"Financials";4;"MCO_quarterly_financial_data.xls";"moody's";"moody's corporation";"moody's corp";15653;"2013-12-01"
"1386";238;2014;0,03;4,42;0,19;0;0;0;0;0;0;0;9,67;0,99;0,01;4;"MCO";"Financials";4;"MCO_quarterly_financial_data.xls";"moody's";"moody's corporation";"moody's corp";15665;"2014-12-01"
"1387";238;2015;0,04;4,12;0,23;0;0,02;0;0;0;0;0;9,71;0,87;0,01;4;"MCO";"Financials";4;"MCO_quarterly_financial_data.xls";"moody's";"moody's corporation";"moody's corp";15680;"2015-12-01"
"1388";238;2016;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"MCO";"Financials";4;"MCO_quarterly_financial_data.xls";"moody's";"moody's corporation";"moody's corp";15690;"2016-12-01"
"1389";239;2011;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"MDLZ";"Consumer Staples";2;"KFT_quarterly_financial_data.xls";"mondelez international";"mondelez international inc";"mondelez international inc";15708;"2011-12-01"
"1390";239;2012;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"MDLZ";"Consumer Staples";2;"KFT_quarterly_financial_data.xls";"mondelez international";"mondelez international inc";"mondelez international inc";15710;"2012-12-01"
