"","Ticker","Year","Roa","Roe","DebtToEquityRatio","NetMargin","PayoutRatio","TotalAssets","Shares","Roic","Revenue","ResearchAndDevelopment","NetIncome","ShareholdersEquity","PriceToEquityRatio","Eps","Ra","Rf","Rm","Ra_Rf","Rm_Rf","Beta","AlphaJensen","CostEquity","TobinsQ","StockPriceClose","Volume"
"58","ADP",2014,0.0471,0.2358,0.0019,0.1242,0.614,3.2052e+10,4.83e+08,0.2301,1.0226e+10,NA,1.516e+09,5492200000,25.58,3.14,-0.02110014518344,0,-6e-04,-0.02110014518344,-6e-04,0.808633188727693,-0.0206149652702033,-0.000485179913236616,0.86,NA,NA
"59","ADP",2015,0.0446,0.2531,0.4743,0.1328,0.576,3.311e+10,4.76e+08,0.2468,1.0939e+10,NA,1.453e+09,4206200000,26.8,3.05,-0.0118555632523004,1e-04,-0.0216,-0.0119555632523004,-0.0217,0.774137608943962,0.00484322286178353,-0.016698786114084,0.94,85.75,968000
"60","ADP",2016,0.0389,0.3213,0.45,0.1279,0.641,4.367e+10,4.59e+08,0.2633,1.1667e+10,NA,1.493e+09,3815100000,27.96,3.25,0.0739896363319877,3e-04,0.0185,0.0736896363319877,0.0182,0.67664028367662,0.0613747831690732,0.0126148531629145,1.13,103.050003,1559100
"61","ADS",2012,0.0403,1.1988,8.91,0.116,0,12000139000,6.4e+07,0.0917,3.641e+09,NA,4.22e+08,528487000,22.07,6.58,0.0158052108405863,1e-04,0.0119,0.0157052108405863,0.0118,0.913175761195095,0.00492973685848413,0.0108754739821021,0.65,144.020004,264000
"62","ADS",2013,0.0393,0.7169,7.01,0.1149,0,13244257000,6.7e+07,0.0872,4.319e+09,NA,4.96e+08,855761000,34.3,7.42,0.0818761668402418,0,0.0281,0.0818761668402418,0.0281,1.10948588934073,0.0506996133497674,0.0311765534904744,1.03,NA,NA
"63","ADS",2014,0.0302,0.3114,3.39,0.0955,0,20263977000,6.2e+07,0.0665,5.302e+09,NA,5.06e+08,2396380000,29.78,7.87,0.000629349338349831,0,-6e-04,0.000629349338349831,-6e-04,2.87023927169194,0.002351492901365,-0.00172214356301517,0.93,NA,NA
"64","ADS",2015,0.0258,0.2503,5.04,0.0856,0,22421830000,6.2e+07,0.0604,6.439e+09,NA,5.97e+08,2010030000,37.99,8.85,-0.0364955112505858,1e-04,-0.0216,-0.0365955112505858,-0.0217,0.683931316723512,-0.0217542016776856,-0.0147413095729002,0.76,278.140015,134000
"65","ADS",2016,0.018,0.2357,6.09,0.0606,0.0673,25514100000,5.8e+07,0.0502,7.138e+09,NA,5.15e+08,1658200000,23.17,7.34,-0.00122459556223502,3e-04,0.0185,-0.00152459556223502,0.0182,3.17261236192104,-0.059266140549198,0.058041544986963,0.5,228.570007,617000
"66","ADSK",2012,0.0949,0.1634,NA,0.1288,NA,NA,2.33e+08,0.1608,2.215e+09,NA,2.85e+08,NA,NA,1.22,0.0648590892695667,1e-04,0.0119,0.0647590892695667,0.0118,2.82833347870637,0.0313847542208315,0.0334743350487352,1.89,34.990002,3666100
"67","ADSK",2013,0.0657,0.126,0.36,0.107,NA,NA,2.31e+08,0.0913,2.312e+09,6.11e+08,2.47e+08,NA,NA,1.07,0.10619994224625,0,0.0281,0.10619994224625,0.0281,1.53911665487784,0.0629507642441825,0.0432491780020674,1.88,NA,NA
"68","ADSK",2014,0.0514,0.1063,0.33,0.1006,NA,NA,2.29e+08,0.0789,2.274e+09,7.25e+08,2.29e+08,NA,NA,1,-0.0317903058398908,0,-6e-04,-0.0317903058398908,-6e-04,0.852545881652775,-0.0312787783108992,-0.000511527528991665,2.65,NA,NA
"69","ADSK",2015,0.0172,0.0365,0.34,0.0326,NA,NA,2.32e+08,0.0274,2.512e+09,7.9e+08,8.1e+07,NA,NA,0.35,-0.0408417048134506,1e-04,-0.0216,-0.0409417048134506,-0.0217,2.46201611605167,0.0124840449048706,-0.0533257497183213,2.4,61.860001,989100
"70","ADSK",2016,-0.0634,-0.1722,0.92,-0.132,NA,NA,2.26e+08,-0.1088,2.504e+09,7.66e+08,-3.31e+08,NA,NA,-1.46,0.0190975790683869,3e-04,0.0185,0.0187975790683869,0.0182,2.21663217237064,-0.0215451264687587,0.0406427055371456,3.48,75.019997,878500
"71","AEE",2012,-0.0428,-0.134,1,-0.1426,NA,2.1835e+10,2.43e+08,-0.0479,5.781e+09,NA,-9.74e+08,6.465e+09,35.84,-4.01,0.0382581724367406,1e-04,0.0119,0.0381581724367406,0.0118,0.109858942677735,0.0368618369131433,0.00139633552359728,0.56,30.32,2914900
"72","AEE",2013,0.0135,0.0439,0.84,0.0495,1.3433,2.1042e+10,2.45e+08,0.0391,5.838e+09,NA,2.89e+08,6.544e+09,NA,1.18,0.0196474272107625,0,0.0281,0.0196474272107625,0.0281,0.827504185925556,-0.00360544041374561,0.0232528676245081,0.7,NA,NA
"73","AEE",2014,0.0268,0.0884,0.91,0.0968,0.667,2.2676e+10,2.44e+08,0.0597,6.053e+09,NA,5.86e+08,6.713e+09,18.31,2.4,0.0772245179786794,0,-6e-04,0.0772245179786794,-6e-04,0.792918762105364,0.0777002692359426,-0.000475751257263218,0.8,NA,NA
"74","AEE",2015,0.0272,0.0922,0.99,0.1033,0.669,2.364e+10,2.43e+08,0.0602,6.098e+09,NA,6.3e+08,6.946e+09,16.11,2.59,-0.00233097691277153,1e-04,-0.0216,-0.00243097691277153,-0.0217,0.0147599651643252,-0.00211068566870568,-0.000220291244065857,0.74,44.040001,891000
"75","AEE",2016,0.027,0.093,0.93,0.1075,0.634,2.4699e+10,2.43e+08,0.059,6.076e+09,NA,6.53e+08,7.103e+09,18.6,2.68,0.0746843033795405,3e-04,0.0185,0.0743843033795405,0.0182,-0.0306170984000076,0.0749415345704207,-0.000257231190880139,0.83,51.82,615100
"76","AEP",2012,0.0236,0.0842,1.02,0.0842,0.723,5.4367e+10,4.85e+08,0.0573,1.4945e+10,NA,1.259e+09,1.5237e+10,13.47,2.6,0.000703036820130889,1e-04,0.0119,0.000603036820130889,0.0118,-0.156762726457111,0.0024528369923248,-0.00174980017219391,0.71,42.209999,1726400
"77","AEP",2013,0.0267,0.0945,1.05,0.0964,0.807,5.6414e+10,4.87e+08,0.0593,1.4814e+10,NA,1.481e+09,1.6085e+10,19.2,3.04,-0.00682329655827654,0,0.0281,-0.00682329655827654,0.0281,1.14701378487642,-0.0390543839133039,0.0322310873550274,0.73,NA,NA
"78","AEP",2014,0.0282,0.0993,0.96,0.096,0.546,5.9633e+10,4.89e+08,0.0605,1.6379e+10,NA,1.633e+09,1.682e+10,15.69,3.34,0.0536190504599654,0,-6e-04,0.0536190504599654,-6e-04,0.696743718587859,0.0540370966911181,-0.000418046231152716,0.83,NA,NA
"79","AEP",2015,0.0337,0.1179,0.99,0.1244,0.589,61683100000,4.91e+08,0.0695,1.6453e+10,NA,2.047e+09,17891700000,15.63,4.17,0.0395571965860669,1e-04,-0.0216,0.0394571965860669,-0.0217,-0.255705360639746,0.0339083902601844,0.00564880632588248,0.8,58.599998,2432100
"80","AEP",2016,0.0098,0.0346,1,0.0373,2.489,63467700000,4.92e+08,0.0345,1.638e+10,NA,6.1e+08,1.7397e+10,43.36,1.24,0.0641151511250507,3e-04,0.0185,0.0638151511250507,0.0182,-0.223282339893663,0.0678788897111154,-0.00376373858606467,0.82,62.389999,1501800
"81","AET",2012,0.0414,0.1615,0.62,0.0466,0.145,41494500000,3.45e+08,NA,3.5569e+10,NA,1.658e+09,10405800000,8.3,4.81,0.0697488831062658,1e-04,0.0119,0.0696488831062658,0.0118,0.942523627601693,0.0585271043005658,0.0112217788057,0.52,45.560001,1593800
"82","AET",2013,0.0419,0.1567,0.56,0.0413,0.157,49871800000,3.59e+08,NA,4.6387e+10,NA,1.913e+09,14025500000,13.18,5.33,-0.00494484066555355,0,0.0281,-0.00494484066555355,0.0281,0.164401391880083,-0.0095645197773839,0.00461967911183035,0.71,NA,NA
"83","AET",2014,0.0395,0.1432,0.54,0.0358,0.146,53402100000,3.59e+08,NA,5.8003e+10,NA,2.041e+09,14482600000,13.67,5.68,0.0180611857087087,0,-6e-04,0.0180611857087087,-6e-04,1.24111169785924,0.0188058527274243,-0.000744667018715546,0.8,NA,NA
"84","AET",2015,0.0447,0.1562,0.49,0.0402,0.149,53424100000,3.53e+08,NA,6.0337e+10,NA,2.39e+09,16114300000,16.51,6.78,0.0509429924238784,1e-04,-0.0216,0.0508429924238784,-0.0217,0.243187623540086,0.0561201638546983,-0.00517717143081988,0.91,108.949997,1540800
"85","AET",2016,0.0371,0.1336,1.06,0.036,0.144,6.9146e+10,3.54e+08,NA,6.3155e+10,NA,2.271e+09,1.7881e+10,17.4,6.41,-0.0536128578596674,3e-04,0.0185,-0.0539128578596674,0.0182,1.01536764077019,-0.0723925489216849,0.0187796910620175,0.76,124.580002,1049500
"86","AFL",2012,0.0231,0.1944,0.27,0.113,0.219,1.31094e+11,9.39e+08,NA,2.5364e+10,NA,2.866e+09,1.5978e+10,8.49,3.06,0.00245014912874572,1e-04,0.0119,0.00235014912874572,0.0118,1.16820499849348,-0.0114346698534774,0.0138848189822231,0.28,26.125,5043400
"87","AFL",2013,0.025,0.2064,0.34,0.1319,0.214,1.21307e+11,9.35e+08,NA,2.3939e+10,NA,3.158e+09,1.462e+10,9.91,3.38,0.00645793619713739,0,0.0281,0.00645793619713739,0.0281,0.802221079222212,-0.0160844761290068,0.0225424123261442,0.34,NA,NA
"88","AFL",2014,0.0245,0.179,0.29,0.1298,0.232,1.19767e+11,9.08e+08,NA,2.2728e+10,NA,2.951e+09,1.8347e+10,9.18,3.25,0.0225136382483949,0,-6e-04,0.0225136382483949,-6e-04,1.17405650587741,0.0232180721519213,-0.000704433903526446,0.29,NA,NA
"89","AFL",2015,0.0213,0.1405,0.28,0.1214,0.273,1.18296e+11,8.66e+08,NA,2.0811e+10,NA,2.533e+09,1.7708e+10,10.8,2.92,-0.0853961367803414,1e-04,-0.0216,-0.0854961367803414,-0.0217,1.34123207118985,-0.0563914008355216,-0.0290047359448198,0.26,30.195,2803200
"90","AFL",2016,0.0214,0.1393,0.26,0.1179,0.26,1.29819e+11,8.28e+08,NA,2.2489e+10,NA,2.659e+09,2.0482e+10,11.24,3.21,-0.0252532194856994,3e-04,0.0185,-0.0255532194856994,0.0182,0.659882104427898,-0.0375630737862871,0.0123098543005877,0.26,34.900002,3138600
"91","AGN",2012,0.0094,0.0263,1.63,0.0165,0.056,9179300000,1.28e+08,0.0231,5.914e+09,NA,9.7e+07,5837100000,26.6,0.76,-0.0231032677265443,1e-04,0.0119,-0.0232032677265443,0.0118,0.408270355759077,-0.0280208579245014,0.00491759019795711,0.7,89.040001,592200
"92","AGN",2013,-0.0408,-0.1123,0.89,-0.0865,0.0624,10574300000,1.42e+08,-0.0386,2.603e+09,NA,-7.5e+08,6463200000,30.36,-5.27,0.0297842959400594,0,0.0281,0.0297842959400594,0.0281,0.473005891054349,0.0164928304014322,0.0132914655386272,1.21,NA,NA
"93","AGN",2014,-0.0433,-0.0861,0.52,-0.1248,0.0404,12415700000,2.19e+08,-0.0399,4.677e+09,NA,-1.631e+09,7.753e+09,44.54,-7.42,-0.0500084853935851,0,-6e-04,-0.0500084853935851,-6e-04,0.84916832918544,-0.0494989843960739,-0.000509500997511264,NA,NA,NA
"94","AGN",2015,0.0391,0.0737,0.56,0.2444,NA,NA,3.68e+08,0.0562,1.2688e+10,NA,3.915e+09,NA,NA,10.01,-0.00443812452126461,1e-04,-0.0216,-0.00453812452126461,-0.0217,1.50098914203529,0.0280333398609012,-0.0324714643821658,NA,308.880005,1491300
"95","AGN",2016,0.111,0.2056,0.42,1.0085,NA,NA,3.84e+08,0.1413,1.4571e+10,NA,1.4973e+10,NA,NA,38.18,0.0777518227592813,3e-04,0.0185,0.0774518227592813,0.0182,0.577886679941559,0.066934285184345,0.0108175375749364,NA,204.059998,3812800
"96","AIG",2012,0.0062,0.0339,0.49,0.0524,0,5.48633e+11,1.687e+09,NA,7.111e+10,NA,3.438e+09,9.8002e+10,2.33,2.04,0.0634435703734694,1e-04,0.0119,0.0633435703734694,0.0118,1.79608377556607,0.0421497818217898,0.0212937885516796,NA,34.580002,11919300
"97","AIG",2013,0.0167,0.0915,0.41,0.1322,0.019,5.41329e+11,1.481e+09,NA,6.89e+10,NA,9.085e+09,1.0047e+11,23.49,6.13,0.0278088284660412,0,0.0281,0.0278088284660412,0.0281,0.355313883203969,0.0178245083480096,0.00998432011803153,NA,NA,NA
"98","AIG",2014,0.0142,0.0726,0.29,0.1169,0.078,5.15581e+11,1.448e+09,NA,6.4407e+10,NA,7.529e+09,1.06898e+11,8.75,5.2,0.0241392344647785,0,-6e-04,0.0241392344647785,-6e-04,1.20314931031697,0.0248611240509687,-0.000721889586190184,NA,NA,NA
"99","AIG",2015,0.0043,0.0223,0.33,0.0376,0.187,4.96943e+11,1.334e+09,NA,5.8385e+10,NA,2.196e+09,8.9658e+10,17.91,1.65,-0.0212293162483536,1e-04,-0.0216,-0.0213293162483536,-0.0217,1.57661077160303,0.012883137495432,-0.0341124537437857,NA,61.599998,3565700
"100","AIG",2016,-0.0017,-0.0102,0.41,-0.0162,1.908,4.98264e+11,1.091e+09,NA,5.2357e+10,NA,-8.49e+08,7.63e+10,141,-0.78,0.0357812442917812,3e-04,0.0185,0.0354812442917812,0.0182,1.17570629990079,0.0140833896335869,0.0216978546581943,NA,65.879997,2449800
"101","AKAM",2012,0.0825,0.0906,0,0.1485,0,2600627000,1.82e+08,0.0888,1.374e+09,NA,2.04e+08,2345754000,35.17,1.12,0.110780020002425,1e-04,0.0119,0.110680020002425,0.0118,1.57794414712809,0.0920602790663136,0.0187197409361114,2.6,40.400002,1633600
"102","AKAM",2013,0.1056,0.118,0,0.186,0,2957685000,1.82e+08,0.1163,1.578e+09,9.4e+07,2.93e+08,2629431000,31.6,1.61,0.0535492227713258,0,0.0281,0.0535492227713258,0.0281,0.736291947264969,0.0328594190531802,0.0206898037181456,2.59,NA,NA
"103","AKAM",2014,0.096,0.1198,0.21,0.17,0,4001546000,1.81e+08,0.0997,1.964e+09,1.25e+08,3.34e+08,2945335000,33.66,1.84,-0.0258696248215068,0,-6e-04,-0.0258696248215068,-6e-04,2.20234449029742,-0.0245482181273284,-0.00132140669417845,2.72,NA,NA
"104","AKAM",2015,0.0785,0.106,0.2,0.1463,0,4187925000,1.8e+08,0.0892,2.197e+09,1.49e+08,3.21e+08,3120878000,34.69,1.78,-0.0904098627361316,1e-04,-0.0216,-0.0905098627361316,-0.0217,0.838897300284581,-0.0723057913199562,-0.0181040714161754,2.16,53.18,927200
"105","AKAM",2016,0.0739,0.0996,0.2,0.1351,0,4373146000,1.76e+08,0.0838,2.34e+09,1.68e+08,3.16e+08,3224370000,35.14,1.79,-0.000299850061472399,3e-04,0.0185,-0.000599850061472399,0.0182,-0.264344986886631,0.00421122869986428,-0.00451107876133668,2.57,67.269997,710300
"106","ALL",2012,0.0183,0.1175,0.29,0.0692,0.188,1.26947e+11,4.93e+08,NA,3.3315e+10,NA,2.306e+09,2.058e+10,7.66,4.68,-0.00768781547428106,1e-04,0.0119,-0.00778781547428106,0.0118,0.557135901111421,-0.0143620191073958,0.00667420363311477,0.14,39.860001,2042000
"107","ALL",2013,0.0181,0.1096,0.3,0.0656,0.249,1.2352e+11,4.7e+08,NA,3.4507e+10,NA,2.28e+09,2.148e+10,13.64,4.81,0.00496279141427567,0,0.0281,0.00496279141427567,0.0281,1.33051891784933,-0.0324247901772904,0.0373875815915661,0.19,NA,NA
"108","ALL",2014,0.0237,0.1331,0.25,0.0779,0.177,1.08533e+11,4.38e+08,NA,3.5239e+10,NA,2.85e+09,2.2304e+10,10.55,6.27,0.0303485835807619,0,-6e-04,0.0303485835807619,-6e-04,1.19710820311084,0.0310668485026284,-0.000718264921866504,0.26,NA,NA
"109","ALL",2015,0.0193,0.1058,0.28,0.0576,0.206,1.04656e+11,4.07e+08,NA,3.5653e+10,NA,2.171e+09,2.0025e+10,10.63,5.05,-0.0107331932995663,1e-04,-0.0216,-0.0108331932995663,-0.0217,1.02368719464097,0.0113808188241427,-0.0221140121237091,0.22,62.639999,1832400
"110","ALL",2016,0.0165,0.0949,0.34,0.0482,0.35,1.0861e+11,3.77e+08,NA,3.6534e+10,NA,1.877e+09,2.0573e+10,19.05,4.67,0.058333739368782,3e-04,0.0185,0.058033739368782,0.0182,0.501924479799996,0.0488987138364221,0.00943502553235992,0.24,74.349998,1624700
"111","ALXN",2012,0.1271,0.1641,0.12,0.2247,0,2613560000,1.99e+08,0.1529,1.134e+09,NA,2.55e+08,1970850000,91.85,1.28,-0.0240315007003522,1e-04,0.0119,-0.0241315007003522,0.0118,1.65302135078314,-0.0436371526395932,0.0196056519392411,6.59,92.360001,548600
"112","ALXN",2013,0.0853,0.1162,0.07,0.163,0,3317696000,2e+08,0.1052,1.551e+09,3.17e+08,2.53e+08,2382079000,66.66,1.27,0.0651407870282115,0,0.0281,0.0651407870282115,0.0281,2.37615305414906,-0.00162911379337699,0.0667699008215885,7.43,NA,NA
"113","ALXN",2014,0.1747,0.2311,0.04,0.2941,0,4201962000,2.02e+08,0.2169,2.234e+09,5.14e+08,6.57e+08,3302018000,74.65,3.26,-0.0519686070394008,0,-6e-04,-0.0519686070394008,-6e-04,0.201692150308928,-0.0518475917492154,-0.000121015290185357,8.25,NA,NA
"114","ALXN",2015,0.0167,0.025,0.41,0.0554,0,13133230000,2.16e+08,0.0226,2.604e+09,7.09e+08,1.44e+08,8258616000,139.89,0.67,0.0667112486962532,1e-04,-0.0216,0.0666112486962532,-0.0217,1.08524966894454,0.0901611665123497,-0.0234499178160965,3.4,189.100006,559500
"115","ALXN",2016,0.0302,0.0471,0.34,0.1294,0,1.3253e+10,2.26e+08,0.0393,3.084e+09,7.57e+08,3.99e+08,8.694e+09,78.08,1.76,-0.00195964793567974,3e-04,0.0185,-0.00225964793567974,0.0182,1.72487233848916,-0.0336523244961825,0.0316926765605028,2.15,123.730003,1203700
"116","AMAT",2012,0.0084,0.0136,0.27,0.0125,3.778,NA,1.277e+09,0.016,8.719e+09,NA,1.09e+08,NA,NA,0.09,0.0640724484392991,1e-04,0.0119,0.0639724484392991,0.0118,1.99565377902217,0.0404237338468375,0.0236487145924616,0.97,11.26,10012200
"117","AMAT",2013,0.0212,0.0357,0.27,0.0341,NA,NA,1.219e+09,0.0342,7.509e+09,1.32e+09,2.56e+08,NA,NA,0.21,0.0217275988577209,0,0.0281,0.0217275988577209,0.0281,1.64725052128183,-0.0245601407902986,0.0462877396480195,1.68,NA,NA
"118","AMAT",2014,0.085,0.1434,0.25,0.1182,0.494,NA,1.231e+09,0.1194,9.072e+09,1.428e+09,1.072e+09,NA,NA,0.87,0.0355356130087169,0,-6e-04,0.0355356130087169,-6e-04,2.58826912487114,0.0370885744836396,-0.00155296147492269,1.88,NA,NA
