"","Ticker","YearIndex","Roa","Roe","Roic","TobinsQ","Ra","AlphaJensen","Eps","StockPriceClose","PriceToEpsRatio","PayoutRatio","DebtToEquityRatio","NetMargin","TotalAssets","Shares","Revenue","ResearchAndDevelopment","NetIncome","ShareholdersEquity","Rf","Rm","Ra_Rf","Rm_Rf","Beta","CostEquity","Volume","YearNewsWeekGR","RankNewsWeekGR","GreenScore","EnergyProductivity","CarbonProductivity","WaterProductivity","WasteProductivity","Green.Revenue","SustainabilityPayLink","SustainableThemedCommitment","AuditScore","GisSector","GicsClassification","CompaniesIndex"
"68","ALXN",2,0.0167,0.025,0.0226,3.4,0.0667112486962532,0.0901611665123497,0.67,189.100006,139.89,0,0.07,0.163,3317696000,2e+08,1.551e+09,3.17e+08,2.53e+08,2382079000,0,0.0281,0.0651407870282115,0.0281,2.37615305414906,0.0667699008215885,NA,2015,355,0.17,0,0,0,0,0.17,0,0,0,"Health Care",5,23
"69","ALXN",3,0.0302,0.0471,0.0393,2.15,-0.00195964793567974,-0.0336523244961825,1.76,123.730003,78.08,0,0.04,0.2941,4201962000,2.02e+08,2.234e+09,5.14e+08,6.57e+08,3302018000,0,-6e-04,-0.0519686070394008,-6e-04,0.201692150308928,-0.000121015290185357,NA,2016,314,0.23,0,0.06,0,0,0.17,0,0,0,"Health Care",5,23
"70","AMAT",1,0.085,0.1434,0.1194,1.88,0.0355356130087169,0.0370885744836396,0.87,NA,NA,0.494,0.27,0.0125,1.21e+10,1.277e+09,8.719e+09,NA,1.09e+08,NA,1e-04,0.0119,0.0639724484392991,0.0118,1.99565377902217,0.0236487145924616,10012200,2014,17,0.67,0.61,0.65,0.72,0.32,0.89,1,1,0,"Information Technology",7,24
"71","AMAT",2,0.0967,0.1779,0.1259,1.13,-0.00534177840865272,0.0294415115090499,1.12,19,NA,0.381,0.27,0.0341,1.204e+10,1.219e+09,7.509e+09,1.32e+09,2.56e+08,NA,0,0.0281,0.0217275988577209,0.0281,1.64725052128183,0.0462877396480195,NA,2015,87,0.55,0.08,0.08,0.09,0.02,0.13,1,1,0,"Information Technology",7,24
"72","AMAT",3,0.1151,0.2321,0.162,2.04,0.00217158674917325,-0.0260687267644841,1.54,32.900002,NA,0.315,0.25,0.1182,1.317e+10,1.231e+09,9.072e+09,1.428e+09,1.072e+09,NA,0,-6e-04,0.0355356130087169,-6e-04,2.58826912487114,-0.00155296147492269,NA,2016,65,0.6,0.1,0.1,0.09,0.03,0.13,1,1,0,"Information Technology",7,24
"73","AME",1,0.095,0.1833,0.1352,2.1,0.0340087031051945,0.0349680659472117,2.37,NA,21.6,0.13,0.45,0.1377,5190056000,2.44e+08,3.334e+09,NA,4.59e+08,2535151000,1e-04,0.0119,0.00791931389611573,0.0118,0.459185365634977,0.00551838731449272,601500,2014,435,0,0,0,0,0,0,0,0,0,"Industrials",6,25
"74","AME",2,0.0903,0.182,0.1297,2.04,-0.0505804671519423,-0.0327733266810996,2.45,53.939999,21.59,0.145,0.36,0.1438,5877902000,2.46e+08,3.594e+09,NA,5.17e+08,3136121000,0,0.0281,0.068978301390123,0.0281,1.84925127500251,0.0519639608275704,NA,2015,401,0.13,0,0,0,0,0.13,0,0,0,"Industrials",6,25
"75","AME",3,0.0744,0.1573,0.1078,1.72,0.0279330100886334,-0.00274606264064641,2.19,48.75,20.79,0.157,0.44,0.1453,6420963000,2.47e+08,4.022e+09,NA,5.84e+08,3239561000,0,-6e-04,0.0340087031051945,-6e-04,1.59893807002869,-0.000959362842017214,NA,2016,394,0.18,0,0.05,0,0,0.13,0,0,0,"Industrials",6,25
"76","AMG",1,0.0645,0.1899,0.1272,1.72,0.0416097135763545,0.0421377588003552,7.7,NA,NA,0,0.54,0.0964,6187100000,5.3e+07,1.806e+09,NA,1.74e+08,2084200000,1e-04,0.0119,0.00978351116976226,0.0118,1.21656951249246,0.014455520247411,173300,2014,315,0.18,0,0,0,0,0.89,0,0,0,"Financials",4,26
"77","AMG",2,0.0667,0.1889,0.1262,1.32,-0.103775616837975,-0.0782058263608292,9.17,163.25,NA,0,0.65,0.1647,6318800000,5.7e+07,2.189e+09,NA,3.61e+08,2134200000,0,0.0281,0.079777736989555,0.0281,1.47983286511257,0.0415833035096633,NA,2015,428,0.1,0,0,0,0,0.1,0,0,0,"Financials",4,26
"78","AMG",3,0.0572,0.1465,0.1034,1.17,-0.0190871466242166,-0.0673908898109701,8.57,143.669998,17.05,0,0.72,0.1801,7698100000,5.8e+07,2.511e+09,NA,4.33e+08,2.627e+09,0,-6e-04,0.0416097135763545,-6e-04,0.880075373334499,-0.0005280452240007,NA,2016,427,0.16,0,0.06,0,0,0.1,0,0,0,"Financials",4,26
"79","AMGN",1,0.0763,0.2155,0.1033,1.79,-0.037096049827971,-0.0366295285945624,6.7,NA,23.82,0.362,1.26,0.2517,5.4298e+10,7.87e+08,1.7265e+10,NA,4.345e+09,1.906e+10,1e-04,0.0119,-0.029816531693985,0.0118,0.241875061186173,0.00295412572199684,2418700,2014,58,0.54,0.64,0.51,0.52,0.43,0.6,0,1,1,"Health Care",5,27
"80","AMGN",2,0.0987,0.2577,0.1269,1.7,0.00760572403422267,0.0441276050972796,9.06,161.729996,18.19,0.356,1.34,0.2721,6.6125e+10,7.65e+08,1.8676e+10,NA,5.081e+09,2.2096e+10,0,0.0281,0,0.0281,0.582871171435783,0.0163786799173455,NA,2015,21,0.7,0.08,0.09,0.08,0.08,0.17,1,1,1,"Health Care",5,27
"81","AMGN",3,0.1035,0.2665,0.133,1.33,0.0147445239630365,-0.0138329216864207,10.24,147.669998,15.16,0.379,1.17,0.2571,6.9009e+10,7.7e+08,2.0063e+10,NA,5.158e+09,2.5778e+10,0,-6e-04,-0.037096049827971,-6e-04,0.777535389014305,-0.000466521233408583,NA,2016,49,0.63,0.06,0.07,0.06,0.07,0.17,1,1,1,"Health Care",5,27
"82","AMP",1,0.011,0.1985,NA,0.19,0.00363606182532522,0.00439208713869484,8.3,NA,16.08,0.29,0.81,0.1003,1.34729e+11,2.23e+08,1.0259e+10,NA,1.029e+09,9.092e+09,1e-04,0.0119,0.0316951035151261,0.0118,1.60000561392038,0.0189800662442605,895200,2014,325,0.17,0,0,0,0,0.86,0,0,0,"Financials",4,28
"83","AMP",2,0.0106,0.2036,NA,0.16,-0.0595517059788237,-0.0347958531659421,8.48,107.800003,12.67,0.287,1.03,0.1188,1.44576e+11,2.07e+08,1.123e+10,NA,1.334e+09,8.192e+09,0,0.0281,0.0609234756743946,0.0281,1.45465356323426,0.0408757651268828,NA,2015,463,0.09,0,0,0,0,0.09,0,0,0,"Financials",4,28
"84","AMP",3,0.0092,0.1945,NA,0.12,-0.0290493176518638,-0.0833902296929996,7.81,110.82,13.96,0.385,1.22,0.132,1.4881e+11,1.95e+08,1.2296e+10,NA,1.619e+09,8.124e+09,0,-6e-04,0.00363606182532522,-6e-04,1.26004218894937,-0.000756025313369619,NA,2016,414,0.17,0,0.07,0,0,0.1,0,0,0,"Financials",4,28
"85","AMT",1,0.0385,0.214,0.072,2.53,-0.0566428820002166,-0.0562999093462104,2,NA,53.4,0.715,2.43,0.2216,14089129000,3.99e+08,2.876e+09,NA,6.37e+08,3573101000,1e-04,0.0119,0.033806255210322,0.0118,0.162405081650997,0.00201637996348176,1243900,2014,435,0,0,0,0,0,0,0,0,0,"Financials",4,29
"86","AMT",2,0.0247,0.1122,0.0498,2.17,-0.019511429423338,0.00328657385927051,1.41,98.370003,71.4,1.269,4.08,0.164,20272571000,3.99e+08,3.361e+09,NA,5.51e+08,3534165000,0,0.0281,0.02975231147681,0.0281,0.303255908418345,0.00852149102655549,NA,2015,383,0.15,0,0,0,0,0.15,0,0,0,"Financials",4,29
"87","AMT",3,0.0294,0.1266,0.0585,2.05,0.0382549540122467,0.0346312171913221,1.98,105.839996,55.01,1.04,3.47,0.1954,21331545000,4e+08,4.1e+09,NA,8.25e+08,3953560000,0,-6e-04,-0.0566428820002166,-6e-04,0.571621090010389,-0.000342972654006233,NA,2016,375,0.19,0,0.04,0,0,0.15,0,0,0,"Financials",4,29
"88","AMZN",1,-0.0051,-0.0235,-0.0068,2.74,-0.0872369283148209,-0.0860465813957053,-0.52,NA,NA,NA,0.47,-6e-04,3.2555e+10,4.53e+08,6.1093e+10,NA,-3.9e+07,8.192e+09,1e-04,0.0119,-0.00479263568793493,0.0118,1.16930113501471,0.0138977533931735,1858700,2014,434,0.01,0,0,0,0,0.07,0,0,0,"Consumer Discretionary",1,30
"89","AMZN",2,0.0099,0.0494,0.0331,5.02,0.0165441376110926,0.045353382239296,1.25,675.200012,846.79,0,0.53,0.0037,4.0159e+10,4.65e+08,7.4452e+10,NA,2.74e+08,9.746e+09,0,0.0281,0.0130490209232016,0.0281,1.67636389282951,0.0471058253885092,NA,2015,414,0.12,0,0,0,0,0.12,0,0,0,"Consumer Discretionary",1,30
"90","AMZN",3,0.0319,0.1452,0.0842,4.36,-0.000933075697601464,-0.0257123778261232,4.9,772.130005,179,0,1.16,-0.0027,5.4505e+10,4.62e+08,8.8988e+10,NA,-2.41e+08,1.0741e+10,0,-6e-04,-0.0872369283148209,-6e-04,1.98391153185934,-0.0011903469191156,NA,2016,387,0.18,0,0.06,0,0,0.12,0,0,0,"Consumer Discretionary",1,30
"91","ANDV",1,0.0563,0.1926,0.1064,0.72,-0.0300743930031737,-0.0291634880332688,6.44,NA,NA,0.197,0.37,0.0225,1.07e+10,1.42e+08,2.9809e+10,NA,7.43e+08,NA,1e-04,0.0119,0.0409112362331199,0.0118,2.02951683984432,0.024048298710163,1671700,2014,384,0.12,0,0,0,0,0.34,0,1,0,"Energy",3,31
"92","ANDV",2,0.0936,0.3186,0.1711,0.91,-0.0889313489292307,-0.0650223783216157,12.36,102.419998,NA,0.125,0.66,0.011,1.339e+10,1.37e+08,3.7601e+10,NA,4.12e+08,NA,0,0.0281,-0.00221980544966263,0.0281,3.5322200368319,0.0992553830349763,NA,2015,472,0.06,0,0,0,0,0.01,0,1,0,"Energy",3,31
"93","ANDV",3,0.04,0.1375,0.0677,0.63,0.0723064374707273,0.0486530807536108,6.12,88.690002,NA,0.346,0.96,0.0207,1.649e+10,1.31e+08,4.0633e+10,NA,8.43e+08,NA,0,-6e-04,-0.0300743930031737,-6e-04,1.51817494984152,-0.00091090496990491,NA,2016,216,0.35,0.06,0.08,0.07,0.09,0.01,0,1,0,"Energy",3,31
"94","APA",1,-0.0919,-0.1821,-0.1325,0.57,-0.022405499035411,-0.0224613336032936,-21.76,NA,NA,NA,0.38,0.1136,6.0737e+10,3.91e+08,1.6428e+10,NA,2.001e+09,3.1331e+10,1e-04,0.0119,0.018025194679827,0.0118,2.0249959325933,0.0239949520046009,2195800,2014,294,0.22,0.49,0.18,0.06,0,0.3,0,0,1,"Energy",3,32
"95","APA",2,-0.6182,-1.6222,-0.9442,0.93,-0.100672285889685,-0.0710178098504239,-27.4,44.919998,NA,NA,0.29,0.1334,6.1637e+10,4.06e+08,1.4771e+10,NA,2.232e+09,3.3396e+10,0,0.0281,-0.0625802660931977,0.0281,-0.0122895701230635,-0.000345336920458085,NA,2015,266,0.31,0.09,0.04,0.01,0,0.01,1,0,1,"Energy",3,32
"96","APA",3,-0.0679,-0.3192,-0.0841,1.39,-0.0383295144809565,-0.0706335636256419,-3.71,64.589996,NA,NA,0.43,-0.393,5.5952e+10,3.84e+08,1.2795e+10,NA,-8.36e+09,2.5937e+10,0,-6e-04,-0.022405499035411,-6e-04,-0.0930576131377059,5.58345678826235e-05,NA,2016,353,0.2,0,0.04,0,0,0.01,1,0,1,"Energy",3,32
"97","APC",1,-0.0298,-0.0842,-0.0363,0.93,0.044873971691589,0.0450063016650859,-3.47,NA,NA,NA,0.64,0.1797,5.2589e+10,5.02e+08,1.3307e+10,NA,2.391e+09,2.0629e+10,1e-04,0.0119,0.0162668087286391,0.0118,1.79979093952281,0.0213375330863692,2409000,2014,216,0.32,0.58,0.1,0.61,0,0.14,0,1,1,"Energy",3,33
"98","APC",2,-0.1238,-0.4113,-0.1927,0.85,-0.204700619245854,-0.177180949745347,-13.18,49.689999,NA,NA,0.6,0.0539,5.5781e+10,5.05e+08,1.4867e+10,NA,8.01e+08,2.1857e+10,0,0.0281,-0.111042144192322,0.0281,0.55638424558218,0.0156343973008593,NA,2015,187,0.4,0.1,0.03,0.05,0,0.02,1,1,1,"Energy",3,33
"99","APC",3,-0.0669,-0.2459,-0.0865,1.14,0.00906246381416319,-0.0431996527015649,-5.9,70.639999,NA,NA,0.77,-0.1069,6.1689e+10,5.06e+08,1.6375e+10,NA,-1.75e+09,1.9725e+10,0,-6e-04,0.044873971691589,-6e-04,0.220549955828203,-0.000132329973496922,NA,2016,285,0.26,0,0.04,0,0,0.01,1,1,1,"Energy",3,33
"100","APD",1,0.0557,0.1377,0.0803,1.88,0.00840401806379637,0.00933414588331214,4.61,NA,29.05,0.614,0.71,0.1214,17393100000,2.14e+08,9.612e+09,NA,1.167e+09,6299300000,1e-04,0.0119,0.0210288700953738,0.0118,1.17972569809039,0.0140207632374666,877200,2014,55,0.54,0.07,0.17,0.23,0.92,0.69,1,1,1,"Materials",8,34
"101","APD",2,0.0726,0.1749,0.1017,1.77,-0.0442020966242365,-0.0217963037463244,5.88,122.6642,23,0.663,0.71,0.0977,17915200000,2.12e+08,1.018e+10,NA,9.94e+08,7.264e+09,0,0.0281,0.0335348851628711,0.0281,1.74947457644887,0.0491602355982132,NA,2015,127,0.51,0.01,0.02,0.07,0.13,0.08,1,1,1,"Materials",8,34
"102","APD",3,0.0356,0.0881,0.0537,2.13,0.00150369573160252,-0.0172220686416531,2.89,145.119995,48.51,0.501,0.66,0.095,17635400000,2.15e+08,1.0439e+10,NA,9.92e+08,7351500000,0,-6e-04,0.00840401806379637,-6e-04,1.55021303252628,-0.000930127819515766,NA,2016,110,0.51,0.01,0.02,0.08,0.12,0.08,1,1,1,"Materials",8,34
"103","APH",1,0.1075,0.2459,0.1425,NA,0.00570294849831273,0.00614372370843824,2.21,NA,23.77,0.201,0.66,0.1294,5215463000,3.28e+08,4.292e+09,NA,5.55e+08,2429959000,1e-04,0.0119,0.047231010859679,0.0118,1.47023353651619,0.017448755730891,666200,2014,387,0.12,0,0,0,0,0.59,0,0,0,"Information Technology",7,35
"104","APH",2,0.1054,0.2485,0.1376,NA,-0.0499674727461725,-0.0328593782566501,2.48,53.169998,22.08,0.216,0.5,0.1378,6168028000,3.25e+08,4.614e+09,NA,6.36e+08,2859509000,0,0.0281,0.0526614109087851,0.0281,0.691128544083037,0.0194207120887333,NA,2015,402,0.13,0,0,0,0,0.13,0,0,0,"Information Technology",7,35
"105","APH",3,0.1031,0.2381,0.1362,2.52,-0.0133236067106711,-0.0286805390171357,2.67,67.57,26.48,0.224,0.92,0.1327,7.027e+09,3.2e+08,5.346e+09,NA,7.09e+08,2907400000,0,-6e-04,0.00570294849831273,-6e-04,0.734625350209181,-0.000440775210125508,NA,2016,367,0.19,0,0.06,0,0,0.13,0,0,0,"Information Technology",7,35
"106","ATVI",1,0.0581,0.1205,0.0731,1.03,-0.071801170541684,-0.0706082848197756,1.13,NA,23.09,0.233,0,0.2317,1.42e+10,1.118e+09,4.856e+09,NA,1.149e+09,1.1317e+10,1e-04,0.0119,-0.0762234929104486,0.0118,0.739849175314049,0.00883022026870578,4719500,2014,435,0,0,0,0,0,0,0,0,0,"Information Technology",7,36
"107","ATVI",2,0.0587,0.1152,0.0743,2.08,0.027499336057991,0.0386712178067178,1.19,39.029999,24.03,0.157,0.7,0.2204,1.4012e+10,1.035e+09,4.583e+09,5.84e+08,1.01e+09,6.622e+09,0,0.0281,0.0353917370662762,0.0281,1.79675772471547,0.0504888920645046,NA,2015,428,0.1,0,0,0,0,0.1,0,0,0,"Information Technology",7,36
"108","ATVI",3,0.0588,0.1119,0.0736,1.7,-0.0137516612351965,-0.0257691739873662,1.28,36.43,37.34,0.226,0.6,0.1894,1.4746e+10,7.26e+08,4.408e+09,5.71e+08,8.35e+08,7.233e+09,0,-6e-04,-0.071801170541684,-6e-04,1.98814286984728,-0.00119288572190837,NA,2016,463,0.12,0,0.02,0,0,0.1,0,0,0,"Information Technology",7,36
"109","AVB",1,0.0434,0.0775,0.045,1.73,0.022992812704301,0.02332944195868,5.21,NA,25.59,1,0.56,0.4069,11160078000,9.8e+07,1.001e+09,NA,4.24e+08,6837215000,1e-04,0.0119,0.0355337096218179,0.0118,0.335380607209926,0.00405749116507712,502800,2014,435,0,0,0,0,0,0,0,0,0,"Financials",4,37
"110","AVB",2,0.0447,0.0784,0.0465,1.87,0.0196103299909594,0.0167445705732531,5.51,183.899994,32.58,0.899,0.72,0.2414,15328143000,1.27e+08,1.463e+09,NA,3.53e+08,8596132000,0,0.0281,0.00626572893600432,0.0281,0.388413839967668,0.0109144289030915,NA,2015,177,0.41,0.09,0.05,0.02,0,0.14,1,0,0,"Financials",4,37
"111","AVB",3,0.0594,0.1033,0.0617,1.77,0.081854903111951,0.061993650549164,7.52,173.940002,24.36,0.77,0.72,0.4057,16176723000,1.31e+08,1.685e+09,NA,6.84e+08,9046405000,0,-6e-04,0.022992812704301,-6e-04,0.561048757298269,-0.000336629254378961,NA,2016,173,0.4,0.06,0.06,0.01,0.04,0.14,1,0,0,"Financials",4,37
"112","AWK",1,0.0271,0.0877,0.0394,0.98,0.00470115257907868,0.0054025499607011,2.35,NA,23.91,0.536,1.17,0.1244,14718976000,1.78e+08,2.854e+09,NA,3.58e+08,4443268000,1e-04,0.0119,-0.0211276106755727,0.0118,0.23745453892309,0.00290196355929247,605500,2014,124,0.45,0.62,0.62,0,0,0.55,1,1,0,"Utilities",11,38
"113","AWK",2,0.0285,0.0955,0.0424,1.01,0.0338727080883331,0.0318623049629455,2.64,60.610001,22.36,0.498,1.1,0.1272,15069533000,1.79e+08,2.879e+09,NA,3.69e+08,4727804000,0,0.0281,-0.00212752429635011,0.0281,0.536160665780752,0.0150661147084391,NA,2015,24,0.68,0.08,0.06,0.15,0.11,0.18,1,0,0,"Utilities",11,38
"114","AWK",3,0.0262,0.0912,0.039,1.1,-0.00151892515369379,0.00430806161398362,2.62,71.980003,27.77,0.55,1.11,0.1405,16130956000,1.8e+08,3.011e+09,NA,4.23e+08,4915591000,0,-6e-04,0.00470115257907868,-6e-04,1.16899563603737,-0.00070139738162242,NA,2016,251,0.31,0,0.03,0,0,0.18,1,0,0,"Utilities",11,38
"115","AXP",1,0.0374,0.2907,NA,0.62,0.00668615461685605,0.0076064967805204,5.56,NA,16.14,0.182,3.12,0.1404,1.5314e+11,1.141e+09,3.1555e+10,NA,4.482e+09,1.8886e+10,1e-04,0.0119,0.0277727505359166,0.0118,1.07911128956448,0.0128335132168608,4094000,2014,190,0.35,0.58,0.63,0.3,0.07,0.57,0,0,0,"Financials",4,39
"116","AXP",2,0.0316,0.2449,NA,0.39,-0.0296074387252944,-0.0213045511205114,5.05,69.760002,13.12,0.198,2.84,0.1611,1.53375e+11,1.089e+09,3.287e+10,NA,5.359e+09,1.9496e+10,0,0.0281,0.0558690602538298,0.0281,0.738935829756111,0.0207640968161467,NA,2015,89,0.55,0.07,0.1,0.06,0.08,0.1,1,1,0,"Financials",4,39
"117","AXP",3,0.033,0.2567,NA,0.35,0.027924094924146,-0.0148685938065752,5.65,74.370003,11.97,0.21,2.8,0.174,1.59103e+11,1.051e+09,3.3444e+10,NA,5.885e+09,2.0673e+10,0,-6e-04,0.00668615461685605,-6e-04,1.53390360610724,-0.000920342163664346,NA,2016,63,0.6,0.11,0.13,0.1,0.01,0.1,1,1,0,"Financials",4,39
"118","AZO",1,0.1485,NA,NA,3.06,0.0692108879045184,0.0698052177169846,31.57,NA,NA,NA,NA,0.1081,6.398e+09,4e+07,8.604e+09,NA,9.3e+08,NA,1e-04,0.0119,-0.0796325406330387,0.0118,0.443023652971651,0.00532767910506548,446800,2014,435,0,0,0,0,0,0,0,0,0,"Consumer Discretionary",1,40
"119","AZO",2,0.1486,NA,NA,3.36,-0.0548877298629424,-0.0399828236886186,36.03,741.869995,NA,NA,NA,0.1111,7.203e+09,3.7e+07,9.148e+09,NA,1.016e+09,NA,0,0.0281,0.0347864775927001,0.0281,0.866816081094358,0.0243575318787515,NA,2015,428,0.1,0,0,0,0,0.1,0,0,0,"Consumer Discretionary",1,40
"120","AZO",3,0.1486,NA,NA,3.19,0.00840451379277823,0.0035882404930123,40.7,795.890015,NA,NA,NA,0.1129,7.171e+09,3.4e+07,9.475e+09,NA,1.07e+09,NA,0,-6e-04,0.0692108879045184,-6e-04,0.99054968744354,-0.000594329812466124,NA,2016,413,0.17,0,0.07,0,0,0.1,0,0,0,"Consumer Discretionary",1,40
"121","BA",1,0.0567,0.4622,0.2721,0.87,-0.0331421042168189,-0.0323900851399306,7.38,NA,18.08,0.384,1.53,0.0476,8.8896e+10,7.62e+08,8.1698e+10,NA,3.9e+09,5.867e+09,1e-04,0.0119,0.0143346961702178,0.0118,0.677579444455505,0.00809543744457496,2970400,2014,116,0.46,0.69,0.78,0.84,0,0.05,0,1,1,"Industrials",6,41
"122","BA",2,0.0534,0.6896,0.3183,0.92,-0.00593011439062195,0.0129273338505856,7.44,144.539993,17.56,0.436,0.54,0.0529,9.2663e+10,7.68e+08,8.6623e+10,3.071e+09,4.585e+09,1.4875e+10,0,0.0281,0.0165476411244986,0.0281,0.458495475035202,0.0128837228484892,NA,2015,23,0.69,0.07,0.11,0.12,0.1,0.09,1,1,1,"Industrials",6,41
"123","BA",3,0.0531,1.368,0.3852,1.04,0.0334409193741904,0.00671848114234776,7.61,156.100006,22.17,0.637,0.94,0.0599,9.9198e+10,7.37e+08,9.0762e+10,3.047e+09,5.446e+09,8.665e+09,0,-6e-04,-0.0331421042168189,-6e-04,1.25336512814717,-0.000752019076888302,NA,2016,34,0.66,0.08,0.08,0.12,0.1,0.09,1,1,1,"Industrials",6,41
"124","BAC",1,0.0018,0.0171,NA,0.11,0.0515981829835917,0.0513952596939613,0.42,NA,45.81,0.211,1.26,0.0339,2.209974e+12,1.0841e+10,8.1264e+10,NA,4.188e+09,2.36956e+11,1e-04,0.0119,0.164290119538128,0.0118,2.83789980308967,0.0335872176764582,131872200,2014,262,0.27,0.12,0.2,0.05,0.04,0.02,1,1,1,"Financials",4,42
"125","BAC",2,0.0068,0.0629,NA,0.18,-0.0322187290163332,-0.00300278619390492,1.31,17.129999,12.34,0.148,1.14,0.1172,2.102273e+12,1.1491e+10,8.6041e+10,NA,1.1431e+10,2.32685e+11,0,0.0281,-0.0152850672156355,0.0281,1.30909571379084,0.0367855895575225,NA,2015,214,0.38,0.02,0.03,0.02,0.01,0.1,1,1,1,"Financials",4,42
"126","BAC",3,0.0076,0.0695,NA,0.19,0.0453570601218239,-0.000292636953118222,1.49,22.33,16.16,0.163,1.08,0.0456,2.104534e+12,1.0585e+10,8.5894e+10,NA,5.52e+09,2.43471e+11,0,-6e-04,0.0515981829835917,-6e-04,-0.338205482717426,0.000202923289630456,NA,2016,175,0.4,0.03,0.04,0.02,0.02,0.1,1,1,1,"Financials",4,42
"127","BAX",1,0.0964,0.3012,0.1491,NA,0.0170410326007931,0.017150771552632,4.56,NA,20.75,0.603,0.8,0.1639,2.039e+10,5.56e+08,1.3936e+10,NA,2.326e+09,6.938e+09,1e-04,0.0119,0.0185513637461463,0.0118,1.39425779018855,0.0165522419242249,2816500,2014,207,0.34,0.1,0.18,0.05,0.16,0.32,1,1,1,"Health Care",5,43
"128","BAX",2,0.0413,0.1141,0.0661,NA,0.016228342363386,0.0384019946663707,1.76,38.139999,11.37,0.501,0.96,0.1319,2.5869e+10,5.49e+08,9.413e+09,NA,2.012e+09,8.463e+09,0,0.0281,0.0294272253098314,0.0281,0.901074369005005,0.0253201897690406,NA,2015,151,0.45,0.01,0.04,0.01,0.05,0.14,1,1,1,"Health Care",5,43
"129","BAX",3,0.2719,0.5795,0.3806,NA,-0.000676341990956053,-0.00518344512268221,9.01,44.189999,4.97,0.055,0.94,0.1498,2.5917e+10,5.47e+08,1.0719e+10,NA,2.497e+09,8.12e+09,0,-6e-04,0.0170410326007931,-6e-04,0.182898253064921,-0.000109738951838953,NA,2016,194,0.37,0,0.02,0,0.01,0.14,1,1,1,"Health Care",5,43
"130","BBBY",1,0.1618,0.2549,0.2549,1.7,0.0374523341418296,0.0382978463290442,4.79,NA,NA,NA,NA,0.1042,6.387e+09,2.44e+08,9.5e+09,NA,9.9e+08,NA,1e-04,0.0119,-0.0491370652244044,0.0118,-0.135134656680105,-0.00149458894882524,1715700,2014,385,0.12,0,0,0,0,0.59,0,0,0,"Consumer Discretionary",1,44
"131","BBBY",2,0.146,0.2865,0.1977,1.23,-0.122171560521933,-0.107897814514136,5.07,48.73,NA,NA,NA,0.0951,6.544e+09,2.28e+08,1.0915e+10,NA,1.038e+09,NA,0,0.0281,0.0286761018337717,0.0281,0.930643883984012,0.0261510931399507,NA,2015,428,0.1,0,0,0,0,0.1,0,0,0,"Consumer Discretionary",1,44
"132","BBBY",3,0.1269,0.3174,0.2027,0.89,-0.0950557683491627,-0.118804856027855,5.1,40.580002,NA,NA,NA,0.0889,7.336e+09,2.13e+08,1.1504e+10,NA,1.022e+09,NA,0,-6e-04,0.0374523341418296,-6e-04,1.40918697869102,-0.000845512187214615,NA,2016,409,0.17,0,0.07,0,0,0.1,0,0,0,"Consumer Discretionary",1,44
"133","BBT",1,0.0108,0.0956,NA,0.33,0.0339990175646435,0.0343584911665558,2.72,NA,13.54,0.343,1,0.198,1.83872e+11,7.09e+08,9.677e+09,NA,1.979e+09,2.1158e+10,1e-04,0.0119,0.0327242118558489,0.0118,1.4579408998972,0.0173037026187869,2847400,2014,356,0.14,0,0,0,0,0.72,0,0,0,"Financials",4,45
"134","BBT",2,0.0098,0.0834,NA,0.3,-0.02119671445406,0.00191558520322027,2.56,38.09,13.65,0.378,1.07,0.1635,1.8301e+11,7.14e+08,9.652e+09,NA,1.68e+09,2.2759e+10,0,0.0281,0.0716377365187968,0.0281,0.756986331579164,0.0212713159173745,NA,2015,460,0.1,0,0,0,0,0.1,0,0,0,"Financials",4,45
"135","BBT",3,0.0105,0.0877,NA,0.3,0.0383703194871034,0.0101894863193015,2.77,47.200001,15.85,0.416,1.07,0.2187,1.86814e+11,7.28e+08,9.573e+09,NA,2.131e+09,2.4338e+10,0,-6e-04,0.0339990175646435,-6e-04,0.599122669853869,-0.000359473601912321,NA,2016,450,0.13,0,0.03,0,0,0.1,0,0,0,"Financials",4,45
"136","BBY",1,0.038,0.1335,0.1055,0.54,-0.00576478807122184,-0.00288303874351059,1.53,NA,NA,NA,0.45,-0.0243,1.756e+10,3.75e+08,4.5457e+10,NA,-1.231e+09,NA,1e-04,0.0119,-0.0872975639457023,0.0118,2.11504220168499,0.0250574979798829,4483400,2014,81,0.5,0.68,0.6,0,0.72,0.49,0,1,1,"Consumer Discretionary",1,46
"137","BBY",2,0.0843,0.2746,0.2143,0.7,-0.0352822540027272,-0.0408058426730639,3.49,30.530001,NA,0.241,NA,NA,1.507e+10,NA,NA,NA,NA,NA,0,0.0281,-0.0125661101743126,0.0281,1.182652709968,0.0332325411501007,NA,2015,35,0.65,0.13,0.07,0.08,0.08,0.1,1,1,1,"Consumer Discretionary",1,46
"138","BBY",3,0.0623,0.1914,0.1487,0.73,-0.0626039722412321,-0.0816148091973867,2.56,43.709999,NA,0.363,0.4,0.0125,1.576e+10,3.48e+08,4.0611e+10,NA,5.32e+08,NA,0,-6e-04,-0.00576478807122184,-6e-04,4.80291554618542,-0.00288174932771125,NA,2016,27,0.68,0.13,0.11,0.09,0.06,0.1,1,1,1,"Consumer Discretionary",1,46
