"","Ticker","Year","Roa","Roe","DebtToEquityRatio","NetMargin","PayoutRatio","TotalAssets","Shares","Roic","Revenue","ResearchAndDevelopment","NetIncome","ShareholdersEquity","PriceToEpsRatio","Eps","Ra","Rf","Rm","Ra_Rf","Rm_Rf","Beta","AlphaJensen","CostEquity","TobinsQ","StockPriceClose","PriceToEarningRatio","YearNewsWeekGR","RankNewsWeekGR","GreenScore","EnergyProductivity","CarbonProductivity","WaterProductivity","WasteProductivity","Green.Revenue","SustainabilityPayLink","SustainableThemedCommitment","AuditScore","GisSector","GicsClassification","Index"
"616","KMX",2012,0.0545,0.1667,1.82,0.0414,NA,9.298e+09,2.31e+08,0.0618,1.0004e+10,NA,4.14e+08,NA,NA,1.79,0.0346919076271092,1e-04,0.0119,0.0345919076271092,0.0118,0.311574469459143,0.0309153288874913,0.00377657873961789,1.29,31.08,17.3631284916201,2014,435,0,0,0,0,0,0,0,0,0,"Consumer Discretionary",1,206
"617","KMX",2013,0.0477,0.1526,1.99,0.0396,NA,1.13e+10,2.32e+08,0.0317,1.0963e+10,NA,4.34e+08,NA,NA,1.87,-0.0684255363307006,0,0.0281,-0.0684255363307006,0.0281,0.850810218465417,-0.0923333034695788,0.0239077671388782,1.43,45.8,24.4919786096257,2015,428,0.1,0,0,0,0,0.1,0,0,0,"Consumer Discretionary",1,206
"618","KMX",2014,0.0456,0.1555,2.21,0.0392,NA,1.284e+10,2.28e+08,0.0302,1.2574e+10,NA,4.93e+08,NA,NA,2.16,0.155703933116167,0,-6e-04,0.155703933116167,-6e-04,2.43693053343532,0.157166091436228,-0.00146215832006119,1.45,49.75,23.0324074074074,2016,391,0.18,0,0.08,0,0,0.1,0,0,0,"Consumer Discretionary",1,206
"619","KO",2012,0.1086,0.28,0.45,0.1878,0.518,8.6174e+10,4.584e+09,0.1427,4.8017e+10,NA,9.019e+09,3.279e+10,19.48,1.97,-0.0450391206582701,1e-04,0.0119,-0.0451391206582701,0.0118,0.29210555837578,-0.0485859662471043,0.0035468455888342,2.02,37.06,18.8121827411168,2014,147,0.41,0.79,0.42,0.11,0,0.04,1,1,1,"Consumer Staples",2,207
"620","KO",2013,0.0974,0.2603,0.58,0.1832,0.567,9.0055e+10,4.509e+09,0.1258,4.6854e+10,NA,8.584e+09,3.3173e+10,20.16,1.9,0.0274864840043236,0,0.0281,0.0274864840043236,0.0281,0.50169497248105,0.0133888552776061,0.0140976287267175,2.19,39.66,20.8736842105263,2015,34,0.66,0.09,0.11,0.09,0.1,0.07,1,1,1,"Consumer Staples",2,207
"621","KO",2014,0.078,0.2236,0.63,0.1543,0.664,9.2023e+10,4.45e+09,0.0986,4.5998e+10,NA,7.098e+09,3.032e+10,23.56,1.6,-0.0599835156472551,0,-6e-04,-0.0599835156472551,-6e-04,1.2577606022959,-0.0592288592858776,-0.000754656361377539,2.2,40.84,25.525,2016,103,0.52,0.01,0.03,0.1,0.12,0.07,1,1,1,"Consumer Staples",2,207
"622","KR",2012,0.0256,0.1298,1.72,0.0067,0.426,2.466e+10,1.186e+09,0.0718,9.0269e+10,NA,6.02e+08,NA,NA,0.51,-0.00841938102657017,1e-04,0.0119,-0.00851938102657017,0.0118,0.411201230007234,-0.0133715555406555,0.00495217451408536,NA,11.82,23.1764705882353,2014,225,0.31,0.53,0.17,0,0,0.78,0,1,0,"Consumer Staples",2,208
"623","KR",2013,0.0622,0.3657,1.46,0.0155,0.328,2.9281e+10,1.074e+09,0.1427,9.6619e+10,NA,1.497e+09,NA,NA,1.39,-0.0546394155116174,0,0.0281,-0.0546394155116174,0.0281,1.53253814137109,-0.0977037372841449,0.0430643217725276,NA,17.88,12.863309352518,2015,232,0.36,0.08,0,0,0,0.13,1,1,0,"Consumer Staples",2,208
"624","KR",2014,0.0563,0.3168,1.79,0.0154,0.202,3.0556e+10,1.04e+09,0.122,9.8375e+10,NA,1.519e+09,NA,NA,1.45,0.0704845248900354,0,-6e-04,0.0704845248900354,-6e-04,1.78355096007517,0.0715546554660805,-0.0010701305760451,NA,24.41,16.8344827586207,2016,164,0.41,0.1,0.03,0,0,0.13,1,1,0,"Consumer Staples",2,208
"625","KSS",2012,0.0844,0.1598,0.64,0.0621,0.233,1.513e+10,2.71e+08,0.1293,1.8804e+10,NA,1.167e+09,NA,NA,4.3,-0.0381194609009759,1e-04,0.0119,-0.0382194609009759,0.0118,0.559206436707387,-0.0448180968541231,0.00669863595314717,0.84,49.07,11.4116279069767,2014,118,0.45,0.28,0.25,0.25,0.43,0.37,1,1,1,"Consumer Discretionary",1,209
"626","KSS",2013,0.0704,0.1571,0.74,0.0511,0.282,1.4378e+10,2.37e+08,0.1112,1.9279e+10,NA,9.86e+08,NA,NA,4.17,0.0262444949918228,0,0.0281,0.0262444949918228,0.0281,1.09200373802162,-0.00444081004658465,0.0306853050384075,0.84,50.59,12.1318944844125,2015,122,0.51,0.08,0.04,0.02,0.06,0.11,1,1,1,"Consumer Discretionary",1,209
"627","KSS",2014,0.0629,0.1478,0.79,0.0467,0.331,1.4431e+10,2.2e+08,0.1018,1.9031e+10,NA,8.89e+08,NA,NA,4.05,0.0235383318818711,0,-6e-04,0.0235383318818711,-6e-04,1.30696474805319,0.024322510730703,-0.000784178848831913,0.76,55.57,13.720987654321,2016,98,0.53,0.1,0.06,0,0.06,0.11,1,1,1,"Consumer Discretionary",1,209
"628","KSU",2012,0.06,0.1289,0.5,0.1685,0.227,6395900000,1.1e+08,0.0965,2.238e+09,NA,3.77e+08,3096600000,22.68,3.43,0.0685020123301436,1e-04,0.0119,0.0684020123301436,0.0118,1.04004518906411,0.0561294790991871,0.0123725332309565,1.66,73.46,21.4169096209913,2014,435,0,0,0,0,0,0,0,0,0,"Industrials",6,210
"629","KSU",2013,0.0508,0.1088,0.55,0.1482,0.28,7.435e+09,1.1e+08,0.0786,2.369e+09,NA,3.51e+08,3370600000,39.1,3.18,0.0246938885237619,0,0.0281,0.0246938885237619,0.0281,1.25143871125807,-0.0104715392625899,0.0351654277863517,2.06,109.17,34.3301886792453,2015,349,0.18,0,0,0,0,0.18,0,0,0,"Industrials",6,210
"630","KSU",2014,0.0647,0.1411,0.49,0.1949,0.245,8.091e+09,1.1e+08,0.0953,2.577e+09,NA,5.03e+08,3755500000,27.39,4.55,0.0279377536067749,0,-6e-04,0.0279377536067749,-6e-04,0.310003444659434,0.0281237556735706,-0.00018600206679566,1.94,110.12,24.2021978021978,2016,379,0.19,0,0.01,0,0,0.18,0,0,0,"Industrials",6,210
"631","L",2012,0.0073,0.0297,0.47,0.039,0.175,8.0021e+10,3.96e+08,NA,1.4072e+10,NA,5.68e+08,1.9459e+10,18.94,1.43,-0.00318534204525156,1e-04,0.0119,-0.00328534204525156,0.0118,0.593138504267958,-0.0102843763956135,0.0070990343503619,0.2,40.14,28.0699300699301,2014,319,0.18,0,0,0,0,0.38,1,0,0,"Financials",4,211
"632","L",2013,0.0074,0.0306,0.51,0.0395,0.128,7.9939e+10,3.9e+08,NA,1.4613e+10,NA,5.95e+08,1.9458e+10,24.37,1.53,0.0186217217099141,0,0.0281,0.0186217217099141,0.0281,0.925542615029583,-0.00738602577241719,0.0260077474823313,0.24,45.51,29.7450980392157,2015,321,0.22,0,0,0,0,0.12,1,0,0,"Financials",4,211
"633","L",2014,0.0075,0.0305,0.54,0.0413,0.217,7.8367e+10,3.83e+08,NA,1.4325e+10,NA,5.91e+08,1.928e+10,84.51,1.55,0.00908435715799896,0,-6e-04,0.00908435715799896,-6e-04,0.904850890714086,0.00962726769242741,-0.000542910534428452,0.16,43.32,27.9483870967742,2016,290,0.25,0,0.03,0,0,0.12,1,0,0,"Financials",4,211
"634","LB",2012,0.1354,1.0539,25.41,0.082,0.296,6.427e+09,3.14e+08,0.2645,1.0364e+10,NA,8.5e+08,NA,NA,2.7,-0.0426105588415009,1e-04,0.0119,-0.0427105588415009,0.0118,1.16877672146564,-0.0565021241547955,0.0138915653132946,2.69,46.87,17.3592592592593,2014,285,0.24,0.15,0.16,0,0,0.2,1,0,1,"Consumer Discretionary",1,212
"635","LB",2013,0.1242,NA,NA,0.072,0.413,6.636e+09,2.97e+08,NA,1.0459e+10,NA,7.53e+08,NA,NA,2.54,-0.0495216523826112,0,0.0281,-0.0495216523826112,0.0281,0.482869287974763,-0.063090279374702,0.0135686269920908,3.33,53.56,21.0866141732283,2015,279,0.29,0,0.04,0,0,0.1,1,0,1,"Consumer Discretionary",1,212
"636","LB",2014,0.1366,NA,NA,0.0838,0.412,7.149e+09,2.96e+08,NA,1.0773e+10,NA,9.03e+08,NA,NA,3.05,0.0675083475716879,0,-6e-04,0.0675083475716879,-6e-04,2.27023492015753,0.0688704885237824,-0.00136214095209452,3.47,62.88,20.616393442623,2016,238,0.32,0,0.06,0,0,0.11,1,0,1,"Consumer Discretionary",1,212
"637","LH",2012,0.0902,0.2234,0.8,0.1028,0,6.795e+09,9.7e+07,0.127,5.671e+09,NA,5.83e+08,2717400000,14.49,5.99,0.023714761391505,1e-04,0.0119,0.023614761391505,0.0118,1.31551688371822,0.00809166216363003,0.015623099227875,1.46,88.33,14.7462437395659,2014,316,0.18,0,0,0,0,0.89,0,0,0,"Health Care",5,213
"638","LH",2013,0.0834,0.2203,1.16,0.0988,0,6965900000,9.1e+07,0.1165,5.808e+09,NA,5.73e+08,2491300000,15.91,6.25,-0.108583893192031,0,0.0281,-0.108583893192031,0.0281,0.134492606748089,-0.112363135441653,0.00377924224962129,1.44,95.83,15.3328,2015,394,0.14,0,0,0,0,0.14,0,0,0,"Health Care",5,213
"639","LH",2014,0.0717,0.1925,0.95,0.085,0,7301800000,8.6e+07,0.102,6.012e+09,NA,5.11e+08,2820500000,17.21,5.91,0.0306790126474564,0,-6e-04,0.0306790126474564,-6e-04,0.65161397095022,0.0310699810300265,-0.000390968382570132,1.51,100.5,17.005076142132,2016,396,0.18,0,0.04,0,0,0.14,0,0,0,"Health Care",5,213
"640","LLL",2012,0.0552,0.1339,0.67,0.0616,0.249,1.3826e+10,9.7e+07,0.0935,1.3107e+10,NA,7.84e+08,5.463e+09,8.54,8.03,-0.00299726624769245,1e-04,0.0119,-0.00309726624769245,0.0118,0.749892891273699,-0.0119460023647221,0.00894873611702964,0.63,69.94,8.70983810709838,2014,435,0,0,0,0,0,0,0,0,0,"Industrials",6,214
"641","LLL",2013,0.0559,0.1355,0.61,0.0616,0.25,1.3988e+10,9.1e+07,0.0952,1.142e+10,NA,7.51e+08,5.981e+09,11.55,8.24,0.0323345294119484,0,0.0281,0.0323345294119484,0.0281,0.84196614369281,0.0086752807741804,0.023659248637768,0.77,88.67,10.7609223300971,2015,467,0.07,0,0,0,0,0.02,0,0,1,"Industrials",6,214
"642","LLL",2014,0.0477,0.1174,0.75,0.0548,0.311,1.3836e+10,8.7e+07,0.0827,1.0986e+10,NA,6.64e+08,5.285e+09,16.7,7.56,0.0128384147563829,0,-6e-04,0.0128384147563829,-6e-04,0.689091722175421,0.0132518697896881,-0.000413455033305252,0.82,115.97,15.3399470899471,2016,411,0.17,0,0.04,0,0,0.08,0,0,1,"Industrials",6,214
"643","LLTC",2012,0.2287,0.641,1.09,0.3143,0.5,1923154000,2.34e+08,0.3035,1.267e+09,NA,3.98e+08,792507000,19.48,1.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014,227,0.31,0.39,0.33,0,0,1,0,0,0,"Information Technology",7,215
"644","LLTC",2013,0.2061,0.4736,0,0.3174,0.587,2271498000,2.38e+08,0.2616,1.282e+09,2.24e+08,4.07e+08,1138058000,24.58,1.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,353,0.17,0,0.04,0,0,0.13,0,0,0,"Information Technology",7,215
"645","LLTC",2014,0.2451,0.3977,0,0.3313,0.583,1728548000,2.43e+08,0.4231,1.388e+09,2.35e+08,4.6e+08,1438492000,21.33,1.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,390,0.18,0,0.05,0,0,0.13,0,0,0,"Information Technology",7,215
"646","LLY",2012,0.1201,0.2889,0.37,0.1809,0.535,34398900000,1.117e+09,0.203,2.2603e+10,NA,4.088e+09,14765200000,14.08,3.66,0.00569344825743615,1e-04,0.0119,0.00559344825743615,0.0118,-0.0501664139043287,0.00618541194150723,-0.000491963684071079,1.67,43.56,11.9016393442623,2014,234,0.3,0.27,0.18,0.3,0.35,0.19,0,1,1,"Health Care",5,216
"647","LLY",2013,0.1345,0.2892,0.24,0.2027,0.448,35248700000,1.085e+09,0.2187,2.3113e+10,5.588e+09,4.685e+09,17631400000,11.67,4.32,0.015412101802052,0,0.0281,0.015412101802052,0.0281,1.33046440862743,-0.0219739480803789,0.0373860498824309,1.62,52.69,12.1967592592593,2015,139,0.49,0.12,0.03,0,0,0.14,1,1,1,"Health Care",5,216
"648","LLY",2014,0.066,0.1449,0.35,0.1219,0.784,37178200000,1.074e+09,0.1043,1.9615e+10,4.934e+09,2.391e+09,15373200000,28.66,2.23,0.0126907266646645,0,-6e-04,0.0126907266646645,-6e-04,0.654336106126645,0.0130833283283405,-0.000392601663675987,2.2,61.65,27.6457399103139,2016,141,0.44,0.03,0.03,0.04,0.02,0.14,1,1,1,"Health Care",5,216
"649","LMT",2012,0.0717,5.2788,157.9,0.0582,0.496,3.8657e+10,3.28e+08,0.4303,4.7182e+10,NA,2.745e+09,3.9e+07,10.51,8.36,-0.0108843445763984,1e-04,0.0119,-0.0109843445763984,0.0118,1.0130601298468,-0.0229384541085907,0.0120541095321922,0.88,88.75,10.616028708134,2014,45,0.58,0.49,0.56,0.63,0.87,0,1,1,1,"Industrials",6,217
"650","LMT",2013,0.0797,1.2027,1.25,0.0657,0.496,3.6188e+10,3.27e+08,0.3741,4.5358e+10,NA,2.981e+09,4.918e+09,14.49,9.13,0.0481616860841711,0,0.0281,0.0481616860841711,0.0281,0.21891876088639,0.0420100689032636,0.00615161718090757,1.43,112.86,12.3614457831325,2015,56,0.61,0.08,0.09,0.06,0.13,0.05,1,1,1,"Industrials",6,217
"651","LMT",2014,0.0987,0.869,1.81,0.0793,0.538,3.7073e+10,3.22e+08,0.3729,3.9946e+10,NA,3.614e+09,3.4e+09,18.45,11.21,0.00525877677028555,0,-6e-04,0.00525877677028555,-6e-04,0.257253600260657,0.00541312893044195,-0.000154352160156394,1.78,169.02,15.0776092774309,2016,47,0.64,0.08,0.09,0.08,0.11,0.08,1,1,1,"Industrials",6,217
"652","LNC",2012,0.0062,0.0901,0.36,0.1139,0.054,2.18869e+11,2.88e+08,NA,1.1535e+10,NA,1.313e+09,1.4973e+10,14.95,4.56,0.0474396845857313,1e-04,0.0119,0.0473396845857313,0.0118,2.57812853430518,0.0169177678809301,0.0305219167048011,0.05,NA,NA,2014,338,0.16,0,0,0,0,0.82,0,0,0,"Financials",4,218
"653","LNC",2013,0.0055,0.0875,0.4,0.1039,0.082,2.36945e+11,2.75e+08,NA,1.1969e+10,NA,1.244e+09,1.3452e+10,10.46,4.52,0.00563375938235127,0,0.0281,0.00563375938235127,0.0281,1.28361539341069,-0.030435833172489,0.0360695925548403,0.08,NA,NA,2015,221,0.37,0.03,0.07,0,0,0.16,1,0,0,"Financials",4,218
"654","LNC",2014,0.0062,0.1038,0.33,0.1118,0.106,2.53377e+11,2.68e+08,NA,1.3554e+10,NA,1.515e+09,1.574e+10,9.29,5.67,0.0181981751630461,0,-6e-04,0.0181981751630461,-6e-04,1.20974548667714,0.0189240224550523,-0.000725847292006282,0.08,NA,NA,2016,157,0.42,0.03,0.08,0.04,0.01,0.16,1,0,0,"Financials",4,218
"655","LNG",2012,-0.0881,-5.1821,4.25,-1.25,NA,4.639e+09,1.82e+08,-0.0553,2.66e+08,NA,-3.33e+08,NA,NA,-1.83,0.11141370014285,1e-04,0.0119,0.11131370014285,0.0118,3.42081372290328,0.070948098212591,0.0404656019302587,1.25,14.92,8.15300546448087,2014,348,0.15,0,0,0,0,0.76,0,0,0,"Energy",3,219
"656","LNG",2013,-0.071,-1.4729,36.6,-1.9008,NA,9.673e+09,2.19e+08,-0.0699,2.67e+08,NA,-5.08e+08,NA,NA,-2.32,0.0854103422916076,0,0.0281,0.0854103422916076,0.0281,2.37840593044983,0.0185771356459675,0.0668332066456401,1.6,30.04,12.948275862069,2015,494,0.01,0,0,0,0,0.01,0,0,0,"Energy",3,219
"657","LNG",2014,-0.0493,NA,NA,-2.0449,NA,1.257e+10,2.24e+08,-0.0447,2.68e+08,NA,-5.48e+08,NA,NA,-2.44,0.0646901064853798,0,-6e-04,0.0646901064853798,-6e-04,0.911523864870804,0.0652370208043023,-0.000546914318922482,1.94,64.06,26.2540983606557,2016,499,0.02,0,0.01,0,0,0.01,0,0,0,"Energy",3,219
"658","LOW",2012,0.0547,0.1062,0.43,0.0366,0.371,3.395e+10,1.273e+09,0.0848,5.0208e+10,NA,1.839e+09,NA,NA,1.43,-0.0159198183185777,1e-04,0.0119,-0.0160198183185777,0.0118,1.81769692824172,-0.0374686420718301,0.0215488237532523,1.29,29.54,20.6573426573427,2014,395,0.1,0.12,0.13,0,0,0.33,0,0,0,"Consumer Discretionary",1,220
"659","LOW",2013,0.0587,0.128,0.65,0.0385,0.357,3.2732e+10,1.152e+09,0.0938,5.0521e+10,NA,1.959e+09,NA,NA,1.69,0.0426736382656959,0,0.0281,0.0426736382656959,0.0281,0.82600911437518,0.0194627821517534,0.0232108561139426,1.78,43.1,25.5029585798817,2015,423,0.11,0,0.01,0,0,0.1,0,0,0,"Consumer Discretionary",1,220
"660","LOW",2014,0.0694,0.1766,0.85,0.0425,0.324,3.1827e+10,1.061e+09,0.1133,5.3417e+10,NA,2.286e+09,NA,NA,2.14,0.0749802818048213,0,-6e-04,0.0749802818048213,-6e-04,1.67792605725039,0.0759870374391715,-0.00100675563435023,1.92,51.38,24.0093457943925,2016,453,0.13,0,0.01,0,0.02,0.1,0,0,0,"Consumer Discretionary",1,220
"661","LRCX",2012,0.028,0.0444,0.19,0.0633,0,7363164000,1.25e+08,0.0389,2.665e+09,NA,1.69e+08,4696590000,42.79,1.35,0.028352725785512,1e-04,0.0119,0.028252725785512,0.0118,1.10773877788974,0.0151814082064131,0.0131713175790989,NA,37.7,27.9259259259259,2014,435,0,0,0,0,0,0,0,0,0,"Information Technology",7,221
"662","LRCX",2013,0.0149,0.0237,0.22,0.0316,0,7.25e+09,1.73e+08,0.0228,3.599e+09,6.84e+08,1.14e+08,4666090000,45.66,0.66,0.043925946805359,0,0.0281,0.043925946805359,0.0281,1.73768570684681,-0.00490302155703651,0.0488289683623955,NA,47.03,71.2575757575758,2015,320,0.22,0,0,0,0.09,0.13,0,0,0,"Information Technology",7,221
"663","LRCX",2014,0.083,0.1329,0.2,0.1372,0.1208,7.993e+09,1.75e+08,0.1078,4.607e+09,7.16e+08,6.32e+08,5000435000,19.42,3.62,-0.038613950078863,0,-6e-04,-0.038613950078863,-6e-04,0.834202077966864,-0.0381134288320829,-0.000500521246780118,NA,65.59,18.1187845303867,2016,339,0.21,0,0.08,0,0,0.13,0,0,0,"Information Technology",7,221
"664","LTRPA",2012,0.1364,0.7686,0.27,5.9576,NA,NA,7.4e+07,0.5784,1.65e+08,NA,9.83e+08,NA,NA,13.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014,425,0.05,0,0,0,0,0,0,0,1,"Consumer Discretionary",1,222
"665","LTRPA",2013,-0.001,-0.0056,0.25,-0.0068,NA,7.089e+09,7e+07,5e-04,1.034e+09,NA,-7e+06,NA,NA,-0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,326,0.21,0,0,0,0,0.16,0,0,1,"Consumer Discretionary",1,222
"666","LTRPA",2014,-0.003,-0.0209,0.74,-0.0166,NA,7.366e+09,7.4e+07,-0.0083,1.329e+09,NA,-2.2e+07,NA,NA,-0.3,0.0259853074258557,0,-6e-04,0.0259853074258557,-6e-04,-1.23573432592925,0.0252438668302981,0.000741440595557549,0.31,29.73,99.1,2016,281,0.27,0,0.06,0,0,0.16,0,0,1,"Consumer Discretionary",1,222
"667","LUV",2012,0.0231,0.0611,0.41,0.0248,0.062,1.8596e+10,7.57e+08,0.0479,1.7088e+10,NA,4.21e+08,6.992e+09,15.06,0.56,0.0729170294653272,1e-04,0.0119,0.0728170294653272,0.0118,-0.614299283182754,0.0800657610068837,-0.00714873154155649,0.58,8.97,16.0178571428571,2014,94,0.49,0.1,0.19,0.91,0.75,0.46,0,1,1,"Industrials",6,223
"668","LUV",2013,0.0399,0.1057,0.3,0.0428,0.116,1.9345e+10,7.18e+08,0.0808,1.7699e+10,NA,7.54e+08,7.336e+09,19.24,1.05,0.0155230573968882,0,0.0281,0.0155230573968882,0.0281,2.63077768825068,-0.058401795642956,0.0739248530398442,0.86,14.14,13.4666666666667,2015,215,0.38,0.03,0.04,0.11,0,0.1,0,1,1,"Industrials",6,223
"669","LUV",2014,0.0577,0.1616,0.36,0.0613,0.12,2.02e+10,6.96e+08,0.1226,1.8605e+10,NA,1.136e+09,6.775e+09,21.57,1.64,0.0133103313268377,0,-6e-04,0.0133103313268377,-6e-04,0.421174371712329,0.0135630359498651,-0.000252704623027398,1.67,28.83,17.5792682926829,2016,148,0.43,0.06,0.07,0.1,0,0.1,0,1,1,"Industrials",6,223
"670","LVS",2012,0.0686,0.2044,1.43,0.1369,0.54,2.216e+10,8.25e+08,0.0989,1.1131e+10,NA,1.524e+09,NA,NA,1.85,0.0574365452488614,1e-04,0.0119,0.0573365452488614,0.0118,2.49926856601642,0.0278451761698677,0.0295913690789937,2.09,47.4,25.6216216216216,2014,18,0.67,0.36,0.61,0.69,0.49,0.72,1,1,1,"Consumer Discretionary",1,224
"671","LVS",2013,0.1027,0.3132,1.22,0.1675,0.496,2.272e+10,8.26e+08,0.1466,1.377e+10,NA,2.306e+09,NA,NA,2.79,0.100124786509619,0,0.0281,0.100124786509619,0.0281,2.14588669065127,0.039825370502318,0.0602994160073006,3.15,59.75,21.415770609319,2015,60,0.6,0.09,0.1,0.08,0.07,0.07,1,1,1,"Consumer Discretionary",1,224
"672","LVS",2014,0.126,0.3818,1.37,0.1948,0.557,2.235e+10,8.08e+08,0.1775,1.4584e+10,NA,2.841e+09,NA,NA,3.52,-0.0817005475898203,0,-6e-04,-0.0817005475898203,-6e-04,0.819731841967647,-0.0812087084846397,-0.000491839105180588,2.41,71.23,20.2357954545455,2016,39,0.65,0.1,0.11,0.08,0.09,0.08,1,1,1,"Consumer Discretionary",1,224
"673","LYB",2012,0.1209,0.2618,0.39,0.0627,0.292,2.422e+10,5.77e+08,0.2177,4.5352e+10,NA,2.848e+09,1.1139e+10,14.83,4.92,0.138020719733308,1e-04,0.0119,0.137920719733308,0.0118,1.53810035443715,0.11977113555095,0.0182495841823584,1.23,45.27,9.20121951219512,2014,130,0.43,0.17,0.2,0.34,0.34,0.6,1,1,0,"Materials",8,225
"674","LYB",2013,0.1493,0.3257,0.46,0.0873,0.31,2.7298e+10,5.7e+08,0.2408,4.4062e+10,1.5e+08,3.857e+09,1.2478e+10,13.27,6.75,0.0393801556399834,0,0.0281,0.0393801556399834,0.0281,1.04721751792749,0.00995334338622083,0.0294268122537626,1.49,67.84,10.0503703703704,2015,171,0.42,0.04,0.06,0.09,0.02,0.06,1,1,0,"Materials",8,225
"675","LYB",2014,0.1614,0.4003,0.81,0.0913,0.307,2.4283e+10,5.21e+08,0.2607,4.5608e+10,1.27e+08,4.174e+09,8.314e+09,10.47,7.99,0.00669813320302069,0,-6e-04,0.00669813320302069,-6e-04,0.235027738424473,0.00683914984607538,-0.000141016643054684,1.62,93.66,11.7221526908636,2016,160,0.42,0.05,0.05,0.09,0.02,0.06,1,1,0,"Materials",8,225
"676","M",2012,0.0588,0.2191,1.12,0.0476,0.12,2.227e+10,4.3e+08,0.1155,2.6405e+10,NA,1.256e+09,NA,NA,2.92,0.0133952391890025,1e-04,0.0119,0.0132952391890025,0.0118,0.801367654744498,0.00383910086301745,0.00955613832598508,0.88,37.84,12.958904109589,2014,430,0.03,0,0,0,0,0.17,0,0,0,"Consumer Discretionary",1,226
"677","M",2013,0.062,0.2228,1.12,0.0482,0.219,2.245e+10,4.12e+08,0.1267,2.7686e+10,NA,1.335e+09,NA,NA,3.24,0.00746502761031947,0,0.0281,0.00746502761031947,0.0281,0.866954261917784,-0.0168963871495703,0.0243614147598897,0.97,45.46,14.0308641975309,2015,323,0.22,0,0,0,0,0.12,1,0,0,"Consumer Discretionary",1,226
"678","M",2014,0.0697,0.2416,1.08,0.0532,0.255,2.242e+10,3.85e+08,0.1315,2.7931e+10,NA,1.486e+09,NA,NA,3.86,0.0180271870204107,0,-6e-04,0.0180271870204107,-6e-04,1.32155477518796,0.0188201198855235,-0.000792932865112777,1.11,58.39,15.1269430051813,2016,301,0.24,0,0.02,0,0,0.12,1,0,0,"Consumer Discretionary",1,226
"679","MA",2012,0.2383,0.4316,0,0.3733,0.054,1.2462e+10,1.258e+09,0.4338,7.391e+09,NA,2.759e+09,6.917e+09,27.56,2.19,0.00530639313851365,1e-04,0.0119,0.00520639313851365,0.0118,0.981998334796809,-0.0063811872120887,0.0116875803506023,6.22,43.11,19.6849315068493,2014,179,0.37,0.69,0.54,0,0,0.65,0,1,0,"Information Technology",7,227
"680","MA",2013,0.2334,0.4327,0,0.3734,0.083,1.4242e+10,1.215e+09,0.4341,8.312e+09,NA,3.116e+09,7.484e+09,29.34,2.56,0.0935984917811543,0,0.0281,0.0935984917811543,0.0281,1.06738516447114,0.0636049686595152,0.0299935231216391,9.05,61.32,23.953125,2015,188,0.4,0.12,0.13,0,0,0.1,0,1,0,"Information Technology",7,227
"681","MA",2014,0.2446,0.5068,0.22,0.3818,0.151,1.5329e+10,1.169e+09,0.423,9.441e+09,NA,3.617e+09,6.79e+09,27.41,3.1,-0.0130295673035385,0,-6e-04,-0.0130295673035385,-6e-04,1.21013907563444,-0.0123034838581579,-0.000726083445380662,6.26,77.55,25.0161290322581,2016,282,0.26,0,0.11,0,0,0.1,0,1,0,"Information Technology",7,227
"682","MAC",2012,0.0391,0.1146,1.71,0.3829,1.099,9311209000,1.34e+08,0.0653,7.98e+08,NA,3.37e+08,3077529000,23.24,2.51,0.031361483886832,1e-04,0.0119,0.031261483886832,0.0118,0.783297091920679,0.022018578202168,0.00934290568466402,1.41,57.28,22.8207171314741,2014,289,0.23,0.13,0.05,0,0,1,0,0,0,"Financials",4,228
"683","MAC",2013,0.0457,0.1305,1.28,0.4081,0.979,9.075e+09,1.4e+08,0.0771,1.029e+09,NA,4.2e+08,3358749000,17.89,3,0.0336732977918958,0,0.0281,0.0336732977918958,0.0281,1.25465238399355,-0.00158243419832294,0.0352557319902187,1.45,61.16,20.3866666666667,2015,317,0.23,0.02,0.01,0,0.02,0.13,0,0,1,"Financials",4,228
"684","MAC",2014,0.1349,0.3328,1.12,1.3549,4.96,1.3122e+10,1.43e+08,0.1722,1.105e+09,NA,1.499e+09,5640120000,48.95,10.45,0.0533084237209643,0,-6e-04,0.0533084237209643,-6e-04,1.25648475993537,0.0540623145769256,-0.000753890855961222,1.52,66.09,6.3244019138756,2016,274,0.28,0.01,0.04,0,0.04,0.13,0,0,1,"Financials",4,228
"685","MAR",2012,0.0932,NA,NA,0.0483,0.284,6.342e+09,3.32e+08,NA,1.1814e+10,NA,5.71e+08,-1.285e+09,24.13,1.72,0.026646692954144,1e-04,0.0119,0.026546692954144,0.0118,1.10330073744184,0.0135277442523302,0.0131189487018137,2.43,37.1,21.5697674418605,2014,282,0.24,0.16,0.2,0.15,0,0.31,0,1,1,"Consumer Discretionary",1,229
