"","Ticker","Date","Year","Revenue","GrossMargin","OperatingIncome","OperatingMargin","NetIncome","EarningsPerShare","Dividends","PayoutRatio","Shares","BookValuePerShare","OperatingCashFlow","CapSpending","FreeCashFlow","FreeCashFlowPerShare","WorkingCapital","TaxRate","NetMargin","AssetTurnover_Average","Roa","Roe","Roic","InterestCoverage","OperatingCashFlowGrowth_YOY","FreeCashFlowGrowth_YOY","CapEAsPercentageOfSales","FreeCashFlowSales","FreeCashFlowNetIncome","CurrentRatio","QuickRatio","FinancialLeverage","DebtEquity","DaysSalesOutstanding","DaysInventory","PayablesPeriod","CashConversionCycle","ReceivablesTurnover","InventoryTurnover","FixedAssetsTurnover","AssetTurnover"
"3799","WDC",2016-06-01,2016,1.2994e+10,0.264,8.02e+08,0.062,2.42e+08,1,2,0.563,2.42e+08,41.24,1.983e+09,-5.84e+08,1.399e+09,6.53,5.635e+09,NA,0.0186,0.54,0.0101,0.0238,0.0193,1.58,-0.1155,-0.1417,0.0449,0.1077,5.78,1.81,1.42,2.95,1.23,42.04,66.76,71.96,36.84,8.68,5.46,4.02,0.54
"3800","WDC",2017-06-01,2017,1.9093e+10,0.318,2.175e+09,0.114,3.97e+08,1.34,2,NA,2.96e+08,37.52,3.437e+09,-5.78e+08,2.859e+09,7.82,6.712e+09,0.4837,0.0208,0.61,0.0127,0.0352,0.0338,1.91,0.7332,1.0436,0.0303,0.1497,7.2,2.55,1.92,2.62,1.13,32.58,62.65,56.51,38.72,11.2,5.82,5.84,0.61
"3801","WFC",2008-12-01,2008,4.2634e+10,NA,NA,NA,2.655e+09,0.7,1.3,1.857,3.391e+09,20.38,-4.831e+09,NA,-4.831e+09,-1.42,NA,0.1848,0.0565,0.04,0.0025,0.0412,NA,NA,NA,NA,NA,-0.1133,-1.82,NA,NA,19.33,3.94,NA,NA,NA,NA,NA,NA,5.11,0.04
"3802","WFC",2009-12-01,2009,8.8501e+10,NA,NA,NA,1.2275e+10,1.75,0.49,0.28,4.562e+09,19.95,2.8613e+10,NA,2.8613e+10,6.27,NA,0.2962,0.0903,0.07,0.0063,0.0934,NA,NA,NA,NA,NA,0.3233,2.33,NA,NA,12.04,1.97,NA,NA,NA,NA,NA,NA,8.04,0.07
"3803","WFC",2010-12-01,2010,8.4431e+10,NA,NA,NA,1.2362e+10,2.21,0.2,0.09,5.263e+09,22.37,1.8772e+10,NA,1.8772e+10,3.57,NA,0.3336,0.1378,0.07,0.0093,0.1053,NA,NA,NA,NA,NA,0.2223,1.52,NA,NA,10.69,1.33,NA,NA,NA,NA,NA,NA,8.29,0.07
"3804","WFC",2011-12-01,2011,7.9466e+10,NA,NA,NA,1.5869e+10,2.82,0.41,0.126,5.323e+09,23.98,1.3665e+10,NA,1.3665e+10,6.35,NA,0.3147,0.1891,0.06,0.0117,0.1219,NA,NA,NA,NA,NA,0.172,0.86,NA,NA,10.2,0.97,NA,NA,NA,NA,NA,NA,8.29,0.06
"3805","WFC",2012-12-01,2012,8.4601e+10,NA,NA,NA,1.8897e+10,3.36,0.78,0.232,5.352e+09,27.47,5.854e+10,NA,5.854e+10,10.94,NA,0.3197,0.2128,0.06,0.0132,0.1316,NA,NA,NA,NA,NA,0.692,3.1,NA,NA,9.84,0.88,NA,NA,NA,NA,NA,NA,8.92,0.06
"3806","WFC",2013-12-01,2013,8.2308e+10,NA,NA,NA,2.1878e+10,3.89,1.15,0.282,5.371e+09,28.84,5.7641e+10,NA,5.7641e+10,9.61,NA,0.3189,0.2538,0.06,0.0142,0.1399,NA,NA,-1.54,-1.54,NA,0.7003,2.63,NA,NA,9.92,0.99,NA,NA,NA,NA,NA,NA,8.86,0.06
"3807","WFC",2014-12-01,2014,8.1967e+10,NA,NA,NA,2.3057e+10,4.1,1.35,0.318,5.324e+09,31.55,1.7529e+10,NA,1.7529e+10,5.44,NA,0.3039,0.2662,0.05,0.0136,0.1368,NA,NA,NA,NA,NA,0.2139,0.76,NA,NA,10.21,1.11,NA,NA,NA,NA,NA,NA,9.16,0.05
"3808","WFC",2015-12-01,2015,8.3827e+10,NA,NA,NA,2.2894e+10,4.12,1.48,0.35,5.21e+09,33.51,1.4772e+10,NA,1.4772e+10,4.33,NA,0.3081,0.2561,0.05,0.0124,0.1278,NA,NA,NA,NA,NA,0.1762,0.65,NA,NA,10.47,1.17,NA,NA,NA,NA,NA,NA,9.61,0.05
"3809","WFC",2016-12-01,2016,8.7388e+10,NA,NA,NA,2.1938e+10,3.99,1.51,0.374,5.108e+09,35.57,1.69e+08,NA,1.69e+08,-1.86,NA,0.3137,0.2331,0.05,0.011,0.1178,NA,NA,NA,NA,NA,0.0019,0.01,NA,NA,11.03,1.46,NA,NA,NA,NA,NA,NA,10.26,0.05
"3810","WFC",2017-12-01,2017,8.7121e+10,NA,NA,NA,2.2183e+10,4.1,1.54,0.395,5.017e+09,36.87,1.8722e+10,NA,1.8722e+10,4.45,NA,0.1796,0.2359,0.04,0.0106,0.1153,NA,NA,NA,NA,NA,0.2149,0.84,NA,NA,10.75,1.24,NA,NA,NA,NA,NA,NA,10.14,0.04
"3811","WFM",2008-09-01,2008,7.954e+09,0.34,3.65e+08,0.046,1.15e+08,0.41,0.39,0.951,2.8e+08,5.37,3.26e+08,-5.23e+08,-1.98e+08,-0.71,-4.4e+07,0.4455,0.0144,2.41,0.0347,0.0773,0.0492,NA,NA,NA,0.0658,-0.0249,-1.73,0.93,0.22,2.24,0.62,5.06,21.41,14.22,12.25,72.1,17.05,4.46,2.41
"3812","WFM",2009-09-01,2009,8.032e+09,0.343,2.84e+08,0.035,1.47e+08,0.42,NA,NA,2.81e+08,5.79,5.88e+08,-3.16e+08,2.72e+08,0.97,3.71e+08,0.415,0.0148,2.24,0.0332,0.0758,0.0594,7.81,NA,NA,0.0394,0.0338,1.85,1.54,0.78,2.32,0.45,5,22.07,12.89,14.18,72.96,16.54,4.23,2.24
"3813","WFM",2010-09-01,2010,9.006e+09,0.348,4.38e+08,0.049,2.46e+08,0.71,NA,NA,3.43e+08,6.9,5.85e+08,-2.57e+08,3.28e+08,0.96,4.14e+08,0.403,0.0267,2.32,0.0619,0.1201,0.0998,13.46,-0.41,NA,0.0285,0.0365,1.34,1.55,0.8,1.68,0.21,4.82,19.71,12.52,12.01,75.65,18.51,4.76,2.32
"3814","WFM",2011-09-01,2011,1.0108e+10,0.35,5.48e+08,0.054,3.43e+08,0.97,0.2,0.207,3.55e+08,8.36,7.55e+08,-1.67e+08,5.88e+08,1.66,5.74e+08,0.379,0.0339,2.44,0.0828,0.1277,0.1171,143.12,NA,NA,0.0165,0.0582,1.71,1.65,0.94,1.43,0.01,5.57,18.34,12.5,11.41,65.5,19.9,5.21,2.44
"3815","WFM",2012-09-01,2012,1.1699e+10,0.355,7.44e+08,0.064,4.66e+08,1.26,0.28,0.222,3.68e+08,9.82,9.2e+08,-1.95e+08,7.25e+08,1.91,1.125e+09,0.3809,0.0398,2.44,0.0971,0.1371,0.1363,NA,NA,NA,0.0166,0.062,1.56,2.15,1.45,1.39,0.01,5.8,17.2,11.71,11.29,62.93,21.22,5.58,2.44
"3816","WFM",2013-09-01,2013,1.2917e+10,0.358,8.83e+08,0.068,5.51e+08,1.47,0.4,0.255,3.75e+08,10.16,1.009e+09,-1.98e+08,8.11e+08,2.13,8.92e+08,0.3837,0.0427,2.38,0.1017,0.1435,0.1425,NA,9.71,NA,0.0153,0.0628,1.47,1.82,1.11,1.43,0.01,5.43,17.36,10.88,11.91,67.19,21.03,5.59,2.38
"3817","WFM",2014-09-01,2014,1.4194e+10,0.355,9.34e+08,0.066,5.79e+08,1.56,0.48,0.301,3.71e+08,10.58,1.088e+09,-2.83e+08,8.05e+08,2.11,4.99e+08,0.3879,0.0408,2.52,0.1026,0.1506,0.1488,NA,7.83,-0.74,0.0199,0.0567,1.39,1.4,0.75,1.51,0.02,4.96,17.05,10.43,11.58,73.54,21.4,5.31,2.52
"3818","WFM",2015-09-01,2015,1.5389e+10,0.352,8.61e+08,0.056,5.36e+08,1.54,0.52,0.305,3.48e+08,11.67,1.129e+09,-3.38e+08,7.91e+08,2.45,2.92e+08,0.3895,0.0348,2.68,0.0933,0.1414,0.1391,NA,3.77,-1.74,0.022,0.0514,1.48,1.23,0.49,1.52,0.02,4.93,17.22,10.44,11.7,73.99,21.2,5.06,2.68
"3819","WFM",2016-09-01,2016,1.5724e+10,0.344,8.57e+08,0.055,5.07e+08,1.59,0.54,0.374,3.18e+08,10.01,1.116e+09,-3.23e+08,7.93e+08,1.79,6.34e+08,0.3869,0.0322,2.6,0.0839,0.145,0.1312,21.17,-1.15,0.25,0.0205,0.0504,1.56,1.47,0.72,1.97,0.33,5.34,18,10.65,12.68,68.37,20.28,4.76,2.6
"3820","WFM",2017-09-01,2017,1.603e+10,0.337,6.15e+08,0.038,2.45e+08,0.77,0.46,NA,3.2e+08,NA,1.138e+09,-2.98e+08,8.4e+08,NA,7.9e+08,0.4125,0.0153,2.46,0.0376,0.0736,0.0624,9.51,1.97,5.93,0.0186,0.0524,3.43,1.58,0.88,1.95,0.32,5.51,16.96,11.64,10.83,66.24,21.52,4.6,2.46
"3821","WHR",2008-12-01,2008,1.8907e+10,0.133,6.98e+08,0.037,4.18e+08,5.5,1.72,0.313,7.6e+07,40.9,3.27e+08,-5.47e+08,-2.2e+08,-2.89,4.81e+08,NA,0.0221,1.37,0.0304,0.1209,0.0948,2.21,-0.6495,NA,0.0289,-0.0116,-0.53,1.09,0.4,4.5,0.67,45.43,58.55,67.56,36.42,8.03,6.23,6.1,1.37
"3822","WHR",2009-12-01,2009,1.7099e+10,0.14,8.14e+08,0.048,3.28e+08,4.34,1.72,0.396,7.5e+07,48.85,1.55e+09,-5.41e+08,1.009e+09,13.35,1.084e+09,NA,0.0192,1.19,0.0229,0.0984,0.0824,2.34,3.7401,NA,0.0316,0.059,3.08,1.18,0.65,4.12,0.68,49.13,59.39,75.83,32.69,7.43,6.15,5.6,1.19
"3823","WHR",2010-12-01,2010,1.8366e+10,0.148,1.082e+09,0.059,6.19e+08,7.97,1.72,0.215,7.7e+07,55.61,1.078e+09,-6.2e+08,4.58e+08,5.9,1.166e+09,NA,0.0337,1.2,0.0404,0.1569,0.1232,3.6,-0.3045,-0.5461,0.0338,0.0249,0.74,1.19,0.59,3.69,0.52,47.48,58.17,81.25,24.4,7.69,6.27,5.88,1.2
"3824","WHR",2011-12-01,2011,1.8666e+10,0.138,9.28e+08,0.05,3.9e+08,4.99,1.93,0.409,7.8e+07,55.78,5.3e+08,-6.08e+08,-7.8e+07,-3.38,1.25e+08,NA,0.0209,1.21,0.0254,0.0928,0.1377,0.97,-0.5083,NA,0.0326,-0.0042,-0.2,1.02,0.51,3.63,0.51,42.85,58.37,81.35,19.87,8.52,6.25,5.99,1.21
"3825","WHR",2012-12-01,2012,1.8143e+10,0.159,1.106e+09,0.061,4.01e+08,5.06,2,0.395,7.9e+07,53.92,6.96e+08,-4.76e+08,2.2e+08,2.77,3.17e+08,0.2384,0.0221,1.19,0.0262,0.095,0.0953,2.79,0.3132,NA,0.0262,0.0121,0.55,1.05,0.49,3.61,0.46,41.67,56.34,86.28,11.73,8.76,6.48,5.91,1.19
"3826","WHR",2013-12-01,2013,1.8769e+10,0.176,1.445e+09,0.077,8.27e+08,10.24,2.38,0.236,8e+07,60.64,1.262e+09,-5.78e+08,6.84e+08,7.2,2.28e+08,0.0742,0.0441,1.21,0.0535,0.1801,0.1608,3.76,0.8132,2.1091,0.0308,0.0364,0.83,1.03,0.5,3.16,0.37,39.31,56.17,89.22,6.27,9.28,6.5,6.18,1.21
"3827","WHR",2014-12-01,2014,1.9872e+10,0.171,1.324e+09,0.067,6.5e+08,8.17,2.88,0.292,7.9e+07,66.64,1.479e+09,-7.2e+08,7.59e+08,2.63,-3.05e+08,0.2145,0.0327,1.12,0.0366,0.1325,0.1072,3.87,0.1719,0.1096,0.0362,0.0382,1.17,0.96,0.45,4.09,0.73,43.83,57.02,95.2,5.66,8.33,6.4,5.66,1.12
"3828","WHR",2015-12-01,2015,2.0891e+10,0.175,1.443e+09,0.069,7.83e+08,9.83,3.45,0.386,8e+07,63.16,1.225e+09,-6.89e+08,5.36e+08,9.52,-4.19e+08,0.2027,0.0375,1.07,0.0401,0.1627,0.1097,5.06,-0.1717,-0.2938,0.033,0.0257,0.68,0.95,0.43,4.01,0.73,46.28,56.86,96.9,6.24,7.89,6.42,5.39,1.07
"3829","WHR",2016-12-01,2016,2.0718e+10,0.178,1.541e+09,0.074,8.88e+08,11.5,3.9,0.331,7.7e+07,67.62,1.203e+09,-6.6e+08,5.43e+08,7.06,-3.23e+08,0.167,0.0429,1.09,0.0465,0.1866,0.121,5.64,-0.018,0.0131,0.0319,0.0262,0.61,0.96,0.5,4.01,0.81,46.17,56.16,94.47,7.85,7.91,6.5,5.46,1.09
"3830","WHR",2017-12-01,2017,2.1253e+10,0.169,1.411e+09,0.066,3.5e+08,4.7,4.3,0.397,7.4e+07,66.93,1.264e+09,-6.84e+08,5.8e+08,8.94,-5.75e+08,0.6201,0.0165,1.08,0.0179,0.078,0.0535,4.56,0.0507,0.0681,0.0322,0.0273,1.66,0.93,0.45,4.77,1.05,46.16,58.01,95.26,8.92,7.91,6.29,5.42,1.08
"3831","WM",2008-12-01,2008,1.3388e+10,0.368,2.207e+09,0.165,1.087e+09,2.19,1.08,0.493,4.95e+08,12.41,2.575e+09,-1.221e+09,1.354e+09,2.73,-7.01e+08,0.381,0.0812,0.66,0.0538,0.1859,0.0957,4.86,0.0558,0.1026,0.0912,0.1011,1.25,0.77,0.69,3.43,1.27,42.76,4.59,29.58,17.77,8.54,79.49,1.18,0.66
"3832","WM",2009-12-01,2009,1.1791e+10,0.386,2.02e+09,0.171,9.94e+08,2.01,1.16,0.577,4.94e+08,12.93,2.362e+09,-1.179e+09,1.183e+09,2.4,1.09e+08,0.2804,0.0843,0.57,0.048,0.1631,0.0879,4.46,-0.0827,-0.1263,0.1,0.1003,1.19,1.04,0.92,3.37,1.29,44.44,5.54,32.34,17.65,8.21,65.83,1.03,0.57
"3833","WM",2010-12-01,2010,1.2515e+10,0.375,2.036e+09,0.163,9.53e+08,1.98,1.26,0.636,4.82e+08,13.18,2.275e+09,-1.104e+09,1.171e+09,2.43,-3e+06,0.3857,0.0761,0.59,0.0447,0.1519,0.0819,4.45,-0.0368,-0.0101,0.0882,0.0936,1.23,1,0.88,3.43,1.39,42.55,5.6,29.37,18.78,8.58,65.2,1.07,0.59
"3834","WM",2011-12-01,2011,1.3378e+10,0.362,2.057e+09,0.154,9.61e+08,2.04,1.36,0.651,4.71e+08,12.92,2.469e+09,-1.324e+09,1.145e+09,2.28,-6.89e+08,0.3362,0.0718,0.61,0.0436,0.1559,0.0823,4.16,0.0853,-0.0222,0.099,0.0856,1.19,0.78,0.66,3.72,1.5,42.85,6.04,32.69,16.2,8.52,60.36,1.11,0.61
"3835","WM",2012-12-01,2012,1.3649e+10,0.349,2.001e+09,0.147,8.17e+08,1.76,1.42,0.807,4.64e+08,13.69,2.295e+09,-1.51e+09,7.85e+08,1.69,-6.13e+08,0.34,0.0599,0.6,0.0358,0.1315,0.0708,3.67,-0.0705,-0.3144,0.1106,0.0575,0.96,0.8,0.67,3.63,1.44,45.03,6.72,34.53,17.22,8.11,54.31,1.1,0.6
"3836","WM",2013-12-01,2013,1.3983e+10,0.348,2.07e+09,0.148,9.8e+07,0.21,1.46,0.732,4.67e+08,14.45,2.455e+09,-1.271e+09,1.184e+09,2.63,-5.15e+08,0.7368,0.007,0.61,0.0043,0.0163,0.0253,2.03,0.0697,0.5083,0.0909,0.0847,12.08,0.83,0.68,3.96,1.66,44.85,7.05,31.77,20.13,8.14,51.77,1.12,0.61
"3837","WM",2014-12-01,2014,1.3996e+10,0.357,2.221e+09,0.159,1.298e+09,2.79,1.5,6.478,4.66e+08,11.7,2.331e+09,-1.151e+09,1.18e+09,2.54,1.56e+08,0.2359,0.0927,0.64,0.059,0.2243,0.1059,4.76,-0.0505,-0.0034,0.0822,0.0843,0.91,1.04,0.93,3.65,1.42,42.85,5.76,30.09,18.52,8.52,63.39,1.22,0.64
"3838","WM",2015-12-01,2015,1.2961e+10,0.365,2.142e+09,0.165,7.53e+08,1.65,1.54,0.66,4.55e+08,11.71,2.498e+09,-1.233e+09,1.265e+09,2.74,-1.65e+08,0.2906,0.0581,0.62,0.036,0.1343,0.0693,3.75,0.0716,0.072,0.0951,0.0976,1.68,0.93,0.85,3.82,1.63,44.16,4.39,32.39,16.15,8.27,83.14,1.22,0.62
"3839","WM",2016-12-01,2016,1.3609e+10,0.376,2.412e+09,0.177,1.182e+09,2.65,1.64,0.648,4.47e+08,12.2,2.96e+09,-1.339e+09,1.621e+09,3.12,-4.18e+08,0.3524,0.0869,0.66,0.0573,0.2221,0.0985,5.85,0.1849,0.2814,0.0984,0.1191,1.37,0.85,0.77,3.94,1.68,43.57,3.91,32.69,14.79,8.38,93.25,1.26,0.66
"3840","WM",2017-12-01,2017,1.4485e+10,0.377,2.62e+09,0.181,1.949e+09,4.41,1.7,0.54,4.41e+08,12.18,3.18e+09,-1.509e+09,1.671e+09,3.93,-6.38e+08,0.1105,0.1346,0.68,0.0913,0.3445,0.1509,7.04,0.0743,0.0308,0.1042,0.1154,0.86,0.8,0.73,3.63,1.45,44.16,3.76,37.2,10.72,8.27,97,1.28,0.68
"3841","WMB",2008-12-01,2008,1.189e+10,0.262,2.533e+09,0.213,1.418e+09,2.4,0.43,0.19,5.93e+08,14.59,3.355e+09,-3.475e+09,-1.2e+08,-0.2,8.92e+08,0.3483,0.1148,0.48,0.0555,0.1914,0.118,4.45,NA,NA,0.2923,-0.0101,-0.08,1.25,0.68,3.08,0.91,31.51,9.35,43.65,-2.79,11.58,39.04,0.73,0.48
"3842","WMB",2009-12-01,2009,5.278e+09,0.297,1.072e+09,0.203,2.85e+08,0.49,0.44,0.587,5.86e+08,14.49,2.572e+09,-2.387e+09,1.85e+08,0.31,1.316e+09,0.3807,0.0345,0.32,0.0111,0.0338,0.0392,2.61,NA,NA,0.4523,0.0351,0.65,1.53,1.09,2.99,0.98,39.62,14.47,59.81,-5.73,9.21,25.23,0.45,0.32
"3843","WMB",2010-12-01,2010,6.638e+09,0.509,1.407e+09,0.212,-1.097e+09,-1.88,0.48,NA,5.91e+08,12.46,2.651e+09,-2.788e+09,-1.37e+08,-0.23,-4.4e+07,NA,-0.1141,0.38,-0.0437,-0.1394,-0.0323,-0.5,3.07,NA,0.42,-0.0206,0.12,0.98,0.64,3.43,1.18,32.45,13.34,47.04,-1.25,11.25,27.37,0.49,0.38
"3844","WMB",2011-12-01,2011,7.93e+09,0.504,1.867e+09,0.235,3.76e+08,0.63,0.78,0.385,5.98e+08,13.38,3.439e+09,-2.796e+09,6.43e+08,0.93,2.19e+08,0.1032,0.0474,0.38,0.0181,0.0828,0.0661,3.01,NA,NA,0.3526,0.0811,1.71,1.13,0.91,9.2,4.67,34.43,15.52,52.91,-2.96,10.6,23.52,0.48,0.38
"3845","WMB",2012-12-01,2012,7.486e+09,0.533,1.612e+09,0.215,8.59e+08,1.37,1.2,1.04,6.25e+08,6.97,1.835e+09,-2.529e+09,-6.94e+08,-1.11,3.75e+08,0.2793,0.1147,0.37,0.0421,0.2625,0.0943,3.53,NA,NA,0.3378,-0.0927,-0.81,1.24,0.99,5.12,2.25,32.3,17.96,84.1,-33.84,11.3,20.33,0.53,0.37
"3846","WMB",2013-12-01,2013,6.86e+09,0.559,1.375e+09,0.2,4.3e+08,0.62,1.44,1.571,6.87e+08,7.24,2.217e+09,-3.572e+09,-1.355e+09,-1.73,-3e+08,0.3713,0.0627,0.27,0.0167,0.0894,0.047,3.12,NA,NA,0.5207,-0.1975,-3.15,0.85,0.68,5.58,2.33,34.27,22.25,113.35,-56.83,10.65,16.41,0.41,0.27
"3847","WMB",2014-12-01,2014,7.637e+09,0.605,1.621e+09,0.212,2.114e+09,2.92,1.96,0.665,7.24e+08,12.22,2.115e+09,-4.031e+09,-1.916e+09,-3.33,-6.77e+08,0.3485,0.2768,0.2,0.0544,0.3099,0.1109,5.8,-4.6,NA,0.5278,-0.2509,-0.91,0.74,0.54,5.76,2.38,37.57,25.71,110.43,-47.15,9.72,14.19,0.33,0.2
"3848","WMB",2015-12-01,2015,7.36e+09,0.758,1.533e+09,0.208,-5.71e+08,-0.76,2.45,5.666,7.49e+08,9.86,2.678e+09,-3.167e+09,-4.89e+08,-0.55,-9.7e+08,NA,-0.0776,0.15,-0.0115,-0.0765,0.0075,-0.64,NA,NA,0.4303,-0.0664,0.86,0.61,0.46,7.97,3.87,49.74,36.73,165.06,-78.59,7.34,9.94,0.26,0.15
"3849","WMB",2016-12-01,2016,7.499e+09,0.77,1.573e+09,0.21,-4.24e+08,-0.57,1.68,NA,7.51e+08,6.48,3.664e+09,-2.051e+09,1.613e+09,0.47,-1.487e+09,NA,-0.0565,0.16,-0.0088,-0.0786,0.023,0.68,NA,NA,0.2735,0.2151,-3.8,0.5,0.38,10.09,4.87,47.99,28.04,144.62,-68.6,7.61,13.02,0.26,0.16
"3850","WMB",2017-12-01,2017,8.031e+09,0.714,1.731e+09,0.216,2.174e+09,2.62,1.2,1.929,8.29e+08,9.82,2.556e+09,-2.44e+09,1.16e+08,1.49,-4.67e+08,NA,0.2707,0.17,0.0467,0.3041,0.0962,1.49,NA,NA,0.3038,0.0144,0.05,0.82,0.71,4.8,2.12,43.49,19.92,127.04,-63.63,8.39,18.33,0.28,0.17
"3851","WMT",2009-01-01,2009,4.04374e+11,0.248,2.2798e+10,0.056,1.34e+10,3.39,0.95,0.274,3.951e+09,16.71,2.3147e+10,-1.1499e+10,1.1648e+10,2.19,-6.441e+09,0.3419,0.033,2.48,0.082,0.2063,0.1236,NA,NA,NA,0.0284,0.0288,0.87,0.88,0.2,2.5,0.53,3.4,41.54,35.3,9.64,107.32,8.79,4.21,2.48
"3852","WMT",2010-01-01,2010,4.08085e+11,0.255,2.4002e+10,0.059,1.437e+10,3.71,1.09,0.305,3.877e+09,17.88,2.6249e+10,-1.2184e+10,1.4065e+10,3.31,-7.23e+09,0.3235,0.0351,2.44,0.0858,0.2108,0.1422,11.69,NA,NA,0.0299,0.0345,0.98,0.87,0.22,2.41,0.51,3.6,40.54,35.52,8.61,101.43,9,4.12,2.44
"3853","WMT",2011-01-01,2011,4.21849e+11,0.253,2.5542e+10,0.061,1.6389e+10,4.47,1.21,0.289,3.67e+09,19.49,2.3643e+10,-1.2699e+10,1.0944e+10,2.98,-6.591e+09,0.322,0.0389,2.4,0.0933,0.2353,0.154,11.67,-9.93,NA,0.0301,0.0259,0.67,0.89,0.21,2.64,0.64,3.99,40.22,37.05,7.16,91.38,9.08,4.01,2.4
"3854","WMT",2012-01-01,2012,4.46509e+11,0.25,2.6491e+10,0.059,1.5699e+10,4.52,1.46,0.321,3.474e+09,20.86,2.4255e+10,-1.351e+10,1.0745e+10,3.09,-7.325e+09,0.3256,0.0351,2.39,0.0839,0.2245,0.1411,11.51,2.59,-1.82,0.0303,0.0241,0.68,0.88,0.2,2.71,0.66,4.5,41.95,38.21,8.24,81.07,8.7,4.06,2.39
"3855","WMT",2013-01-01,2013,4.68651e+11,0.248,2.7725e+10,0.059,1.6999e+10,5.02,1.59,0.32,3.389e+09,22.3,2.5591e+10,-1.2898e+10,1.2693e+10,4.21,-1.1878e+10,0.3101,0.0362,2.37,0.0857,0.2302,0.1444,12.43,5.51,NA,0.0275,0.0271,0.75,0.83,0.2,2.66,0.54,4.94,43.76,38.67,10.03,73.85,8.34,4.1,2.37
"3856","WMT",2014-01-01,2014,4.76294e+11,0.248,2.6872e+10,0.056,1.6022e+10,4.88,1.88,0.348,3.283e+09,22.7,2.3257e+10,-1.3115e+10,1.0142e+10,2.88,-8.16e+09,0.3287,0.0336,2.34,0.0786,0.21,0.133,11.56,-9.12,NA,0.0275,0.0213,0.63,0.88,0.2,2.69,0.58,5.15,45.19,38.48,11.86,70.85,8.08,4.06,2.34
"3857","WMT",2015-01-01,2015,4.85651e+11,0.248,2.7147e+10,0.056,1.6363e+10,5.05,1.92,0.397,3.243e+09,24.51,2.8564e+10,-1.2174e+10,1.639e+10,4.18,-1.994e+09,0.322,0.0337,2.38,0.0801,0.2076,0.1357,11.08,NA,NA,0.0251,0.0337,1,0.97,0.24,2.5,0.54,5.06,44.99,37.9,12.14,72.19,8.11,4.14,2.38
"3858","WMT",2016-01-01,2016,4.8213e+11,0.251,2.4105e+10,0.05,1.4694e+10,4.57,1.96,0.419,3.217e+09,25.16,2.7389e+10,-1.1477e+10,1.5912e+10,4.93,-4.38e+09,0.3031,0.0305,2.39,0.0729,0.1815,0.1251,9.49,-4.11,-2.92,0.0238,0.033,1.08,0.93,0.22,2.48,0.55,4.69,45.3,38.88,11.12,77.75,8.06,4.14,2.39
"3859","WMT",2017-01-01,2017,4.85873e+11,0.256,2.2764e+10,0.047,1.3643e+10,4.38,2,0.432,3.112e+09,25.49,3.153e+10,-1.0619e+10,2.0911e+10,6.8,-9.239e+09,0.3027,0.0281,2.44,0.0685,0.1723,0.1197,9.66,NA,NA,0.0219,0.043,1.53,0.86,0.19,2.56,0.54,4.3,44.21,40.37,8.14,84.8,8.26,4.21,2.44
"3860","WMT",2018-01-01,2018,5.00343e+11,0.254,2.0437e+10,0.041,9.862e+09,3.28,2.04,0.54,3.01e+09,25.79,2.8337e+10,-1.0051e+10,1.8286e+10,6.18,-1.8857e+10,0.3042,0.0197,2.48,0.0489,0.1267,0.0917,7.49,NA,NA,0.0201,0.0365,1.85,0.76,0.16,2.63,0.47,4.18,42.44,42.78,3.84,87.4,8.6,4.37,2.48
"3861","WU",2008-12-01,2008,5.282e+09,0.414,1.355e+09,0.257,9.19e+08,1.24,0.04,0.032,7.38e+08,-0.01,1.254e+09,-7.1e+07,1.183e+09,1.6,5.28e+08,0.2581,0.174,0.93,0.1618,NA,0.3561,8.24,0.1363,0.298,0.0134,0.224,1.29,1.27,1.22,NA,NA,70.77,NA,44.73,NA,5.16,NA,26.91,0.93
"3862","WU",2009-12-01,2009,5.084e+09,0.434,1.283e+09,0.252,8.48e+08,1.21,0.06,0.049,7.01e+08,0.51,1.218e+09,-9.9e+07,1.119e+09,1.6,9.09e+08,0.2498,0.167,0.79,0.1313,4.9149,0.2938,8.17,-0.0286,-0.0539,0.0195,0.2202,1.32,1.27,0.53,20.8,8.62,40.06,NA,57.72,NA,9.11,NA,25.64,0.79
"3863","WU",2010-12-01,2010,5.192e+09,0.426,1.3e+09,0.25,9.09e+08,1.36,0.25,0.183,6.68e+08,0.89,9.94e+08,-1.14e+08,8.81e+08,1.32,1.475e+09,0.2055,0.1752,0.68,0.1191,1.9438,0.2867,7.74,-0.1836,-0.2131,0.0219,0.1696,0.97,1.42,0.63,13.61,5.64,0.91,NA,62.59,NA,400.98,NA,25.91,0.68
"3864","WU",2011-12-01,2011,5.491e+09,0.435,1.385e+09,0.252,1.165e+09,1.84,0.31,0.201,6.34e+08,0.81,1.175e+09,-1.63e+08,1.012e+09,1.58,5.34e+08,0.0857,0.2122,0.65,0.1371,1.5775,0.3178,8.01,0.1815,0.1495,0.0296,0.1844,0.87,1.14,1.14,10.14,4,35.24,NA,62.09,NA,10.36,NA,27.83,0.65
"3865","WU",2012-12-01,2012,5.665e+09,0.436,1.33e+09,0.235,1.026e+09,1.69,0.42,0.251,6.07e+08,1.64,1.185e+09,-2.68e+08,9.17e+08,1.51,3.49e+08,0.1223,0.1811,0.61,0.1107,1.1179,0.2418,7.51,0.0089,-0.0941,0.0473,0.1619,0.89,1.08,0.95,10.06,3.96,66.75,NA,62.35,NA,5.46,NA,28.74,0.61
