"","Index","Year","Roa","Roe","Roic","TobinsQ","AlphaJensen","Eps","DebtToEquityRatio","NetMargin","TotalAssets","Shares","Revenue","NetIncome","Beta","CostEquity","GreenScore","CarbonProductivity","EnergyProductivity","WaterProductivity","WasteProductivity","Green.Revenue","SustainabilityPayLink","SustainableThemedCommitment","AuditScore","GicsClassification","FirmSize","LogTobinsQ"
"642",214,2014,0.0477,0.1174,0.0827,0.82,0.0132518697896881,7.56,0.75,0.0548,1.3836e+10,8.7e+07,1.0986e+10,6.64e+08,0.689091722175421,-0.000413455033305252,0.17,0.04,0,0,0,0.08,0,0,1,6,23.3505397280213,-0.198450938723838
"643",215,2012,0.2287,0.641,0.3035,3.01995236883166,-0.160354960246264,1.7,1.09,0.3143,1923154000,2.34e+08,1.267e+09,3.98e+08,1.27439032756876,0.0143078208442779,0.31,0.33,0.39,0,0,1,0,0,0,7,21.3772323835499,1.59465143335979
"644",215,2013,0.2061,0.4736,0.2616,3.78127027805933,0.0140141492187302,1.71,0,0.3174,2271498000,2.38e+08,1.282e+09,4.07e+08,0.300902471497025,0.0340676412489081,0.17,0.04,0,0,0,0.13,0,0,0,7,21.5437053626879,2.0047346592966
"645",215,2014,0.2451,0.3977,0.4231,3.66839186531409,0.0261329334764619,1.9,0,0.3313,1728548000,2.43e+08,1.388e+09,4.6e+08,1.29430803156605,-0.0012877999331949,0.18,0.05,0,0,0,0.13,0,0,0,7,21.2705475866829,1.6882356706573
"646",216,2012,0.1201,0.2889,0.203,1.67,0.00618541194150723,3.66,0.37,0.1809,34398900000,1.117e+09,2.2603e+10,4.088e+09,-0.0501664139043287,-0.000491963684071079,0.3,0.18,0.27,0.3,0.35,0.19,0,1,1,5,24.2612904240703,0.512823626428664
"647",216,2013,0.1345,0.2892,0.2187,1.62,-0.0219739480803789,4.32,0.24,0.2027,35248700000,1.085e+09,2.3113e+10,4.685e+09,1.33046440862743,0.0373860498824309,0.49,0.03,0.12,0,0,0.14,1,1,1,5,24.285694486092,0.482426149244293
"648",216,2014,0.066,0.1449,0.1043,2.2,0.0130833283283405,2.23,0.35,0.1219,37178200000,1.074e+09,1.9615e+10,2.391e+09,0.654336106126645,-0.000392601663675987,0.44,0.03,0.03,0.04,0.02,0.14,1,1,1,5,24.3389884049424,0.78845736036427
"649",217,2012,0.0717,5.2788,0.4303,0.88,-0.0229384541085907,8.36,157.9,0.0582,3.8657e+10,3.28e+08,4.7182e+10,2.745e+09,1.0130601298468,0.0120541095321922,0.58,0.56,0.49,0.63,0.87,0,1,1,1,6,24.3779937081295,-0.127833371509885
"650",217,2013,0.0797,1.2027,0.3741,1.43,0.0420100689032636,9.13,1.25,0.0657,3.6188e+10,3.27e+08,4.5358e+10,2.981e+09,0.21891876088639,0.00615161718090757,0.61,0.09,0.08,0.06,0.13,0.05,1,1,1,6,24.3119934091099,0.357674444271816
"651",217,2014,0.0987,0.869,0.3729,1.78,0.00541312893044195,11.21,1.81,0.0793,3.7073e+10,3.22e+08,3.9946e+10,3.614e+09,0.257253600260657,-0.000154352160156394,0.64,0.09,0.08,0.08,0.11,0.08,1,1,1,6,24.3361547788087,0.576613364303994
"652",218,2012,0.0062,0.0901,0.0569883234897348,0.05,0.0169177678809301,4.56,0.36,0.1139,2.18869e+11,2.88e+08,1.1535e+10,1.313e+09,2.57812853430518,0.0305219167048011,0.16,0,0,0,0,0.82,0,0,0,4,26.1117392142698,-2.99573227355399
"653",218,2013,0.0055,0.0875,0.0505321986246838,0.08,-0.030435833172489,4.52,0.4,0.1039,2.36945e+11,2.75e+08,1.1969e+10,1.244e+09,1.28361539341069,0.0360695925548403,0.37,0.07,0.03,0,0,0.16,1,0,0,4,26.1910938836392,-2.52572864430826
"654",218,2014,0.0062,0.1038,0.00999924368549207,0.08,0.0189240224550523,5.67,0.33,0.1118,2.53377e+11,2.68e+08,1.3554e+10,1.515e+09,1.20974548667714,-0.000725847292006282,0.42,0.08,0.03,0.04,0.01,0.16,1,0,0,4,26.258144335126,-2.52572864430826
"655",219,2012,-0.0881,-5.1821,-0.0553,1.25,0.070948098212591,-1.83,4.25,-1.25,4.639e+09,1.82e+08,2.66e+08,-3.33e+08,3.42081372290328,0.0404656019302587,0.15,0,0,0,0,0.76,0,0,0,3,22.257764662716,0.22314355131421
"656",219,2013,-0.071,-1.4729,-0.0699,1.6,0.0185771356459675,-2.32,36.6,-1.9008,9.673e+09,2.19e+08,2.67e+08,-5.08e+08,2.37840593044983,0.0668332066456401,0.01,0,0,0,0,0.01,0,0,0,3,22.9926043361468,0.470003629245736
"657",219,2014,-0.0493,-2.82883792464311,-0.0447,1.94,0.0652370208043023,-2.44,4.47357260641657,-2.0449,1.257e+10,2.24e+08,2.68e+08,-5.48e+08,0.911523864870804,-0.000546914318922482,0.02,0.01,0,0,0,0.01,0,0,0,3,23.2545788595486,0.662687973075237
"658",220,2012,0.0547,0.1062,0.0848,1.29,-0.0374686420718301,1.43,0.43,0.0366,3.395e+10,1.273e+09,5.0208e+10,1.839e+09,1.81769692824172,0.0215488237532523,0.1,0.13,0.12,0,0,0.33,0,0,0,1,24.2481546909511,0.254642218373581
"659",220,2013,0.0587,0.128,0.0938,1.78,0.0194627821517534,1.69,0.65,0.0385,3.2732e+10,1.152e+09,5.0521e+10,1.959e+09,0.82600911437518,0.0232108561139426,0.11,0.01,0,0,0,0.1,0,0,0,1,24.2116190296115,0.576613364303994
"660",220,2014,0.0694,0.1766,0.1133,1.92,0.0759870374391715,2.14,0.85,0.0425,3.1827e+10,1.061e+09,5.3417e+10,2.286e+09,1.67792605725039,-0.00100675563435023,0.13,0.01,0,0,0.02,0.1,0,0,0,1,24.1835808230917,0.65232518603969
"661",221,2012,0.028,0.0444,0.0389,2.07783005879916,0.0151814082064131,1.35,0.19,0.0633,7363164000,1.25e+08,2.665e+09,1.69e+08,1.10773877788974,0.0131713175790989,0,0,0,0,0,0,0,0,0,7,22.7197555686148,0.312183949311697
"662",221,2013,0.0149,0.0237,0.0228,1.70344251130934,-0.00490302155703651,0.66,0.22,0.0316,7.25e+09,1.73e+08,3.599e+09,1.14e+08,1.73768570684681,0.0488289683623955,0.22,0,0,0,0.09,0.13,0,0,0,7,22.704267305813,0.144822814127247
"663",221,2014,0.083,0.1329,0.1078,0.919262191927734,-0.0381134288320829,3.62,0.2,0.1372,7.993e+09,1.75e+08,4.607e+09,6.32e+08,0.834202077966864,-0.000500521246780118,0.21,0.08,0,0,0,0.13,0,0,0,7,22.8018319955903,-0.292647916081364
"664",222,2012,0.1364,0.7686,0.5784,-15.3673460491824,-0.0245676671434407,13.35,0.27,5.9576,1330315791894.21,7.4e+07,1.65e+08,9.83e+08,0.159421882024635,0.000532881972220529,0.05,0,0,0,0,0,0,0,1,1,40.302680160345,-11.8235536339704
"665",222,2013,-0.001,-0.0056,5e-04,0.199347841779779,-0.0242460937510291,-0.1,0.25,-0.0068,7.089e+09,7e+07,1.034e+09,-7e+06,0.968370221073779,0.0248163482608031,0.21,0,0,0,0,0.16,0,0,1,1,22.6818101238193,0.123915345244701
"666",222,2014,-0.003,-0.0209,-0.0083,0.31,0.0252438668302981,-0.3,0.74,-0.0166,7.366e+09,7.4e+07,1.329e+09,-2.2e+07,-1.23573432592925,0.000741440595557549,0.27,0.06,0,0,0,0.16,0,0,1,1,22.7201406549693,-1.17118298150295
"667",223,2012,0.0231,0.0611,0.0479,0.58,0.0800657610068837,0.56,0.41,0.0248,1.8596e+10,7.57e+08,1.7088e+10,4.21e+08,-0.614299283182754,-0.00714873154155649,0.49,0.19,0.1,0.91,0.75,0.46,0,1,1,6,23.6462123407747,-0.544727175441672
"668",223,2013,0.0399,0.1057,0.0808,0.86,-0.058401795642956,1.05,0.3,0.0428,1.9345e+10,7.18e+08,1.7699e+10,7.54e+08,2.63077768825068,0.0739248530398442,0.38,0.04,0.03,0.11,0,0.1,0,1,1,6,23.6856998250989,-0.150822889734584
"669",223,2014,0.0577,0.1616,0.1226,1.67,0.0135630359498651,1.64,0.36,0.0613,2.02e+10,6.96e+08,1.8605e+10,1.136e+09,0.421174371712329,-0.000252704623027398,0.43,0.07,0.06,0.1,0,0.1,0,1,1,6,23.7289484413536,0.512823626428664
"670",224,2012,0.0686,0.2044,0.0989,2.09,0.0278451761698677,1.85,1.43,0.1369,2.216e+10,8.25e+08,1.1131e+10,1.524e+09,2.49926856601642,0.0295913690789937,0.67,0.61,0.36,0.69,0.49,0.72,1,1,1,1,23.8215546988255,0.73716406597672
"671",224,2013,0.1027,0.3132,0.1466,3.15,0.039825370502318,2.79,1.22,0.1675,2.272e+10,8.26e+08,1.377e+10,2.306e+09,2.14588669065127,0.0602994160073006,0.6,0.1,0.09,0.08,0.07,0.07,1,1,1,1,23.8465114307994,1.14740245283754
"672",224,2014,0.126,0.3818,0.1775,2.41,-0.0812087084846397,3.52,1.37,0.1948,2.235e+10,8.08e+08,1.4584e+10,2.841e+09,0.819731841967647,-0.000491839105180588,0.65,0.11,0.1,0.08,0.09,0.08,1,1,1,1,23.830092158006,0.879626747502564
"673",225,2012,0.1209,0.2618,0.2177,1.23,0.11977113555095,4.92,0.39,0.0627,2.422e+10,5.77e+08,4.5352e+10,2.848e+09,1.53810035443715,0.0182495841823584,0.43,0.2,0.17,0.34,0.34,0.6,1,1,0,8,23.9104445750714,0.207014169384326
"674",225,2013,0.1493,0.3257,0.2408,1.49,0.00995334338622083,6.75,0.46,0.0873,2.7298e+10,5.7e+08,4.4062e+10,3.857e+09,1.04721751792749,0.0294268122537626,0.42,0.06,0.04,0.09,0.02,0.06,1,1,0,8,24.0300792763804,0.398776119957368
"675",225,2014,0.1614,0.4003,0.2607,1.62,0.00683914984607538,7.99,0.81,0.0913,2.4283e+10,5.21e+08,4.5608e+10,4.174e+09,0.235027738424473,-0.000141016643054684,0.42,0.05,0.05,0.09,0.02,0.06,1,1,0,8,23.9130423539893,0.482426149244293
"676",226,2012,0.0588,0.2191,0.1155,0.88,0.00383910086301745,2.92,1.12,0.0476,2.227e+10,4.3e+08,2.6405e+10,1.256e+09,0.801367654744498,0.00955613832598508,0.03,0,0,0,0,0.17,0,0,0,1,23.8265063182157,-0.127833371509885
"677",226,2013,0.062,0.2228,0.1267,0.97,-0.0168963871495703,3.24,1.12,0.0482,2.245e+10,4.12e+08,2.7686e+10,1.335e+09,0.866954261917784,0.0243614147598897,0.22,0,0,0,0,0.12,1,0,0,1,23.8345564511347,-0.0304592074847086
"678",226,2014,0.0697,0.2416,0.1315,1.11,0.0188201198855235,3.86,1.08,0.0532,2.242e+10,3.85e+08,2.7931e+10,1.486e+09,1.32155477518796,-0.000792932865112777,0.24,0.02,0,0,0,0.12,1,0,0,1,23.8332192545904,0.104360015324243
"679",227,2012,0.2383,0.4316,0.4338,6.22,-0.0063811872120887,2.19,0,0.3733,1.2462e+10,1.258e+09,7.391e+09,2.759e+09,0.981998334796809,0.0116875803506023,0.37,0.54,0.69,0,0,0.65,0,1,0,7,23.2459498510684,1.82776990675109
"680",227,2013,0.2334,0.4327,0.4341,9.05,0.0636049686595152,2.56,0,0.3734,1.4242e+10,1.215e+09,8.312e+09,3.116e+09,1.06738516447114,0.0299935231216391,0.4,0.13,0.12,0,0,0.1,0,1,0,7,23.3794611825063,2.20276475771183
"681",227,2014,0.2446,0.5068,0.423,6.26,-0.0123034838581579,3.1,0.22,0.3818,1.5329e+10,1.169e+09,9.441e+09,3.617e+09,1.21013907563444,-0.000726083445380662,0.26,0.11,0,0,0,0.1,0,1,0,7,23.4530122961304,1.83418018511201
"682",228,2012,0.0391,0.1146,0.0653,1.41,0.022018578202168,2.51,1.71,0.3829,9311209000,1.34e+08,7.98e+08,3.37e+08,0.783297091920679,0.00934290568466402,0.23,0.05,0.13,0,0,1,0,0,0,4,22.9544847801695,0.343589704390077
"683",228,2013,0.0457,0.1305,0.0771,1.45,-0.00158243419832294,3,1.28,0.4081,9.075e+09,1.4e+08,1.029e+09,4.2e+08,1.25465238399355,0.0352557319902187,0.23,0.01,0.02,0,0.02,0.13,0,0,1,4,22.9287892170973,0.371563556432483
"684",228,2014,0.1349,0.3328,0.1722,1.52,0.0540623145769256,10.45,1.12,1.3549,1.3122e+10,1.43e+08,1.105e+09,1.499e+09,1.25648475993537,-0.000753890855961222,0.28,0.04,0.01,0,0.04,0.13,0,0,1,4,23.2975560478691,0.418710334858185
"685",229,2012,0.0932,0.240589794268063,0.182923804469185,2.43,0.0135277442523302,1.72,8.48530558521932,0.0483,6.342e+09,3.32e+08,1.1814e+10,5.71e+08,1.10330073744184,0.0131189487018137,0.24,0.2,0.16,0.15,0,0.31,0,1,1,1,22.5704600130626,0.887891257352457
"686",229,2013,0.0953,0.615360357664606,0.203432302397956,2.74,0.0109750301674886,2,-5.18926874907415,0.049,6.794e+09,3.13e+08,1.2784e+10,6.26e+08,1.33058933370724,0.0373895602771735,0.36,0.04,0.04,0.02,0,0.12,1,0,1,1,22.6393057066848,1.00795792039998
"687",229,2014,0.1103,0.0787778347131568,0.136213824299747,3.95,-0.0089893161670042,2.54,-9.14307048870206,0.0546,6.865e+09,2.97e+08,1.3796e+10,7.53e+08,1.17243802010573,-0.000703462812063435,0.36,0.04,0.03,0.02,0,0.12,1,0,1,1,22.6497018761663,1.37371557891303
"688",230,2012,-0.0164,-0.2733,0.0114,1.05,-0.034820937653332,-0.33,10.63,-0.015,6.875e+09,3.49e+08,7.495e+09,-1.14e+08,1.43000100567755,0.016974011866995,0.64,0.37,0.63,0.8,0.35,0.85,1,0,1,6,22.651157480499,0.048790164169432
"689",230,2013,0.0385,0.6208,0.1111,1.25,-0.0424014700926175,0.8,6.39,0.0325,6.933e+09,3.52e+08,6.761e+09,2.88e+08,2.06020788522951,0.0578918415749492,0.63,0.12,0.1,0.12,0.02,0.12,1,0,1,6,22.6595584569068,0.22314355131421
"690",230,2014,0.119,1.1501,0.237,1.28,0.0417123894294356,2.38,3.16,0.0985,7.167e+09,3.52e+08,7.006e+09,8.56e+08,2.03531276155002,-0.00122118765693001,0.33,0.06,0,0,0,0.12,1,0,1,6,22.6927529939582,0.246860077931526
"691",231,2012,0.1273,0.2735,0.193,1.81,-0.0363123670721941,2.22,0.36,0.1209,6526785000,3.46e+08,6.421e+09,7.76e+08,1.03383135167294,0.0122992099497407,0.2,0.26,0.36,0,0,0.29,0,1,0,1,22.599180315962,0.593326845277734
"692",231,2013,0.1394,0.2861,0.2044,2.39,0.0252780443220284,2.58,0.49,0.1394,6.44e+09,3.47e+08,6.485e+09,9.04e+08,0.0939750366178047,0.00264069852896031,0.26,0.01,0,0,0,0.1,1,1,0,1,22.5857943770627,0.871293365943419
"693",231,2014,0.0758,0.1609,0.1131,1.56,-0.0178436688688962,1.45,0.71,0.0828,6.722e+09,3.41e+08,6.024e+09,4.99e+08,2.26161552274185,-0.00135696931364511,0.28,0.03,0,0,0,0.1,1,1,0,1,22.6286515662493,0.444685821261446
"694",232,2012,0.1598,0.3682,0.209,2.84,0.00507426230421716,5.36,0.89,0.1982,35386500000,1.02e+09,2.7567e+10,5.465e+09,0.693078630099869,0.00827832783517845,0.35,0.22,0.39,0.4,0,0.01,1,1,1,1,24.2895962284193,1.04380405217311
"695",232,2013,0.1551,0.3569,0.2008,2.96,-0.0159681860077714,5.55,0.88,0.1987,3.6626e+10,1.006e+09,2.8106e+10,5.585e+09,0.443786166487341,0.0124703912782943,0.43,0.11,0.02,0,0,0.1,1,1,1,1,24.3240242076652,1.08518926833597
"696",232,2014,0.1342,0.3297,0.1764,3.03,-0.0323372105717497,4.82,1.17,0.1734,3.4281e+10,9.86e+08,2.7441e+10,4.758e+09,0.52498072825377,-0.000314988436952262,0.56,0.13,0.13,0,0,0.1,1,1,1,1,24.2578571017791,1.10856261952128
"697",233,2012,0.1113,0.1771,0.1559,1.39,0.0543162239538921,1.65,0.18,0.2434,3843524000,2.04e+08,1.383e+09,3.37e+08,1.2278642160971,0.0145887977499457,0.37,0.23,0.26,0,0,1,1,0,0,7,22.0696554910425,0.3293037471426
"698",233,2013,0.0367,0.0649,0.0565,2.06,0.019412059128371,0.62,0.51,0.0805,4003108000,2.06e+08,1.582e+09,1.27e+08,0.489593029888552,0.0137575641398683,0.33,0.04,0.06,0,0,0.13,1,0,0,7,22.1103368963581,0.72270598280149
"699",233,2014,0.0998,0.1943,0.1395,1.94,-0.000316232985699156,1.82,0.47,0.2047,4628917000,2.18e+08,1.931e+09,3.95e+08,0.95070590087677,-0.000570423540526062,0.26,0.03,0,0,0,0.13,1,0,0,7,22.2555887683963,0.662687973075237
"700",234,2012,0.0439,0.1997,0.1427,0.7,0.0206300494874176,5.59,0.45,0.0114,3.3433e+10,2.51e+08,1.22321e+11,1.403e+09,0.44798916775933,0.0053862721795601,0.1,0,0,0,0,0.52,0,0,0,5,24.2328092731068,-0.356674943938732
"701",234,2013,0.0394,0.1925,0.131,1.05,-0.0649678552314507,5.59,0.64,0.0109,3.4786e+10,2.39e+08,1.22196e+11,1.338e+09,1.33554015761268,0.0375286784289163,0.26,0.12,0,0,0,0.14,0,0,0,5,24.2724808439324,0.048790164169432
"702",234,2014,0.0292,0.162,0.0926,0.96,-0.0152088315334069,5.41,1.05,0.0092,5.1759e+10,2.33e+08,1.37392e+11,1.263e+09,-0.00909306639640298,5.45583983784179e-06,0.39,0.15,0.1,0,0,0.14,0,0,0,5,24.6698641670142,-0.0408219945202552
"703",235,2012,0.2018,6.383,0.4707,2.9,0.0205764023733327,3.05,4.17,0.2527,3960900000,2.26e+08,2.73e+09,6.9e+08,1.23004642222485,0.0146145477822532,0.16,0,0,0,0,0.78,0,0,0,4,22.0997371091175,1.06471073699243
"704",235,2013,0.1926,2.2279,0.392,3.88,-0.0142902776988001,3.6,6.24,0.2706,4395100000,2.24e+08,2.973e+09,8.05e+08,2.29409539409289,0.0644640805740103,0.1,0,0,0,0,0.1,0,0,0,4,22.2037561209533,1.35583515363518
"705",235,2014,0.2182,0.235529105777221,0.4456,4.42,-0.0520189194465984,4.61,2.69421047349382,0.2965,4.669e+09,2.14e+08,3.334e+09,9.89e+08,1.38915090449175,-0.00083349054269505,0.12,0.02,0,0,0,0.1,0,0,0,4,22.2642107529352,1.48613969608961
"706",236,2012,0.0358,0.0898,0.0715,0.8,-0.0176574631951034,1.73,0.48,0.0865,7.5478e+10,1.789e+09,3.5015e+10,3.067e+09,0.470304995803837,0.00564959895048528,0.41,0.47,0.81,0.57,0,0.17,0,1,1,2,25.0471070600104,-0.22314355131421
"707",236,2013,0.0529,0.1212,0.097,1.05,0.0139734819075231,2.19,0.45,0.1109,7.2557e+10,1.789e+09,3.5299e+10,3.915e+09,1.47641313475038,0.0414872090864856,0.56,0.09,0.08,0.09,0,0.1,1,1,1,2,25.0076382968048,0.048790164169432
"708",236,2014,0.0313,0.0727,0.0608,1.15,-0.0711690687098673,1.28,0.5,0.0638,6.6815e+10,1.709e+09,3.4244e+10,2.184e+09,1.47214306526435,-0.000883285839158608,0.59,0.1,0.09,0.11,0,0.1,1,1,1,2,24.9251934431794,0.139761942375159
"709",237,2012,0.0015,0.0193,0.113958524016695,0.06,-0.0355565445679979,1.12,0.35,0.0176,8.36781e+11,1.077e+09,6.815e+10,1.324e+09,2.36405948217146,0.0279959018896232,0.62,0.92,0.59,0.96,0.82,0.15,0,1,1,4,27.4528282244544,-2.81341071676004
"710",237,2013,0.0038,0.0515,-0.00100155162029301,0.07,-0.00360570887875862,2.91,0.35,0.0476,8.85296e+11,1.116e+09,6.8199e+10,3.368e+09,1.28883466335563,0.0362162540402932,0.75,0.12,0.09,0.09,0.09,0.16,1,1,1,4,27.5091878893108,-2.65926003693278
"711",237,2014,0.0069,0.0926,0.0792868889885735,0.08,-0.0267702644192802,5.42,0.27,0.0844,9.02337e+11,1.143e+09,7.3316e+10,6.309e+09,1.57230643767774,-0.000943383862606645,0.76,0.12,0.09,0.1,0.1,0.16,1,1,1,4,27.5282539014233,-2.52572864430826
"712",238,2012,0.1059,0.1622,0.1624,5.69526545388081,-0.0660504359054354,5.42,16.974970420409,0.0471,1.512e+09,2.8e+07,3.207e+09,1.51e+08,0.748928414624451,0.00893735529256852,0,0,0,0,0,0,0,0,0,3,21.1366991147038,2.5075805475444
"713",238,2013,0.0766,0.1152,0.1132,4.48789503154803,-0.0234250679007691,4.53,0.02,0.0353,1.759e+09,2.8e+07,3.546e+09,1.25e+08,0.0754910369556272,0.00212129813845313,0.05,0,0,0,0,0.05,0,0,0,3,21.2880113027018,2.32168808263926
"714",238,2014,0.0412,0.0693,0.0643,2.74082221090596,-0.0186263478092115,2.9,0.23,0.0211,2.069e+09,2.7e+07,3.76e+09,7.9e+07,0.85498786213981,-0.000512992717283886,0.05,0,0,0,0,0.05,0,0,0,3,21.4503312357098,1.37252287708673
"715",239,2012,0.04,0.0701,0.0617,0.93,0.0470197758198403,3.61,0.35,0.0432,6303684000,6.9e+07,5.788e+09,2.5e+08,0.3108095005857,0.00376755210691126,0.3,0.05,0.09,0.07,0.09,1,0,0,1,1,22.564400061342,-0.0725706928348354
"716",239,2013,0.0471,0.0853,0.0719,1.32,0.0292107131252343,4.82,0.48,0.0475,8.494e+09,7.2e+07,7.349e+09,3.49e+08,1.1487148808836,0.0322788881528291,0.23,0.02,0,0.01,0.01,0.14,0,0,1,1,22.8626258688375,0.27763173659828
"717",239,2014,0.0634,0.1198,0.0912,1.41,0.0127491576413649,7.25,0.32,0.0682,8.286e+09,7.3e+07,7.803e+09,5.32e+08,2.15139174310203,-0.00129083504586122,0.3,0.02,0,0.01,0.02,0.14,0,1,1,1,22.8378331806016,0.343589704390077
"718",240,2012,0.2007,-0.169636482830838,0.326652360485661,3.87876162390078,0.0709402601492734,2.83,81.45,0.1549,3258200000,2.04e+08,3.901e+09,5.8e+08,0.783979278491516,0.0174593471192651,0.49,0.39,0.69,0.59,0,0.68,0,1,1,2,21.9044407325963,1.56446335815909
"719",240,2013,0.193,4.1836,0.3887,3.18263641489132,0.0315323902763893,3.36,3.46,0.1546,3.258e+09,2.03e+08,4.2e+09,6.83e+08,-0.722441483392298,0.00495631775651404,0.75,0.13,0.09,0.12,0.11,0.1,1,1,1,2,21.9043793471263,1.28991798832408
"720",240,2014,0.1985,1.6622,0.3943,3.53126216221651,-0.0638653277692087,3.54,2.62,0.1632,3.474e+09,2.02e+08,4.409e+09,7.19e+08,1.43433923913055,0.00660029474741182,0.53,0.13,0.1,0,0,0.1,1,1,1,2,21.9685725047653,1.3942740800588
"721",241,2012,0.0988,0.2483,0.1569,2.22,-0.0130175887225384,3.04,0.46,0.1016,4.165e+09,1.34e+08,4.014e+09,4.08e+08,0.187039795680848,0.00230706958903401,0.78,0.77,0.86,0.79,0.41,1,1,1,0,2,22.1499821125652,0.797507195884188
"722",241,2013,0.0903,0.2152,0.1422,2.19,-0.00975455260010403,2.91,0.53,0.0943,4.45e+09,1.33e+08,4.123e+09,3.89e+08,0.497320109077944,0.0139746950650902,0.67,0.11,0.12,0.13,0.06,0.1,1,1,0,2,22.2161699331246,0.783901543828409
"723",241,2014,0.0988,0.2351,0.152,2.33,0.00576221451980856,3.34,0.57,0.1032,4.414e+09,1.31e+08,4.243e+09,4.37e+08,1.54551422437955,-0.00092730853462773,0.68,0.1,0.15,0.11,0.07,0.1,1,1,0,2,22.208047144781,0.845868267577609
"724",242,2012,0.0208,0.0688,0.0543625544442227,0.31,-0.102346304373779,25.89,0.38,0.0834,1.256e+10,1e+07,3e+09,2.53e+08,0.190929808563517,0.0023529717410495,0.27,0.1,0,0,0,1,0,0,1,4,23.2537829979865,-1.17118298150295
"725",242,2013,0.0154,0.0532,-0.0203091695369317,0.28,0.0193807624555525,22.48,0.34,0.065,2.3956e+10,1.3e+07,4.323e+09,2.81e+08,0.753833001728143,0.0211827073485608,0.28,0.02,0,0,0,0.16,0,1,1,4,23.8994846513486,-1.27296567581289
"726",242,2014,0.0127,0.0439,0.0361479450644162,0.28,-0.0193032059799776,22.27,0.3,0.061,2.52e+10,1.4e+07,5.134e+09,3.21e+08,1.50991178745609,-0.000905947072473656,0.29,0.03,0,0,0,0.16,0,1,1,4,23.9501098314638,-1.27296567581289
"727",243,2012,0.0741,0.1893,0.1409,1.17,-0.025276688710798,2.13,0.41,0.0986,1.6288e+10,5.52e+08,1.1924e+10,1.176e+09,0.309478699261879,0.00375184865129017,0.34,0.17,0.08,0,0,1,0,1,1,4,23.5136944773145,0.157003748809665
"728",243,2013,0.0816,0.1879,0.1438,1.57,-0.00196176791497739,2.43,0.33,0.1107,1.698e+10,5.58e+08,1.2261e+10,1.357e+09,0.745842046545323,0.0209581615079236,0.36,0.02,0,0,0,0.14,1,1,1,4,23.5553020178296,0.451075619360217
"729",243,2014,0.0841,0.1959,0.1472,1.82,0.0121044775173235,2.65,0.48,0.1131,1.784e+10,5.53e+08,1.2951e+10,1.465e+09,1.13983241707414,-0.000683899450244486,0.37,0.02,0.01,0,0,0.14,1,1,1,4,23.6047089640983,0.598836501088704
"730",244,2012,0.1357,0.2694,0.2048,1.81,0.00980334524810671,6.32,0.28,0.1486,3.3876e+10,7.03e+08,2.9904e+10,4.444e+09,0.912861648002155,0.0108717674464254,0.33,0.16,0.15,0.1,0.95,0.11,0,1,1,6,24.2459726360058,0.593326845277734
"731",244,2013,0.1382,0.2656,0.2005,2.75,0.0155442879277923,6.72,0.25,0.1509,3.355e+10,6.94e+08,3.0871e+10,4.659e+09,1.19950324149252,0.0337060410859398,0.42,0.03,0.03,0.03,0.02,0.11,1,1,1,6,24.2363027003641,1.01160091167848
"732",244,2014,0.1529,0.3238,0.231,3.56,0.0268856582356302,7.49,0.52,0.1557,3.1269e+10,6.62e+08,3.1821e+10,4.956e+09,1.3431641161173,-0.000805898469670377,0.49,0.04,0.06,0.05,0.03,0.11,1,1,1,6,24.1658930283717,1.26976054486394
"733",245,2012,0.2827,0.4189,0.4189,3.6807334755531,0.0129008830813296,0.62,0,0.165,1043325000,5.49e+08,2.061e+09,3.4e+08,0.174812083623741,0.00216278258676015,0.1,0,0,0,0,0.51,0,0,0,2,20.765678565578,2.05543291732075
"734",245,2013,0.2749,0.4138,0.4138,4.23927464264537,0.160231788675011,0.65,0,0.1508,1420509000,5.2e+08,2.246e+09,3.39e+08,-0.878855281019695,-0.0246958333966534,0.07,0,0,0,0,0.07,0,0,0,2,21.0742810950357,1.61723664535788
"735",245,2014,0.2877,0.3854,0.3854,3.41858339752871,-0.0327266368047966,0.92,0,0.196,1938875000,5.23e+08,2.465e+09,4.83e+08,2.90664484824519,-0.00174398690894711,0.08,0.01,0,0,0,0.07,0,0,0,2,21.3853737449092,1.44778969558103
"736",246,2012,0.1156,1.2208,0.2852,2.2,-0.0618639798097037,2.06,3.92,0.2389,3.5329e+10,2.024e+09,1.75e+10,4.18e+09,0.224732341605113,0.00275184163094033,0.5,0.72,0.63,0.73,0.61,0,0,1,1,2,24.2879699933598,0.78845736036427
"737",246,2013,0.1292,1.2447,0.2926,2.61,0.0245221004262209,2.26,3.4,0.2568,3.4859e+10,1.999e+09,1.7663e+10,4.535e+09,0.904645199752841,0.0254205301130548,0.47,0.12,0.08,0.05,0.12,0.01,0,1,1,2,24.2745771904536,0.959350221334602
"738",246,2014,0.1459,1.4182,0.3073,3.25,-0.00899921328033485,2.56,4.54,0.2819,3.4475e+10,1.978e+09,1.7945e+10,5.07e+09,0.927963951478667,-0.0005567783708872,0.48,0.13,0.12,0.03,0.1,0.01,0,1,1,2,24.2635002606258,1.17865499634165
"739",247,2012,0.1021,0.175,0.1536,2,0.0236172737101778,3.79,0.17,0.1514,2.254e+10,5.4e+08,1.3504e+10,2.045e+09,0.775117041936509,0.00924638109485081,0.52,0.59,0.61,0.39,0.8,0.04,1,1,0,8,23.838557345558,0.693147180559945
