"","CompaniesIndex","YearIndex","Roa","Roe","Roic","TobinsQ","Ra","AlphaJensen","Eps","DebtToEquityRatio","NetMargin","TotalAssets","Shares","Revenue","NetIncome","Beta","CostEquity","GreenScore","EnergyProductivity","CarbonProductivity","WaterProductivity","WasteProductivity","Green.Revenue","SustainabilityPayLink","SustainableThemedCommitment","AuditScore","GicsClassification","FirmSize","LogTobinsQ"
"280",94,1,0.0549,0.1474,0.103,1.01,0.0668546849648294,0.00720908610884535,2.87,0.8,0.0774,12670909000,2.29e+08,3.288e+09,3.88e+08,0.885572177952057,0.0105497516998343,0.68,0.47,0.53,0.55,0.77,0.65,1,1,1,11,23.2625745729838,0.00995033085316809
"281",94,2,0.0141,0.0316,0.0437,0.95,-0.146132870350303,-0.145033400226387,0.7,0.63,0.2116,1.1394e+10,2.3e+08,3.052e+09,6.6e+08,2.12261917636954,0.0596455988559841,0.66,0.04,0.11,0.09,0.12,0.11,1,1,1,11,23.1563527380046,-0.0512932943875506
"282",94,3,-0.033,-0.0747,-0.0271,0.49,0.0025350189541568,0.00499141608472838,-1.64,0.61,0.0461,1.176e+10,2.32e+08,2.993e+09,1.63e+08,1.83245020652567,-0.0010994701239154,0.72,0.08,0.1,0.1,0.12,0.11,1,1,1,11,23.1879697794169,-0.713349887877465
"283",95,1,0.0134,0.0994,0.0623091974006823,0.26,0.0672136574754659,0.0377518310226105,6.89,1.2,0.172,3.12918e+11,5.67e+08,2.0277e+10,3.492e+09,1.2765807332864,0.0151636526527795,0.26,0.43,0.32,0,0,0.24,1,0,0,4,26.4692070123329,-1.34707364796661
"284",95,2,0.0143,0.1001,0.0694830657679821,0.28,-0.00784346665182252,-0.00703040168452183,7.59,0.95,0.1874,2.97048e+11,5.88e+08,2.1822e+10,4.121e+09,1.04846357483471,0.0294618264528554,0.31,0.02,0.04,0,0,0.1,1,0,1,4,26.4171595788522,-1.27296567581289
"285",95,3,0.012,0.0839,0.0811332690743242,0.23,-0.0840629675186173,-0.0580107292324882,7.07,1.06,0.199,3.08854e+11,5.71e+08,2.1825e+10,4.428e+09,1.35510827883448,-0.000813064967300689,0.29,0,0.04,0,0,0.1,1,0,1,4,26.4561345102753,-1.46967597005894
"286",96,1,0.2821,0.4124,0.409329797077995,-0.185979151415238,-0.0471785170947198,-0.0974139514128633,501.553144759663,2e-04,0.2131,3279429000,-175207371.679987,15397765110.179,4893777987.61115,2.69491075210306,0.0307676490840359,0,0,0,0,0,0,0,0,0,1,21.910935158822,0.656841218819112
"287",96,2,0.1565,0.2328,0.24588289078471,2.29270141773464,-0.059695001097061,-0.0475587605700365,342.912281172155,0,0.1959,3543817000,1826984613.61432,-4893203114.48609,1375666572.70333,0.220056398714855,0.0179970718064904,0.12,0,0,0,0,0.12,0,0,0,1,21.9884702317872,1.17541486994639
"288",96,3,0.0799,0.1455,0.133889623289015,3.86731908917016,-0.0768446488138167,-0.0611428098103272,-153.744249177085,0,0.1265,3617200000,740214206.669778,31896145995.0353,4859531734.35188,0.997778032763994,-0.0213293623738162,0.15,0,0.03,0,0,0.12,0,0,0,1,22.0089660828306,0.933674403780534
"289",97,1,0.118,0.4393,0.2574,1.51,0.0162292027664127,-0.00600179343327004,4.58,0.59,0.1289,5.313e+09,1.47e+08,4.531e+09,6.09e+08,0.924553807668885,0.0110097349304928,0.26,0.71,0.36,0,0,0,1,0,0,6,22.3934224844152,0.412109650826833
"290",97,2,0.0969,0.3449,0.1936,1.67,-0.0123523540074349,-0.0117137555690737,4.42,0.34,0.1371,5.4e+09,1.38e+08,4.474e+09,6.32e+08,0.791138654792981,0.0222309961996828,0.27,0,0.04,0,0,0.13,1,0,0,6,22.4096647905166,0.512823626428664
"291",97,3,0.0949,0.365,0.182,1.69,-0.00410852076459386,0.00479854253676275,5.13,0.88,0.1213,7.063e+09,1.36e+08,4.979e+09,6.04e+08,1.06433073060195,-0.000638598438361168,0.29,0,0.06,0,0,0.13,1,0,0,6,22.6781357273732,0.524728528934982
"292",98,1,0.0779,0.183,0.1332,0.88,-0.0299775850407651,-0.0448809053644096,7.38,0.43,0.1402,1.17144e+11,1.253e+09,6.0093e+10,8.428e+09,0.643843527444914,0.00769735362384999,0.45,0.18,0.36,0.67,0.29,0.15,1,1,1,3,25.4866697841994,-0.127833371509885
"293",98,2,0.0586,0.1321,0.0981,0.89,0.044260979488259,0.0447210621527107,5.51,0.4,0.1634,1.18057e+11,1.24e+09,5.6029e+10,9.156e+09,0.530367271304076,0.0149033203236445,0.45,0.04,0.06,0.1,0.05,0.01,1,1,1,3,25.494433395628,-0.116533816255952
"294",98,3,-0.0414,-0.0966,-0.0564,0.84,-0.146379584782714,-0.12216115545144,-3.58,0.43,0.1296,1.16539e+11,1.246e+09,5.2988e+10,6.869e+09,0.766804440752826,-0.000460082664451695,0.52,0.05,0.06,0.1,0.1,0.01,1,1,1,3,25.4814918178797,-0.174353387144778
"295",99,1,0.071,0.1758,0.1404,1.78,-0.0524564724295848,-0.0789105076966761,4.63,0.11,0.0172,2.932e+10,4.39e+08,9.9137e+10,1.709e+09,0.656417539269829,0.00784572696338398,0.31,0.66,0.72,0,0,0.26,0,1,0,2,24.1015357139649,0.576613364303994
"296",99,2,0.065,0.1779,0.1263,1.86,-0.00260659872892782,-0.00218166329089018,4.65,0.46,0.0194,3.0283e+10,4.41e+08,1.05156e+11,2.039e+09,0.941424742601112,0.0264540352670912,0.25,0,0.08,0,0,0.12,0,1,0,2,24.1338523359053,0.62057648772511
"297",99,3,0.0715,0.2074,0.1369,2.12,0.000495411037445176,0.017110145729325,5.37,0.41,0.0183,3.3024e+10,4.42e+08,1.1264e+11,2.058e+09,0.70822573006273,-0.000424935438037638,0.28,0,0.11,0,0,0.12,0,1,0,2,24.2205004068055,0.751416088683921
"298",100,1,0.0617,0.4331,0.1169,2.19,0.111076007692623,0.0908100039315552,1.44,2.23,0.1004,8.747e+09,3.19e+08,7.175e+09,7.74e+08,0.546322842369495,0.00654660953996004,0.4,0.16,0.25,0.17,0.36,0.28,1,1,1,2,22.8919766213841,0.783901543828409
"299",100,2,0.0995,0.5777,0.159,2,-0.0286759807352727,-0.0277459416142865,2.74,2.09,0.0569,9.055e+09,3.17e+08,8.052e+09,4.58e+08,0.721210098258651,0.0202660037610681,0.47,0.04,0.06,0.01,0.06,0.1,1,1,1,2,22.9265829282818,0.693147180559945
"300",100,3,0.0853,0.4614,0.1376,2.27,0.00591666407266006,0.0083028860608136,2.13,1.39,0.0989,8.297e+09,3.16e+08,8.268e+09,8.66e+08,1.55006520164378,-0.000930039120986268,0.51,0.06,0.07,0.03,0.05,0.1,1,1,1,2,22.8391598406286,0.819779831493311
"301",101,1,-0.0558,-0.1385,-0.1028,4.29,0.057808767575085,0.0347726514539436,-0.48,0.03,-0.0051,4.642e+09,5.41e+08,2.267e+09,-1.2e+07,2.36782455576282,0.0280403297580013,0.35,0.53,0.45,0,0,1,0,0,0,7,22.2584111447987,1.45628673293993
"302",101,2,-0.0316,-0.0867,-0.0442,4.53,-0.00939758552320607,-0.00881786359473804,-0.39,0.05,-0.0887,8.098e+09,5.65e+08,3.05e+09,-2.7e+08,0.81979060929329,0.0230361161211414,0.39,0.07,0.04,0,0,0.19,1,0,0,7,22.8148829545564,1.51072193949494
"303",101,3,-0.0265,-0.0749,-0.041,4.71,-0.0163201796403425,0.0212558826761013,-0.42,0.64,-0.057,9.413e+09,5.98e+08,4.071e+09,-2.32e+08,0.966203214113388,-0.000579721928468033,0.35,0,0.06,0,0,0.19,1,0,0,7,22.9653575495115,1.54968790802833
"304",102,1,0.1035,0.1808,0.1388,0.92,0.0540424662750277,0.0251991267167051,1.86,0.32,0.1746,9.264e+10,5.404e+09,4.6061e+10,8.041e+09,2.58062467868534,0.030551371208487,0.57,0.5,0.61,0.6,0.82,0.21,1,0,1,7,25.2519868507711,-0.083381608939051
"305",102,2,0.0761,0.1357,0.1014,0.95,0.00649097072236649,0.0065541636653554,1.49,0.22,0.2054,1.01191e+11,5.38e+09,4.8607e+10,9.983e+09,1.02645336506486,0.0288433395583226,0.63,0.06,0.08,0.06,0.1,0.14,1,1,1,7,25.3402756570387,-0.0512932943875506
"306",102,3,0.0822,0.1544,0.1085,1.04,-0.00330812131348697,0.0280141222651692,1.75,0.36,0.1666,1.05134e+11,5.281e+09,4.7142e+10,7.853e+09,0.105321571648193,-6.31929429889155e-05,0.64,0.05,0.1,0.06,0.08,0.14,1,1,1,7,25.3785015639412,0.0392207131532813
"307",103,1,0.0598,0.1916,0.1142,1.19,0.0535459426080291,0.0120629342619154,1.83,1.01,0.1582,3.0571e+10,1.04e+09,1.1763e+10,1.863e+09,0.504048757664258,0.00604777534043825,0.42,0.3,0.43,0.31,0.13,0.22,1,1,1,6,24.1433176841231,0.173953307123438
"308",103,2,0.0594,0.178,0.1108,1.36,-0.00715070884678069,-0.00642246804579757,1.92,0.86,0.1551,3.1782e+10,1.019e+09,1.2026e+10,1.864e+09,1.47626364221045,0.0414830083461137,0.55,0.06,0.07,0.04,0,0.18,1,1,1,6,24.1821659287369,0.307484699747961
"309",103,3,0.0578,0.1725,0.1066,1,-0.0912732854026227,-0.0706580289237505,2,0.85,0.152,3.3053e+10,1.002e+09,1.2669e+10,1.927e+09,1.21373466830521,-0.000728240800983125,0.65,0.12,0.07,0.05,0.04,0.18,1,1,1,6,24.2213781706829,0
"310",104,1,-0.0045,-0.0131,0.0155,0.76,0.0367746948517315,0.0138097074493708,-0.4,1.01,0.0422,5.402e+10,6.22e+08,1.8376e+10,7.77e+08,0.134748217022266,0.00169002896086274,0.27,0.15,0.09,0.23,0,1,0,0,0,10,24.7126201853109,-0.27443684570176
"311",104,2,0.0151,0.0479,0.0456,0.89,-0.0296225261261727,-0.0291442358554868,1.36,1.17,-0.0132,5.1787e+10,6.01e+08,1.8095e+10,-2.39e+08,0.817259338162304,0.0229649874023607,0.41,0.02,0,0.02,0,0.16,1,1,1,10,24.6704049894638,-0.116533816255952
"312",104,3,0.018,0.0604,0.0501,0.72,-0.0679854749912677,-0.0407732049861173,1.58,1.34,0.0428,5.0147e+10,5.7e+08,1.8031e+10,7.72e+08,0.797150451143271,-0.000478290270685962,0.5,0.01,0.02,0.02,0.09,0.16,1,1,1,10,24.6382245290267,-0.328504066972036
"313",105,1,0.1668,0.2236,0.2171,3.23,0.0727986777391043,0.0266647825363164,2.02,0,0.1431,6521571000,6.12e+08,7.346e+09,1.051e+09,2.65023035621612,0.0313727182033502,0.45,0.55,0.3,0.14,0.37,1,0,1,0,7,22.5983811347812,1.17248213723457
"314",105,2,0.1444,0.2074,0.1626,2.54,-0.0249428156705686,-0.0243689570280971,2.35,0,0.1389,8208914000,6.1e+08,8.843e+09,1.228e+09,1.64177562999245,0.0461338952027879,0.61,0.09,0.04,0.04,0.1,0.15,1,1,1,7,22.8284864739512,0.932164081030445
"315",105,3,0.131,0.1908,0.1579,2.47,-0.073226981157594,-0.0493731505248164,2.65,0.12,0.1402,11718916000,6.13e+08,1.0263e+10,1.439e+09,0.956431070785838,-0.000573858642471503,0.62,0.1,0.04,0.05,0.06,0.17,1,1,1,7,23.1844701253501,0.904218150639886
"316",106,1,0.0678,0.1054,0.1032,1.75,0.0641486075531743,0.0191848103157414,1.8,0,0.1363,4796402000,1.89e+08,2.586e+09,3.53e+08,2.72954561172218,0.0323086382183217,0.1,0,0,0,0,0.5,0,0,0,7,22.2911318904489,0.559615787935423
"317",106,2,0.0469,0.0916,0.0666,1.7,-0.0385875268466859,-0.0378591867557068,1.47,0,0.1163,5.212e+09,1.88e+08,2.918e+09,3.4e+08,1.60013513300473,0.0449637972374329,0.19,0,0,0,0,0.19,0,0,0,7,22.374229496209,0.53062825106217
"318",106,3,0.0581,0.154,0.1038,1.93,-0.0133930865246977,0.0194232778820366,1.99,0.59,0.0801,5.512e+09,1.71e+08,3.143e+09,2.52e+08,1.21390015163175,-0.00072834009097905,0.21,0,0.02,0,0,0.19,0,0,0,7,22.4301933706578,0.657520002916794
"319",107,1,0.0668,0.1214,0.0992,1.22,0.0665805319208027,0.027213516867051,3.74,0.24,0.0315,6.5912e+10,1.28e+09,1.2312e+11,3.864e+09,0.55800369487313,0.00668444359950293,0.6,0.88,0.89,0.79,0,0.59,0,1,1,2,24.9115863559597,0.198850858745165
"320",107,2,0.0637,0.1224,0.0979,1.54,0.0527642373332748,0.0534184165997531,3.96,0.34,0.0362,7.1526e+10,1.226e+09,1.26761e+11,4.592e+09,1.40096138981323,0.0393670150537517,0.74,0.13,0.14,0.12,0,0.14,1,1,1,2,24.9933268569103,0.431782416425538
"321",107,3,0.0624,0.1394,0.0994,1.38,0.0383661838003673,0.0542651069003529,4.63,0.31,0.0333,7.4252e+10,1.169e+09,1.39367e+11,4.644e+09,1.09029877746382,-0.00065417926647829,0.73,0.12,0.14,0.13,0,0.14,1,1,1,2,25.0307305502934,0.322083499169113
"322",108,1,0.088,0.15,0.1346,0.95,0.019972379589131,-0.00939560642899747,11.09,0.09,0.1135,2.32982e+11,1.965e+09,2.3059e+11,2.6179e+10,1.0013016452811,0.011915359414317,0.53,0.35,0.57,0.36,0.32,0.47,1,1,1,3,26.174227034309,-0.0512932943875506
"323",108,2,0.074,0.1265,0.1092,0.84,0.0299501866313021,0.030532893847985,10.14,0.13,0.0973,2.53753e+11,1.932e+09,2.20156e+11,2.1423e+10,1.04512405758464,0.0293679860181285,0.5,0.06,0.09,0.09,0.06,0.01,1,1,1,3,26.2596271898926,-0.174353387144778
"324",108,3,0.0172,0.0298,0.0245,0.73,-0.0150047056865315,0.013635790047203,2.45,0.15,0.096,2.66026e+11,1.884e+09,2.00494e+11,1.9241e+10,0.97117869447141,-0.000582707216682846,0.42,0.07,0.08,0.06,0,0.01,1,1,1,3,26.3068598853123,-0.3147107448397
"325",109,1,0.0276,0.0695,0.0567,1.59,0.0384136315238893,0.0145335357459668,2.39,0.89,0.2372,8589437000,1.04e+08,1.82e+09,4.32e+08,2.03172631610742,0.0240743705300676,0.18,0,0,0,0,0.87,0,0,0,3,22.8737990294675,0.46373401623214
"326",109,2,0.0503,0.1191,0.0821,1.26,0.0461620417631624,0.0472408906589252,4.88,0.97,0.1082,9591164000,1.04e+08,2.32e+09,2.51e+08,0.849825472523934,0.0238800957779225,0.01,0,0,0,0,0.01,0,0,0,3,22.98410809491,0.231111720963387
"327",109,3,0.0053,0.0107,0.0221,1.16,-0.164283478788419,-0.14783960377294,0.54,0.67,0.2023,11799963000,1.09e+08,2.66e+09,5.38e+08,1.79808149293799,-0.00107884889576279,0.03,0,0.02,0,0,0.01,0,0,0,3,23.1913622328199,0.148420005118273
"328",110,1,0.035,0.1528,0.0687,1.16,0.00532450573891798,-0.00872384807187299,2.93,1.59,0.0231,4.6838e+10,5.73e+08,1.2835e+10,3.02e+08,-0.131011014105069,-0.00144592996643982,0.24,0,0.29,0.12,0,0.42,1,0,0,11,24.5699606762161,0.148420005118273
"329",110,2,0.0251,0.1129,0.0612,1.26,0.058229919036667,0.0584620392450511,2.24,1.66,0.1293,5.0096e+10,5.8e+08,1.312e+10,1.697e+09,0.499941416754127,0.014048353810791,0.38,0.11,0.04,0.01,0,0.12,1,0,0,11,24.6372070015305,0.231111720963387
"330",110,3,0.0336,0.1568,0.0635,1.15,0.00399960388432434,0.00431899350894248,3.2,1.89,0.1053,5.4327e+10,5.85e+08,1.2436e+10,1.31e+09,0.386867013973509,-0.000232120208384106,0.25,0,0.03,0,0,0.12,1,0,0,11,24.7182871778737,0.139761942375159
"331",111,1,0.2178,2.2161,0.6281,0.905757769001512,-0.0535114176185565,-0.12084129638651,12.29,17.9657731936005,0.0275,4.455e+10,8.5e+08,3.667e+10,1.009e+09,-0.566521158354611,-0.00658494966858441,0.59,0.12,0.3,0.89,0.77,0.42,1,1,1,6,24.5198779908632,-0.385488116799114
"332",111,2,0.0124,0.0644,0.0317,0.414369332478228,0.0525888365524658,0.053174034390597,0.78,0.84,0.279,5.2252e+10,8.58e+08,3.7773e+10,1.054e+10,2.39608109494498,0.0673298787679538,0.58,0.04,0.06,0.08,0.09,0.1,1,1,1,6,24.6793440045707,0.115785888937655
"333",111,3,0.0844,0.4604,0.2397,0.542267263231665,0.0871370133044607,0.0947469212706057,5.63,0.97,0.0163,5.4121e+10,8.45e+08,4.0362e+10,6.59e+08,0.975329730218652,-0.000585197838131191,0.64,0.06,0.09,0.09,0.1,0.1,1,1,1,6,24.7144881175358,-0.366201627341098
"334",112,1,0.0956,0.3744,0.2036,-0.657598421532539,0.0579628800613547,0.0277529904487905,5.18,1.06,0.0798,4.9736e+10,9.42e+08,3.4812e+10,2.755e+09,1.32747744867216,0.0330412633994735,0.49,0.48,0.5,0.7,0,0.17,1,1,1,8,24.6299948539134,-0.94833797918924
"335",112,2,0.0713,0.2487,0.1453,2.34622991417327,0.0502851847343355,0.0883480507155113,3.92,0.67,0.1354,5.1499e+10,9.33e+08,2.8998e+10,4.848e+09,0.893635745036037,0.0249919593712014,0.56,0.08,0.06,0.14,0,0.09,1,1,1,8,24.6648282269519,-0.15668606479102
"336",112,3,0.0427,0.1701,0.0991,1.63412830068984,0.0327930211103575,0.0520327480631632,2.16,0.71,0.1041,4.9876e+10,9.22e+08,2.8406e+10,3.625e+09,0.866519889975684,-0.0139966484785356,0.34,0,0.05,0,0,0.09,1,1,1,8,24.6328057620807,-0.128785674791542
"337",113,1,0.0611,0.4135,0.0631,0.49,0.0864223592867708,0.0636387246563013,9.09,3.28,0.0908,5.627e+10,4.02e+08,3.4176e+10,3.064e+09,1.21618491397061,0.0144509819848532,0.39,0.62,0.42,0.14,0,0.55,0,1,1,6,24.7534273703916,-0.713349887877465
"338",113,2,0.0523,0.3271,0.0461,0.47,0.0278039084905666,0.0281587890719845,8.63,2.1,0.1003,5.952e+10,3.89e+08,3.568e+10,3.537e+09,0.810805502863681,0.0227836346304694,0.35,0,0.09,0,0,0.07,1,1,1,6,24.8095782274712,-0.755022584278033
"339",113,3,0.0325,0.2454,0.0168,0.46,-0.0346324754654299,-0.00669531872393721,5.77,2.69,0.0936,6.134e+10,3.66e+08,3.3785e+10,3.161e+09,0.591467635696474,-0.000354880581417884,0.34,0,0.07,0,0,0.07,1,1,1,6,24.8396979956325,-0.776528789498996
"340",114,1,0.0304,0.2355,0.102123455024897,0.55,0.0485220509310787,0.0192976784056972,4.96,2.14,0.3029,7.528e+10,5.2e+08,7.653e+09,2.345e+09,1.12373344591558,0.0133600546618039,0.12,0,0,0,0,0.6,0,0,0,4,25.0444803322235,-0.59783700075562
"341",114,2,0.0279,0.218,0.0537393261031398,0.58,-0.000915585212923456,-0.000334876838079944,4.9,2,0.2935,7.934e+10,4.87e+08,8.224e+09,2.47e+09,1.04001325713102,0.0292243725253815,0.1,0,0,0,0,0.1,0,0,0,4,25.0970082520326,-0.544727175441672
"342",114,3,0.0264,0.211,0.0738925709530588,0.48,-0.0569097887622195,-0.0251247844245401,5.13,2.13,0.2678,8.3126e+10,4.63e+08,8.477e+09,2.323e+09,0.967847291405853,-0.000580708374843512,0.15,0,0.05,0,0,0.1,0,0,0,4,25.1436233659253,-0.7339691750802
"343",115,1,0.095,0.1974,0.1375,2.90906355983346,0.0576656970515739,0.0244456322587748,2.85,0.56,0.0518,1.027e+10,3.45e+08,1.4807e+10,7.67e+08,0.442348878043617,0.00531971676091468,0.17,0,0,0,0,0.84,0,0,0,1,23.0524928608869,0.911181499135981
"344",115,2,0.0965,0.1974,0.1353,2.89008174678909,0.0576410965811408,0.0588171402355707,3.17,0.56,0.0595,1.078e+10,3.34e+08,1.6022e+10,9.53e+08,1.18220871148751,0.0332200647927991,0.1,0,0,0,0,0.1,0,0,0,1,23.1009584024273,0.665350672566202
"345",115,3,0.0964,0.1917,0.1345,1.24765455490778,0.0972636540935893,0.101309379526107,3.49,0.51,0.0586,1.088e+10,3.24e+08,1.7504e+10,1.025e+09,1.96007275738318,-0.00117604365442991,0.19,0,0.09,0,0,0.1,0,0,0,1,23.1101920783742,-0.25201208164896
"346",116,1,0.0928,0.2086,0.1278,1.18,-0.129460700179702,-0.128804545103156,5.54,0.81,0.0749,9283863000,1.6e+08,7.383e+09,5.56e+08,0.828517752562798,0.00987650948024102,0.46,0.18,0.25,0.48,0.14,0.78,1,1,0,5,22.9515435686793,0.165514438477573
"347",116,2,0.0589,0.1343,0.087,1.32,0.0264426198815875,0.0267058182396683,3.81,0.79,0.1184,8.948e+09,1.53e+08,7.146e+09,8.49e+08,-0.0233507144678333,-0.000656155076546116,0.4,0.01,0.04,0.04,0.02,0.14,1,1,0,5,22.9146958805743,0.27763173659828
"348",116,3,0.0712,0.1572,0.0985,1.34,0.0404472247700959,0.0572071470416679,4.87,0.75,0.0745,9.877e+09,1.45e+08,7.435e+09,5.56e+08,0.438663930134616,-0.000263198358080769,0.39,0.02,0.03,0.04,0,0.14,1,1,0,5,23.0134746588724,0.29266961396282
"349",117,1,0.0797,0.1302,0.1115,1.15,0.0320112376781579,0.00732238361606291,3.8,0.28,0.131,3.2941e+10,7.13e+08,1.826e+10,2.392e+09,1.06880524551464,0.0127119018970728,0.12,0,0,0,0,0.62,0,0,0,6,24.2179839194622,0.139761942375159
"350",117,2,0.0725,0.1136,0.1015,1.22,0.0269208817998344,0.0276140319276428,3.63,0.15,0.141,34672200000,7.11e+08,1.8283e+10,2.695e+09,0.878606906124378,0.024688854062095,0.14,0,0,0,0,0.14,0,0,0,6,24.2692040500671,0.198850858745165
"351",117,3,0.0788,0.1427,0.1098,1.22,-0.0352004993537122,-0.0114700891119739,4.74,0.15,0.1305,36991700000,7.16e+08,1.2866e+10,2.598e+09,1.15525021301399,-0.000693150127808397,0.19,0,0.06,0,0,0.14,0,0,0,6,24.3339594001018,0.198850858745165
"352",118,1,0.0786,0.1441,0.1102,1.7,0.0920729175347932,0.0610226620705053,3.38,0.28,0.1344,8.0642e+10,1.818e+09,4.2278e+10,5.682e+09,0.426522773613258,0.00513296872863645,0.06,0.28,0.09,0,0.01,0.04,0,0,0,1,25.1132854425492,0.53062825106217
"353",118,2,0.0907,0.166,0.1255,1.97,0.0306271014447055,0.0314011624579401,4.26,0.29,0.1362,8.3166e+10,1.813e+09,4.5041e+10,6.136e+09,1.10499129766149,0.0310502554642878,0.32,0.01,0.01,0,0.01,0.14,1,1,0,1,25.1441044474057,0.678033542749897
"354",118,3,0.0973,0.1873,0.139,2.08,-0.070426757132573,-0.0320196944764543,4.9,0.28,0.1537,8.7035e+10,1.759e+09,4.8813e+10,7.501e+09,1.29010168872435,-0.000774061013234608,0.31,0.01,0.01,0,0,0.14,1,1,0,1,25.1895761735511,0.732367893713227
"355",119,1,0.077,0.1722,0.1044,1.31,0.0354587530336392,0.00303005677299148,1.49,0.83,0.2102,1.293e+10,1.518e+09,4.487e+09,9.43e+08,1.38923671781792,0.0164929932702515,0.14,0,0,0,0,0.7,0,0,0,1,23.2828160297302,0.27002713721306
"356",119,2,0.0735,0.1931,0.1063,1.33,-0.0129778600277267,-0.0124175031878169,1.66,1.05,0.1942,1.4979e+10,7.22e+08,5.535e+09,1.075e+09,1.15404613027216,0.0324286962606477,0.16,0,0,0,0,0.16,0,0,0,1,23.429915057133,0.285178942233662
"357",119,3,0.0649,0.1872,0.0968,1.12,-0.154578913245391,-0.101463614184421,1.58,1.08,0.1818,1.6014e+10,6.87e+08,6.265e+09,1.139e+09,0.933928066516454,-0.000560356839909872,0.21,0,0.05,0,0,0.16,0,0,0,1,23.4967291765969,0.113328685307003
"358",120,1,0.2438,0.4112,0.349,4.62,0.0137415564649699,0.0106157018887319,2.68,0.19,0.0736,2.5e+09,2.42e+08,6.631e+09,4.88e+08,0.662272282650145,0.00791481293527171,0.12,0,0,0,0,0.59,0,0,0,1,21.6395565688206,1.53039470509365
"359",120,2,0.216,0.4205,0.3076,3.65,0.0291212163918647,0.0299273179282343,2.72,0.15,0.0838,2.7e+09,2.3e+08,7.395e+09,6.19e+08,0.111240376378579,0.00312585457623806,0.1,0,0,0,0,0.1,0,0,0,1,21.7165176099567,1.2947271675944
"360",120,3,0.1891,0.4055,0.2681,1.27,0.0230558025019928,0.0350260042668187,2.9,0.65,0.0761,3.386e+09,2.19e+08,7.84e+09,5.97e+08,1.34350256061595,-0.000806101536369569,0.19,0,0.09,0,0,0.1,0,0,0,1,21.9429151206574,0.2390169004705
"361",121,1,0.0943,0.1948,0.1378,1.62,0.061959154603596,0.037896512271882,5.78,0.45,0.1001,10443943000,1.84e+08,6.627e+09,8.11e+08,0.987622618370437,0.0117539468967712,0.3,0.54,0.29,0,0,0.65,0,1,0,6,23.0692880300893,0.482426149244293
"362",121,2,0.0778,0.1708,0.1159,1.46,-0.070905832731783,-0.0697993007576349,4.59,0.48,0.1149,10838172000,1.74e+08,7.155e+09,1.003e+09,0.856321791164198,0.024062642331714,0.28,0.08,0.06,0,0,0.1,0,1,0,6,23.1063401840511,0.378436435720245
"363",121,3,0.0982,0.2368,0.1468,1.29,-0.0721953664558316,-0.0479690988278259,5.46,0.61,0.1,9090385000,1.69e+08,7.753e+09,7.75e+08,1.84421995691344,-0.00110653197414806,0.2,0,0.06,0,0,0.1,0,1,0,6,22.9304830984743,0.254642218373581
"364",122,1,0.0474,0.1272,0.1073,0.559945086150615,0.0558704461659031,0.00672081408094182,-33.2281574159623,0.3,0.0129,6.9605e+10,4.59e+08,64401814695.8459,6478837785.52486,1.39269136614437,0.0171229288644302,0.39,0.25,0.38,0.11,0.37,0.12,1,1,1,8,24.9661022407869,-0.365153341680299
"365",122,2,0.0515,0.1206,0.1021,-0.183184700737638,-0.0993237558426487,-0.0852094340653129,-1466.00292810433,0.27,0.0235,6.9501e+10,4.83e+08,33522390869.0854,2508561291.55105,1.66108392241045,0.0453832465563279,0.5,0.06,0.05,0.06,0.03,0.1,1,1,1,8,24.9646069779029,-0.61834605732374
"366",122,3,0.0507,0.1045,0.0926,1.97536787872674,0.0191099129818474,0.0479253744348409,-66.5711402367229,0.16,0.0282,6.8796e+10,4.77e+08,46486849843.8782,9019282761.53709,1.25948311326682,-0.000194916813675013,0.5,0.06,0.05,0.09,0.03,0.07,1,1,1,8,24.9544114406607,-0.29833653972774
"367",123,1,0.0729,0.2739,0.1463,1.17,0.0173836109448443,-0.00428248375089888,3.05,1.12,0.1049,8.928e+09,2.12e+08,5.995e+09,6.29e+08,0.0657682307115302,0.000876065122396056,0.46,0.28,0.39,0.27,0.47,0.73,0,1,1,2,22.9124582425854,0.157003748809665
"368",123,2,0.0853,0.3076,0.1588,1.97,-0.0260813395762649,-0.0254120803651168,3.56,1.1,0.1041,8.201e+09,2.05e+08,5.997e+09,6.24e+08,0.771035398425025,0.0216660946957432,0.58,0.13,0.08,0.09,0,0.07,1,1,1,2,22.8275219350007,0.678033542749897
"369",123,3,0.0891,0.3413,0.1604,2.27,0.0430119599816685,0.0572704898770643,3.97,1.13,0.1149,8.273e+09,1.97e+08,6.121e+09,7.03e+08,1.11543201858006,-0.000669259211148033,0.34,0,0.07,0,0,0.07,1,1,1,2,22.8362630371545,0.819779831493311
"370",124,1,0.0253,0.0864,0.0614,0.75,0.00471607080757033,-0.0154921274943864,3.76,0.95,0.0694,2.6339e+10,1.72e+08,8.791e+09,6.1e+08,-0.0799291946095714,-0.000843164496392943,0.33,0.6,0.26,0.6,0.12,0.24,0,1,0,11,23.9943165674687,-0.287682072451781
"371",124,2,0.0336,0.1114,0.0719,0.83,0.0669808342977085,0.0673641350880146,5.1,0.91,0.0684,2.5935e+10,1.75e+08,9.661e+09,6.61e+08,0.719152964482445,0.0202081983019567,0.57,0.08,0.03,0.12,0.03,0.11,1,1,1,11,23.9788592447498,-0.186329578191493
