"","CompaniesIndex","YearIndex","Ra","Roa","StockPriceClose","TobinsQ","PriceToEarningRatio","Roic","GreenScore","CarbonProductivity","WaterProductivity","WasteProductivity","EnergyProductivity","SustainabilityPayLink","SustainableThemedCommitment","AuditScore","TotalAssets","Leverage","NetMargin","Industry","Beta","CostEquity","Eps","FirmSize","LogTobinsQ","LogPriceToEarningRatio","LogEps","LogStockPrice"
"1043",349,1,0.167108437003622,-0.0419,104.4,7.66,-168.387096774194,-0.0455,0.08,0,0,0,0,0,0,0,1114190000,3.3,-0.9588,1,1.9931662971972,0.023619362306927,-0.62,20.8313935204614,2.0360119837525,NA,NA,4.64822967544854
"1044",349,2,-0.0947745781399493,-0.0711,223.33,4.93,-94.6313559322034,-0.0845,0.16,0,0,0,0,0,0,0,2.417e+09,0.9,-0.0368,1,-1.16105061110557,-0.0326255221720664,-2.36,21.6057929386678,1.5953389880546,NA,NA,5.40865049823238
"1045",349,3,0.0414714847772263,-0.1275,230.04,3.92,-33.1948051948052,-0.2146,0.21,0.05,0,0,0,0,0,0,5.849e+09,2.06,-0.0919,1,2.62658801209933,-0.00157595280725959,-6.93,22.4895365434073,1.36609165380237,NA,NA,5.43825320684555
"1046",350,1,0.0543492878106595,0.0646,26.82,0.9,14.5760869565217,0.1022,0.13,0.12,0.28,0,0,0,0,0,1.1874e+10,0.32,0.0175,2,-0.694844164965929,-0.00809916114659796,1.84,23.1976169727949,-0.105360515657826,2.67938230623264,0.609765571620894,3.28914787785353
"1047",350,2,-0.054605261132021,0.0478,39.2,0.84,16.5400843881857,0.074,0.16,0.03,0.03,0,0,0,0,0,1.2177e+10,0.31,0.0226,2,0.564093404796385,0.0158510246747784,2.37,23.2228147634713,-0.174353387144778,2.80578679164938,0.86288995514704,3.66867674679642
"1048",350,3,0.0644760480326572,0.052,42.98,1,14.5694915254237,0.0837,0.22,0.04,0.02,0,0.06,0,0,0,2.3956e+10,0.85,0.023,2,-0.392843497727631,0.000235706098636579,2.95,23.8994846513486,0,2.67892972086263,1.08180517035173,3.76073489121436
"1049",351,1,NA,0.0396,NA,NA,NA,0.0892,0.08,0,0,0,0,0,0,0,4.9809e+10,3.46,0.1008,1,NA,NA,6.7,24.6314615275402,NA,NA,1.90210752639692,NA
"1050",351,2,NA,0.0416,NA,NA,NA,0.091,0.21,0,0,0,0,0,0,1,4.8276e+10,3.35,0.0879,1,NA,NA,7.17,24.6002003797021,NA,NA,1.96990565461153,NA
"1051",351,3,NA,0.0373,NA,NA,NA,0.0851,0.23,0.02,0,0,0,0,0,1,4.9809e+10,2.83,0.0882,1,NA,NA,6.44,24.6314615275402,NA,NA,1.86252854011626,NA
"1052",352,1,0.0592360631373531,0.0539,58.03,1.15,14.8035714285714,0.0896,0.39,0.59,0,0,0.73,0,1,0,6.8304e+10,0.64,0.1045,1,1.20865764128652,0.014362160167181,3.92,24.947234166962,0.139761942375159,2.69486846440014,1.36609165380237,4.06096011820252
"1053",352,2,0.00351815380299528,0.0581,71.55,1.4,16.4861751152074,0.0986,0.29,0.09,0,0,0,0,1,0,6.7994e+10,0.67,0.1233,1,1.02570038180007,0.0288221807285819,4.34,24.9426853029354,0.336472236621213,2.80252215789015,1.46787434811231,4.27039650600246
"1054",352,3,-0.0789122002735877,0.0601,79.15,1.1,17.1320346320346,0.0982,0.23,0.02,0,0,0,0,0,1,6.3259e+10,0.87,0.1394,1,0.524833326167007,-0.000314899995700204,4.62,24.8705032469215,0.0953101798043249,2.84095008123337,1.53039470509365,4.37134478632702
"1055",353,1,0.0209419708716638,0.1091,37.61,2.45,19.6910994764398,0.1349,0.42,0.17,0.27,0.58,0.27,0,1,0,2.0021e+10,0.38,0.1347,7,1.29351663682949,0.015363496314588,1.91,23.720047559636,0.896088024556636,2.98016673042371,0.647103242058538,3.62726997248225
"1056",353,2,-0.0176110699498071,0.1515,47.37,3.16,18.431906614786,0.183,0.35,0.02,0.06,0.08,0.04,0,1,0,1.8938e+10,0.38,0.1741,7,1.40114146470776,0.039372075158288,2.57,23.6644363225077,1.15057202759882,2.91408321802853,0.943905898907128,3.85798911693566
"1057",353,3,-0.0586371294250529,0.1734,53.96,3.33,19.1347517730496,0.206,0.35,0.02,0.04,0.08,0.05,0,1,0,1.7722e+10,0.35,0.2129,7,1.2420414893705,-0.000745224893622298,2.82,23.5980726425715,1.20297230399235,2.95150614638953,1.03673688495002,3.98824303133956
"1058",354,1,0.101577696752924,0.0383,28.59,0.84,16.3371428571429,0.0726,0.48,0.27,0.35,0.7,0.36,1,1,0,1.3033e+10,1.15,0.049,6,2.51178660846849,0.0297390819799281,1.75,23.290750439495,-0.174353387144778,2.7934412183988,0.559615787935423,3.35305700633422
"1059",354,2,-0.0278510768524636,0.0436,38.56,0.89,18.1032863849765,0.0843,0.39,0.02,0.02,0.11,0.02,1,1,0,1.2944e+10,0.73,0.0416,6,1.74140625884897,0.0489335158736562,2.13,23.2838981972625,-0.116533816255952,2.89609349002101,0.756121979721334,3.65221546974235
"1060",354,3,-0.0151025678733467,0.0476,42.91,0.82,17.164,0.0908,0.42,0.02,0.04,0.11,0.02,1,1,0,1.46e+10,0.91,0.0436,6,1.68643590663371,-0.00101186154398023,2.5,23.4042873656607,-0.198450938723838,2.84281416712928,0.916290731874155,3.75910489900343
"1061",355,1,NA,0.1186,NA,NA,NA,0.1573,0,0,0,0,0,0,0,0,1157083000,0.06,0.07,1,NA,NA,0.38,20.8691680198365,NA,NA,-0.967584026261706,NA
"1062",355,2,NA,0.1133,NA,NA,NA,0.1465,0.12,0,0,0,0,0,0,0,1577741000,0.05,0.0695,1,NA,NA,0.47,21.1792599140866,NA,NA,-0.755022584278033,NA
"1063",355,3,-0.0672794572163073,0.0937,NA,NA,NA,0.1215,0.14,0.02,0,0,0,0,0,0,2095083000,0.19,0.0675,1,NA,NA,0.53,21.4628590076742,NA,NA,-0.63487827243597,NA
"1064",356,1,-0.0368489527153868,0.0153,31.65,0.74,20.6862745098039,0.0855,0.38,0.28,0,0.51,0.11,0,1,1,3.7628e+10,23.35,-0.0195,6,-0.465609925689884,-0.00539419712314063,1.53,24.3510142910561,-0.301105092783922,3.02947041318584,0.425267735404344,3.45473814859019
"1065",356,2,0.0884121986905358,0.0305,47.51,1.09,16.2150170648464,0.1199,0.55,0.1,0.03,0.04,0.09,1,1,1,3.6812e+10,3.66,0.0149,6,2.98876608600176,0.0839843270166495,2.93,24.329089715923,0.0861776962410524,2.78593779216985,1.07500242302898,3.86094021519883
"1066",356,3,0.0277820046872418,0.1877,59.86,0.86,3.07447354904982,0.4369,0.59,0.12,0.04,0.02,0.11,1,1,1,3.7353e+10,4.46,0.0291,6,-1.00140131544563,0.000600840789267376,19.47,24.3436790665848,-0.150822889734584,1.12313368304044,2.96887481938411,4.09200850242455
"1067",357,1,-0.0142955431834805,0.0618,68.41,1.3,13.3093385214008,0.0888,0,0,0,0,0,0,0,0,8200843000,1.37,0.0636,5,1.70522197218405,0.0202216192717718,5.14,22.8275027908106,0.262364264467491,2.58846593330583,1.63705307946707,4.22551901277291
"1068",357,2,0.0615348739270211,0.0631,94.74,1.53,17.479704797048,0.0898,0.14,0,0,0,0,0,0,0,8311723000,0.99,0.0701,5,1.74925232788289,0.0491539904135093,5.42,22.8409327648752,0.425267735404344,2.86104048204405,1.69009581545155,4.55113629749561
"1069",357,3,-0.0168460641638233,0.0731,124.48,1.51,18.414201183432,0.101,0.15,0.01,0,0,0,0,0,0,8974443000,0.86,0.0676,5,0.290185056618954,-0.000174111033971372,6.76,22.9176467081135,0.412109650826833,2.91312217037521,1.91102289005487,4.82414506043008
"1070",358,1,0.0147542869073528,0.0691,65.29,1.18,11.8709090909091,0.1253,0.5,0.91,0,0,0.77,0,1,1,8.0885e+10,0.45,0.05,5,0.80449554922781,0.00959304748088815,5.5,25.1162942297281,0.165514438477573,2.47409079296012,1.70474809223843,4.17883888519854
"1071",358,2,0.0283992370202439,0.0668,83.42,1.38,14.6350877192982,0.1218,0.75,0.13,0.13,0.11,0.13,0,1,1,8.1882e+10,0.46,0.0459,5,0.520793784355268,0.014634305340383,5.7,25.1285450234304,0.322083499169113,2.68342191392829,1.7404661748405,4.4238880887688
"1072",358,3,0.0471210471236774,0.0588,116.54,1.34,19.3910149750416,0.1086,0.72,0.11,0.13,0.14,0.1,0,1,1,8.6382e+10,0.49,0.0431,5,1.44410056748301,-0.000866460340489807,6.01,25.1820451577187,0.29266961396282,2.96480981316781,1.79342474854712,4.75823456171493
"1073",359,1,0.0439984135245799,0.0141,NA,0.15,NA,NA,0.45,0.23,0.15,0.17,0.29,1,0,1,62236100000,0.32,0.0851,4,1.4417960563396,0.0171131934648073,3.19,24.8542010541849,-1.89711998488588,NA,1.16002091679675,NA
"1074",359,2,0.0487614934230067,0.0068,NA,0.14,NA,NA,0.47,0.03,0.03,0.08,0.02,1,0,1,5.9404e+10,0.3,0.0829,4,1.61287993715782,0.0453219262341347,1.57,24.8076274011151,-1.96611285637283,NA,0.451075619360217,NA
"1075",359,3,-0.0969745657622803,0.0141,NA,0.14,NA,NA,0.44,0.03,0.03,0.06,0.01,1,0,1,6.2497e+10,0.31,0.0393,4,1.45874024560312,-0.000875244147361873,3.5,24.8583843925367,-1.96611285637283,NA,1.25276296849537,NA
"1076",360,1,0.0260306193059452,0.1165,88.64,2.81,19.2277657266811,0.265,0.53,0.57,0.55,0.61,0.34,1,0,1,3.8863e+10,2.38,0.0149,6,0.578290348673495,0.00692382611434724,4.61,24.3833084781218,1.03318448334565,2.95635536599042,1.52822785700856,4.48458322299897
"1077",360,2,0.0113077909711597,0.0846,100.73,3.05,30.7103658536585,0.2156,0.55,0.04,0.05,0.15,0.03,1,0,1,3.6212e+10,1.67,0.0789,6,0.665049676243786,0.0186878959024504,3.28,24.3126563925596,1.11514159061932,3.42460024755854,1.18784342239605,4.61244366995459
"1078",360,3,-0.0680849141934989,0.1313,100.7,2.46,18.8224299065421,0.341,0.48,0.04,0.06,0.08,0.02,1,0,1,3.5471e+10,4.61,0.0521,6,1.1646708438958,-0.000698802506337482,5.35,24.2919812981735,0.900161349944271,2.9350492388166,1.67709656090792,4.61214579972452
"1079",361,1,0.0353352801136892,0.0155,35.86,0.32,11.9533333333333,NA,0.26,0.16,0,0,0.14,1,1,0,3.53855e+11,0.75,0.2683,4,0.821363831915167,0.00979209321659897,3,26.5921530616496,-1.13943428318836,2.48101017950887,1.09861228866811,3.57962246817699
"1080",361,2,0.0221968726449699,0.0146,42.04,0.34,13.6493506493506,NA,0.31,0.03,0,0,0.03,1,1,0,3.64021e+11,0.55,0.2865,4,0.475686976752802,0.0133668040467537,3.08,26.6204773952267,-1.07880966137193,2.61369194902326,1.12492959698548,3.73862154600875
"1081",361,3,-0.0222492650664738,0.0136,43.39,0.31,13.7310126582278,NA,0.32,0.03,0,0,0.04,1,1,0,4.02529e+11,0.83,0.28,4,0.713541518151205,-0.000428124910890723,3.16,26.721032980899,-1.17118298150295,2.61965697221143,1.15057202759882,3.77022899981026
"1082",362,1,0.0261745369426889,0.0636,99.09,1.3,16.9674657534247,0.126,0.6,0.38,0.74,0.43,0.72,1,1,1,8.9409e+10,0.83,0.0889,6,1.19689746977887,0.0142233901433907,5.84,25.2164871851998,0.262364264467491,2.83129773123067,1.76473079684014,4.59602852807081
"1083",362,2,0.0437247816028136,0.0684,112.07,1.25,16.602962962963,0.1334,0.43,0.03,0.05,0.03,0,1,1,1,9.0594e+10,0.62,0.0914,6,1.50220721120376,0.0422120226348258,6.75,25.2296538226368,0.22314355131421,2.8095811711795,1.90954250488444,4.71912367606394
"1084",362,3,0.000208151201097022,0.0851,107.14,1.1,12.4436701509872,0.1653,0.46,0.04,0.06,0.05,0,1,1,1,9.1289e+10,0.57,0.0955,6,0.764427915621234,-0.00045865674937274,8.61,25.2372961353611,0.0953101798043249,2.52121207201317,2.15292431843964,4.67413639045281
"1085",363,1,0.0902662461267812,0.1311,45.12,3.79,23.7473684210526,0.1828,0.17,0.73,0,0,0.13,0,0,0,3.5859e+10,0,0.2057,7,0.824697089222464,0.00983142565282508,1.9,24.3028604185104,1.33236601909433,3.16747172101741,0.641853886172395,3.8093256071898
"1086",363,2,0.0154119169047207,0.1459,55.46,4.05,25.6759259259259,0.2004,0.35,0.13,0,0,0.03,1,0,0,3.5956e+10,0,0.4228,7,0.390360251371647,0.0109691230635433,2.16,24.3055618056576,1.39871688111845,3.24555381849156,0.770108221696074,4.01566204018763
"1087",363,3,-0.0186515116075171,0.1606,70.75,3.32,27.422480620155,0.221,0.31,0.11,0,0,0,1,0,0,3.8569e+10,0,0.4281,7,1.12934992579055,-0.000677609955474332,2.58,24.3757146819443,1.1999647829284,3.31136313758982,0.947789398933526,4.25915253652335
"1088",364,1,0.0792909181935992,0.1213,47.26,2.58,17.4391143911439,0.1756,0.4,0.36,0,0,0.57,1,1,1,9633021000,0.28,0.0998,1,0.911950896005304,0.0108610205728626,2.71,22.9884627207257,0.947789398933526,2.85871563686715,0.99694863489161,3.85566427175876
"1089",364,2,0.000723283763098179,0.1032,63.88,3.18,21.1523178807947,0.1519,0.41,0.04,0.01,0.02,0.02,1,1,1,1.0315e+10,0.23,0.106,1,0.306457888003679,0.00861146665290339,3.02,23.0568649834696,1.15688119679209,3.05174949196003,1.10525683138678,4.15700632334681
"1090",364,3,-0.0327882154981429,0.1255,71.06,2.67,24.9333333333333,0.1808,0.36,0.04,0,0,0,1,1,1,9.98e+09,0.25,0.0853,1,0.903354514601992,-0.000542012708761195,2.85,23.0238489272698,0.982078472412158,3.21620559631232,1.04731899428056,4.26352459059288
"1091",365,1,0.0930773408578068,0.104,72.55,1.6,14.9896694214876,0.1664,0.42,0.39,0.34,0.09,0.37,1,0,0,2.1897e+10,1.09,0.1427,1,-0.0569906627191564,-0.000572489820086046,4.84,23.809615478084,0.470003629245736,2.70736125860166,1.57691472072854,4.2842759793302
"1092",365,2,0.00279432458941211,0.1019,81.44,1.81,14.9981583793738,0.1425,0.55,0.12,0.04,0.02,0.11,1,0,0,2.3829e+10,2.29,0.1736,1,0.377156240619746,0.0105980903614149,5.43,23.8941691632655,0.593326845277734,2.70792741885637,1.69193913394584,4.39986655280221
"1093",365,3,-0.15475854727319,0.0848,58.95,1.28,12.4630021141649,0.119,0.68,0.11,0.13,0.03,0.09,1,0,1,2.3117e+10,3.43,0.1735,1,0.988001417007771,-0.000592800850204663,4.73,23.8638341145459,0.246860077931526,2.52276442447954,1.55392520250384,4.07668962698338
"1094",366,1,0.0974555034505593,0.0593,38.63,NA,7.77263581488934,0.1162,0.14,0,0,0,0,0,1,0,4.4477e+10,0.36,0.015,3,2.35722077753215,0.0279152051748794,4.97,24.518238038571,NA,2.05060933656965,1.60341984010854,3.65402917667819
"1095",366,2,0.0181433184189982,0.0782,51.29,NA,7.48759124087591,0.1368,0.07,0,0,0,0,0,1,0,4.726e+10,0.32,0.0197,3,2.63898267688752,0.0741554132205394,6.85,24.5789301087052,NA,2.01324714912704,1.92424865227413,3.93749580140118
"1096",366,3,-0.0161328913941062,0.0888,61.7,NA,7.72215269086358,0.156,0.16,0.09,0,0,0,0,1,0,4.555e+10,0.28,0.0277,3,0.136417921299727,-8.1850752779836e-05,7.99,24.5420764606524,NA,2.04409317113316,2.07819075977818,4.12228393091134
"1097",367,1,0.106711482934228,0.0885,79.66,2.81,34.042735042735,0.1512,0,0,0,0,0,0,0,0,1.06e+10,NA,0.1619,7,2.42521259097071,0.0287175085734544,2.34,23.0841198380644,1.03318448334565,3.52761664838389,0.85015092936961,4.3777675777535
"1098",367,2,-0.0638415024695289,0.0643,94.41,2.11,46.2794117647059,0.107,0.19,0,0,0,0,0,0,0,1.233e+10,0.07,0.1947,7,0.605427685049617,0.0170125179498942,2.04,23.2353011541227,0.746687947487975,3.8346971918883,0.712949807856125,4.54764699974443
"1099",367,3,-0.0820938789862435,0.0644,78.52,1.28,33.5555555555556,0.1057,0.21,0.02,0,0,0,0,0,0,1.481e+10,0.2,0.1468,7,0.539679013499533,-0.00032380740809972,2.34,23.4185684652261,0.246860077931526,3.51320244003865,0.85015092936961,4.36335336940826
"1100",368,1,0.00973292969126661,0.0186,62.39,1.1,29.8516746411483,NA,0,0,0,0,0,0,0,0,21965975000,0.45,0.2619,4,0.588469634689973,0.00704394168934168,2.09,23.8127605021894,0.0953101798043249,3.39624094014597,0.73716406597672,4.1334050061227
"1101",368,2,0.053662125284829,0.0379,75.64,1.19,18.2265060240964,NA,0.38,0.02,0.04,0.1,0.03,0,0,1,2.0097e+10,1.82,0.1662,4,0.70176346565618,0.0197195533849387,4.15,23.7238363871407,0.173953307123438,2.90287690954765,1.42310833424261,4.32598524379026
"1102",368,3,0.0325365087923183,0.0321,81.66,1.18,22.7465181058496,NA,0.38,0.02,0.06,0.08,0.02,0,0,1,2.1248e+10,1.99,0.3287,4,0.453849953543315,-0.000272309972125989,3.59,23.7795286102404,0.165514438477573,3.12441208339124,1.27815220250019,4.40256428589143
"1103",369,1,0.00932514577774095,0.1432,61.3,4.88,30.3465346534653,0.2239,0,0,0,0,0,0,0,0,2360336000,4.95,0.2145,6,0.226338361850153,0.00277079266983181,2.02,21.5820698187312,1.58514521986506,3.41268233152905,0.703097511413113,4.11577984294217
"1104",369,2,0.0328523228215475,0.165,61.94,4.95,26.1350210970464,0.2557,0.16,0,0,0,0,0,0,0,2504451000,2.32,0.2183,6,1.00899304096447,0.0283527044511016,2.37,21.6413353857872,1.5993875765806,3.26327621939802,0.86288995514704,4.12616617454506
"1105",369,3,0.0254245411182626,0.1275,72.94,2.89,24.2325581395349,0.1918,0.17,0.01,0,0,0,0,0,0,2345330000,5.22,0.229,6,0.720834429321641,-0.000432500657592984,3.01,21.5756919538905,1.06125650212434,3.18769710661975,1.10194007876078,4.28963718538053
"1106",370,1,0.0679360104770646,-0.1753,68.03,6.98,-34.3585858585859,-0.2411,0.18,0,0,0,0,0,0,0,2759288000,0.68,-0.0701,5,-1.78241339713918,-0.0209324780862423,-1.98,21.7382385123807,1.94304891677428,NA,NA,4.21994878435697
"1107",370,2,0.00777429976118566,-0.3174,89.48,11.92,-28.4968152866242,-0.3538,0.17,0,0,0,0,0,0,0,2.319e+09,0.36,-0.3672,5,0.398615174183659,0.0112010863945608,-3.14,21.5644018952198,2.4782176616372,NA,NA,4.49401513662193
"1108",370,3,-0.0276674175008792,-0.2302,123.79,12.13,-53.5887445887446,-0.26,0.18,0.01,0,0,0,0,0,0,2.335e+09,0.74,-1.2725,5,0.487257931393235,-0.000292354758835941,-2.31,21.5712777280673,2.49568172295596,NA,NA,4.81858658154372
"1109",371,1,0.0192220537628037,0.0234,76.86,1.28,49.9090909090909,0.0437,0.2,0.17,0,0,0,0,0,0,1.898e+10,0.93,0.1484,4,0.0844586025318615,0.00109661150987597,1.54,23.6666516301282,0.246860077931526,3.91020316871116,0.431782416425538,4.3419855851367
"1110",371,2,0.0115836888527442,0.0232,74,1.46,46.25,0.0446,0.4,0.06,0,0,0,1,1,1,1.9731e+10,1.06,0.1649,4,0.211206827455674,0.00593491185150444,1.6,23.7054568399337,0.378436435720245,3.83406146395843,0.470003629245736,4.30406509320417
"1111",371,3,0.0695022660738364,0.0192,70.86,1.4,56.688,0.0368,0.38,0.03,0,0,0,1,1,1,2.1226e+10,1.25,0.1577,4,0.0184135541422673,-1.10481324853604e-05,1.25,23.778492682286,0.336472236621213,4.03756254812312,0.22314355131421,4.26070609943733
"1112",372,1,-0.00972049081024405,0.0461,48.66,0.68,12.165,0.1249,0.3,0.41,0,0,0.58,0,1,1,2.25222e+11,1.44,0.0076,10,-0.285846142423128,-0.00327298448059292,4,26.1403524193819,-0.385662480811985,2.49856297623549,1.38629436111989,3.88485733735538
"1113",372,2,-0.0782981713552184,0.038,48.61,1.3,20.0867768595041,0.1038,0.52,0.06,0,0,0.1,1,1,1,2.74098e+11,2.31,0.0954,10,0.151648338905375,0.00426131832324105,2.42,26.3367515436215,0.262364264467491,3.00006173088877,0.883767540168595,3.88382927105736
"1114",372,3,0.0167999883805385,0.0749,47.17,1.25,10.7940503432494,0.1666,0.54,0.06,0.02,0,0.1,1,1,1,2.32708e+11,8.99,0.0757,10,0.0140896555638415,-8.45379333830488e-06,4.37,26.1730502856925,0.22314355131421,2.37899508818867,1.4747630091075,3.85375809729617
"1115",373,1,0.00471108977734118,0.1333,97.92,2.12,18.8307692307692,0.1652,0.42,0.52,0,0,0.92,0,0,0,3168150000,0.71,0.2503,5,1.38413531974817,0.0164327967730284,5.2,21.8764136582625,0.751416088683921,2.93549219317663,1.64865862558738,4.58415081876402
"1116",373,2,-0.0278208911399965,0.1157,106.54,2.16,21.0138067061144,0.1413,0.21,0.06,0,0,0,0,0,0,3.583e+09,0.67,0.2363,5,0.266429480444074,0.00748666840047849,5.07,21.9994662752692,0.770108221696074,3.04517968388576,1.62334081760309,4.66852050148885
"1117",373,3,0.0131639518057487,0.1152,126.07,2.29,22.3132743362832,0.1386,0.19,0.04,0,0,0,0,0,0,3.878e+09,0.65,0.217,5,0.56202325464845,-0.00033721395278907,5.65,22.0785853937669,0.828551817566148,3.10518176308483,1.73165554515835,4.83683730824318
"1118",374,1,-0.0301806514513539,0.0711,49.72,1.59,18.6217228464419,0.1018,0.49,0.53,0.67,0,0.58,1,0,0,3.526e+10,0.22,0.0297,2,0.837368832270661,0.00998095222079379,2.67,24.2860150139161,0.46373401623214,2.92432879423035,0.982078472412158,3.90640726664251
"1119",374,2,0.104923112044587,0.0532,66.31,1.34,33.155,0.0781,0.3,0.06,0,0,0,1,0,0,3.5481e+10,0.23,0.0339,2,2.25979622364418,0.0635002738844016,2,24.2922631788835,0.29266961396282,3.50119353482083,0.693147180559945,4.19434071538078
"1120",374,3,0.0133580209560712,0.0797,85.36,1.47,21.34,0.1202,0.31,0.08,0,0,0.08,0,0,0,3.7182e+10,0.18,0.0253,2,1.0028817319998,-0.00060172903919988,4,24.3390906101544,0.385262400790645,3.06058324587361,1.38629436111989,4.4468776069935
"1121",375,1,0.00978807875279182,-0.201,67.79,8.18,-41.8456790123457,-0.5202,0.26,0.19,0,0,0.22,1,0,0,950150000,NA,-0.5949,7,2.43880540116825,0.0288779037337854,-1.62,20.6721304248316,2.10169215061466,NA,NA,4.21641469144287
"1122",375,2,-0.0645308849425981,-0.11,86.34,7.56,-85.4851485148515,-0.1355,0.29,0,0,0,0,1,0,0,1.528e+09,0.02,-0.4376,7,-0.0153489717034956,-0.000431306104868225,-1.01,21.1472255276907,2.02287119019144,NA,NA,4.45829299012733
"1123",375,3,-0.0493398194496179,-0.1094,81.68,5.68,-60.5037037037037,-0.1337,0.36,0.07,0,0,0,1,0,0,2.232e+09,0.4,-0.3679,7,2.80458908389661,-0.00168275345033797,-1.35,21.5261638814655,1.73695123273306,NA,NA,4.40280917385641
"1124",376,1,0.115241417750278,0.0694,61.29,1.17,15.3994974874372,0.0986,0.42,0.31,0.2,0,0.64,0,1,0,1.3929e+10,0.25,0.1292,7,2.56982372183155,0.0304239199176122,3.98,23.3572388346523,0.157003748809665,2.73433487820129,1.38128181929635,4.11561669749764
"1125",376,2,0.0730217178995504,0.1095,93.7,1.49,14.0269461077844,0.1516,0.34,0,0.03,0.13,0.01,0,1,0,1.5282e+10,0.22,0.0638,7,1.36490641423541,0.0383538702400151,6.68,23.4499415021718,0.398776119957368,2.64098020169582,1.89911798754855,4.54009818924438
"1126",376,3,-0.0302213575579197,0.0955,86.1,0.66,13.9320388349515,0.1258,0.33,0.01,0.01,0.05,0.1,0,1,0,1.514e+10,0.26,0.1069,7,0.113199782981716,-6.79198697890293e-05,6.18,23.4406060849557,-0.415515443961666,2.63419113996409,1.8213182714696,4.45550941143368
"1127",377,1,0.0308679187139384,0.0142,40.19,0.27,10.3316195372751,NA,0.3,0.21,0,0,0.1,1,1,1,1.422968e+12,0.88,0.2128,4,1.05333318641505,0.0125293315996976,3.89,27.9837659470814,-1.30933331998376,2.33520905083076,1.35840915763035,3.69361820846111
"1128",377,2,0.00622142219655799,0.0136,50.35,0.3,12.280487804878,NA,0.38,0.03,0.01,0.02,0.02,1,1,1,1.527015e+12,0.99,0.2538,4,0.837760863717524,0.0235410802704624,4.1,28.0543359652995,-1.20397280432594,2.50801164545431,1.41098697371026,3.91899861916457
"1129",377,3,-0.0135209534421262,0.0124,54.78,0.34,13.2961165048544,NA,0.38,0.03,0.01,0.01,0.03,1,1,1,1.687155e+12,1.11,0.2662,4,0.535128871488216,-0.000321077322892929,4.12,28.154064794347,-1.07880966137193,2.5874720004735,1.41585316336144,4.00332516383493
"1130",378,1,NA,0.1017,NA,NA,NA,0.1425,0.25,0.18,0,0,0.55,0,1,0,NA,0.01,0.0398,2,NA,NA,1.47,NA,NA,NA,0.385262400790645,NA
"1131",378,2,NA,0.1026,NA,NA,NA,0.1488,0.45,0.02,0.05,0.02,0.09,1,1,0,NA,0.01,0.0427,2,NA,NA,1.56,NA,NA,NA,0.444685821261446,NA
"1132",378,3,NA,0.0933,NA,NA,NA,0.1391,0.32,0.04,0,0,0,1,1,0,NA,0.02,0.0408,2,NA,NA,1.54,NA,NA,NA,0.431782416425538,NA
"1133",379,1,0.0264855627245794,0.0535,128.04,0.88,12.50390625,0.1608,0.21,0.25,0.3,0.38,0.14,0,0,0,1.5396e+10,0.46,0.0221,1,1.70806305824448,0.0202551440872849,10.24,23.4573735723679,-0.127833371509885,2.5260410954903,2.32630161961136,4.85234271510166
"1134",379,2,0.039856898824585,0.0366,152.88,0.95,18.7123623011016,0.1072,0.53,0.05,0.07,0.06,0.05,1,1,0,1.5544e+10,0.37,0.0441,1,2.58705331902063,0.0726961982644798,8.17,23.4669405490216,-0.0512932943875506,2.92918439106011,2.10046890887191,5.02965329993202
"1135",379,3,-0.101253320664737,0.0401,178.5,0.82,18.1586978636826,0.1097,0.36,0.06,0,0,0,1,1,0,2.0002e+10,0.73,0.0327,1,2.11584963835688,-0.00126950978301413,9.83,23.7190981055007,-0.198450938723838,2.89914966706062,2.28543893415908,5.18458860121969
