"","CompaniesIndex","YearIndex","Ra","Roa","Roe","TobinsQ","AlphaJensen","Roic","GreenScore","CarbonProductivity","WaterProductivity","WasteProductivity","EnergyProductivity","SustainabilityPayLink","SustainableThemedCommitment","AuditScore","TotalAssets","Leverage","NetMargin","Industry","Beta","CostEquity","FirmSize","LogTobinsQ"
"977",327,1,0.0218832528237077,0.0271,0.094,0.9,-0.00262997438838067,0.0595,0.48,0.59,0.48,0,0.31,0,1,1,3.6499e+10,1.13,0.089,11,-0.0749827846078835,-0.000784796858373025,24.3205506998993,-0.105360515657826
"978",327,2,0.00287844097290234,0.0302,0.104,1.02,0.00323501843372477,0.064,0.5,0.09,0.09,0,0,1,1,1,3.7244e+10,1.02,0.0948,11,0.872356840287842,0.0245132272120884,24.3407566949727,0.0198026272961797
"979",327,3,-0.0465579694476529,0.0334,0.1166,0.93,-0.0362103663622795,0.068,0.51,0.1,0.12,0,0,1,1,1,3.9732e+10,1.07,0.1052,11,0.594295768037387,-0.000356577460822432,24.4054227452995,-0.0725706928348354
"980",328,1,0.0158819287553265,0.0074,0.0633,0.19,-0.0246681282991343,NA,0.13,0,0,0,0,0,0,0,1.73442e+11,0.46,0.1843,4,1.7824147404826,0.0211324939376946,25.8791090864965,-1.66073120682165
"981",328,2,0.0643157565943339,0.0097,0.0835,0.18,0.0645827093595463,NA,0.1,0,0,0,0,0,0,0,1.75335e+11,0.52,0.1608,4,1.4430625286285,0.0405500570544608,25.8899642666743,-1.71479842809193
"982",328,3,-0.0134476553496282,0.0098,0.0847,0.15,0.0147486120150495,NA,0.13,0.03,0,0,0,0,0,0,1.90328e+11,0.6,0.2202,4,0.444921275354054,-0.000266952765212433,25.972014736526,-1.89711998488588
"983",329,1,NA,0.0741,0.1737,0.19,NA,0.1055,0.29,0.35,0.5,0,0.33,0,0,0,9.271e+09,0.62,0.1367,5,NA,NA,22.9501570855713,-1.66073120682165
"984",329,2,NA,0.098,0.2377,0.18,NA,0.1352,0.42,0.07,0.08,0,0.12,0,0,0,1.0248e+10,0.83,0.1314,5,NA,NA,23.0503484015408,-1.71479842809193
"985",329,3,NA,0.0756,0.2136,0.15,NA,0.1052,0.41,0.07,0.11,0,0.09,0,0,0,NA,0.54,0.1782,5,NA,NA,NA,-1.89711998488588
"986",330,1,0.0142547917351728,0.009,0.1044,-0.1,-0.033146181176369,NA,0.32,0.41,0.17,0.27,0.13,0,1,1,2.22582e+11,0.36,0.2092,4,1.14564856123707,0.0136186530225974,26.1285614099846,NA
"987",330,2,0.0265670912768304,0.0076,0.1002,-0.18,0.0268524753020446,NA,0.24,0.03,0.01,0,0.01,0,1,1,2.43291e+11,0.49,0.2127,4,1.68686736340007,0.0474009729115419,26.217524094683,NA
"988",330,3,-0.0845563922176313,0.0071,0.0975,-0.09,-0.0639444697451899,NA,0.27,0.04,0.01,0.02,0,0,1,1,2.74119e+11,0.51,0.1916,4,0.475640042023604,-0.000285384025214162,26.33682815562,NA
"989",331,1,NA,0.0526,0.1401,1.34,NA,0.0933,0.56,0.59,0.04,0.5,0.39,1,0,1,8.323e+09,0.9,0.1677,2,NA,NA,22.8422886037104,0.29266961396282
"990",331,2,NA,0.1771,0.4956,1.6,NA,0.2453,0.41,0.12,0.01,0.05,0.08,0,0,1,1.434e+10,1.14,0.1387,2,NA,NA,23.3863186721179,0.470003629245736
"991",331,3,NA,0.057,0.1561,2.04,NA,0.0859,0.43,0.12,0.02,0.02,0.13,0,0,1,1.498e+10,1.28,0.3992,2,NA,NA,23.4299818150355,0.712949807856125
"992",332,1,-0.00235388929187722,0.0303,0.0728,0.94,-0.018925760516685,0.0585,0.44,0.47,0.47,0.7,0.43,0,0,1,1.5844e+10,0.53,0.0867,6,1.55579141785977,0.0184583387307453,23.4860567167061,-0.0618754037180875
"993",332,2,0.0227353845659236,0.047,0.115,1.12,0.023341256276033,0.0837,0.73,0.09,0.13,0.12,0.09,1,0,1,16535100000,0.56,0.0446,6,0.589746306932661,0.0165718712248078,23.5287512311393,0.113328685307003
"994",332,3,-0.0175067765580512,0.057,0.1444,1.25,0.0022384487261385,0.1017,0.37,0.07,0,0,0,1,0,1,1.585e+10,0.6,0.0671,6,1.00978618351562,-0.000605871710109369,23.4864353372697,0.22314355131421
"995",333,1,0.013682094847568,0.0695,0.114,1.62,-0.0345187056275327,0.0908,0.21,0.47,0,0,0.54,0,0,0,1.3206e+10,0.2,0.1499,5,1.22350124330945,0.0145373146710515,23.3039371087188,0.482426149244293
"996",333,2,0.018781709022814,0.0308,0.0584,2.01,0.0193788796396036,0.0422,0.35,0.1,0,0,0,1,0,0,1.5743e+10,0.3,0.1115,5,1.71533097776159,0.0482008004751007,23.4796616589789,0.698134722070984
"997",333,3,-0.0331213102210416,0.0847,0.1682,2.06,-0.0189168323957118,0.1147,0.33,0.08,0,0,0,1,0,0,1.7713e+10,0.38,0.0532,5,0.995284361316057,-0.000597170616789634,23.5975646702169,0.72270598280149
"998",334,1,0.0473279087809296,0.0558,0.1455,1.31,0.0103418080891971,0.1033,0.4,0.34,0.29,0.54,0.12,0,0,1,1.3962e+10,0.4,0.1741,7,1.54267144537754,0.018303523055455,23.3596051904946,0.27002713721306
"999",334,2,-0.0166187554056214,0.0643,0.1601,1.41,-0.0158391311112755,0.1238,0.41,0.02,0.03,0.01,0.01,1,0,1,1.4379e+10,0.39,0.1108,7,1.3162313413428,0.0369861006917326,23.389034645792,0.343589704390077
"1000",334,3,0.07001397,0.0656,0.1497,1.05,0.08828614,0.1145,0.37,0.02,0,0.1,0.01,0,0,1,1.3539e+10,0.36,0.1345,7,1.299374,-0.0007796243,23.3288402464594,0.048790164169432
"1001",335,1,0.07881628,0.0802,0.201,1.63,0.05343772,0.1362,0.49,0.49,0.69,0,0.78,0,1,0,12428067000,0.59,0.0265,2,0.5921405,0.007087258,23.2432232195151,0.488580014818671
"1002",335,2,-0.006857125,0.0721,0.1781,1.31,-0.006318474,0.1254,0.25,0.07,0,0,0,0,1,0,1.2664e+10,0.51,0.0223,2,0.9031517,0.02537856,23.2620291595251,0.27002713721306
"1003",335,3,-0.002435718,0.0441,0.1305,1.88,-0.002578844,0.0835,0.28,0.1,0,0,0,0,1,0,1.3168e+10,0.45,0.02,2,0.8977517,-0.000538651,23.3010554808811,0.631271776841858
"1004",336,1,-0.001421169,0.0663,0.1991,0.95,-0.01725148,0.1273,0.37,0.26,0.28,0.16,0.27,1,1,1,2.72315e+11,0.72,0.057,10,-0.008549504,-8.841424e-07,26.3302253214108,-0.0512932943875506
"1005",336,2,-0.05191814,0.0218,0.0702,0.85,-0.05203612,0.0514,0.54,0.03,0.04,0.04,0.06,1,1,1,2.77787e+11,0.76,0.1417,10,0.5633563,0.01583031,26.3501204699154,-0.162518929497775
"1006",336,3,0.0217401,0.0384,0.1277,0.85,0.03433571,0.077,0.47,0.04,0.03,0.02,0.03,1,1,1,2.92829e+11,0.88,0.047,10,-0.1966259,0.0001179755,26.4028546578449,-0.162518929497775
"1007",337,1,0.06398072,0.0357,0.0683,0.91,0.03088625,0.0571,0.59,0.6,0.35,0.1,0.43,1,1,1,16212200000,0.43,0.1131,2,1.173294,0.01394487,23.5090298821772,-0.0943106794712413
"1008",337,2,-0.03727305,0.0348,0.0623,1.21,-0.03603802,0.0538,0.44,0.05,0.03,0.06,0.03,1,1,1,1.558e+10,0.37,0.1349,2,1.177739,0.03309447,23.469253877389,0.19062035960865
"1009",337,3,0.02032873,0.0274,0.0482,1.65,0.02196496,0.0435,0.46,0.08,0.02,0.04,0.03,1,1,1,1.3996e+10,0.3,0.124,2,2.058372,-0.001235023,23.3620374114519,0.500775287912489
"1010",338,1,0.02834478,0.0227,0.2981,2.12,0.01136508,0.0257,0,0,0,0,0,0,0,0,5549616000,2.95,0.1892,6,0.9600303,0.01142836,22.4369945731219,0.751416088683921
"1011",338,2,-0.007307012,0.0279,NA,2.36,-0.006692945,NA,0.13,0,0,0,0,0,0,0,6.149e+09,NA,0.0684,6,0.6042597,0.0169797,22.5395553039177,0.858661619037519
"1012",338,3,-0.02669248,0.0585,NA,2.3,-0.01681393,NA,0.18,0.05,0,0,0,0,0,0,6.757e+09,NA,0.076,6,1.023445,-0.0006140668,22.6338448415164,0.832909122935104
"1013",339,1,-0.01037725,0.0633,0.1852,1.19,-0.04449227,0.0923,0.35,0.27,0.3,0,0.33,1,1,1,4.958e+10,0.85,0.0419,1,0.373032,0.004501777,24.6268533635535,0.173953307123438
"1014",339,2,0.02548307,0.0425,0.1202,1.11,0.0262433,0.0629,0.47,0.06,0.05,0,0.04,1,1,1,4.637e+10,0.89,0.0409,1,1.214058,0.03411502,24.5599185353498,0.104360015324243
"1015",339,3,0.001516092,-0.0381,-0.1082,1.4,0.005761572,-0.0576,0.44,0.02,0.06,0,0.04,1,1,1,4.646e+10,0.78,0.0272,1,1.267056,-0.0007602336,24.5618575642887,0.336472236621213
"1016",340,1,0.04379433,0.0947,0.1682,1.68,-0.003755752,0.1257,0.4,0.71,0,0,0.79,0,1,1,4.45e+09,0.23,0.1206,1,1.532236,0.01818038,22.2161699331246,0.518793793415168
"1017",340,2,-0.006216757,0.0387,0.0682,2.09,-0.004900402,0.0621,0.41,0.09,0,0,0.12,0,1,1,4.752e+09,0.29,0.1097,1,1.692174,0.04755008,22.2818314190068,0.73716406597672
"1018",340,3,-0.03816534,0.0975,0.1743,1.64,-0.003982191,0.1369,0.42,0.11,0,0,0.11,0,1,1,5.181e+09,0.28,0.045,1,2.193925,-0.001316355,22.3682639247791,0.494696241836107
"1019",341,1,0.01342724,0.2143,0.5547,3.95,-0.007256706,0.4564,0.22,0.14,0,0,0.19,1,0,0,9.172e+09,0.24,0.0645,1,0.5010039,0.006011846,22.9394212019421,1.37371557891303
"1020",341,2,0.0359247,0.2169,0.5414,3.69,0.03692334,0.4339,0.21,0,0,0,0,1,0,0,1.0201e+10,0.21,0.0737,1,0.7360835,0.02068395,23.0457515916468,1.30562645805244
"1021",341,3,0.004381304,0.2077,0.5216,4,0.009549466,0.3912,0.24,0.03,0,0,0,1,0,0,1.1128e+10,0.3,0.0779,1,1.664406,-0.0009986435,23.1327302915676,1.38629436111989
"1022",342,1,0.1005274,0.0429,0.0788,1.35,0.05795874,0.0601,0.49,0.26,0.73,0,0.7,0,0,1,27444600000,0.45,0.0942,5,1.443126,0.01712889,24.0354352642383,0.300104592450338
"1023",342,2,-0.03024821,0.0507,0.1013,1.43,-0.03005033,0.0732,0.44,0.05,0,0,0.09,1,0,1,31863400000,0.56,0.0973,5,1.514898,0.04256864,24.1847238526208,0.357674444271816
"1024",342,3,0.02573275,0.0472,0.0943,1.63,0.04535705,0.0682,0.34,0.04,0,0,0,1,0,1,42852100000,0.6,0.1122,5,0.3297991,-0.0001978795,24.4810204889574,0.488580014818671
"1025",343,1,0.2572347,0.0012,0.004,0.81,0.2598375,0.0377,0.07,0,0,0,0,0,0,0,3.362e+10,1.41,0.0773,10,2.050347,0.02429409,24.2383869649269,-0.210721031315653
"1026",343,2,-0.08021401,0.0046,0.0165,0.67,-0.07969668,0.0271,0.16,0,0,0,0,0,0,0,4.995e+10,1.18,0.0014,10,-0.0926256,-0.002602779,24.634288342041,-0.400477566597125
"1027",343,3,0.09710112,0.0114,0.0421,0.84,0.09742531,0.0414,0.23,0.07,0,0,0,0,0,0,6.241e+10,1.2,0.0084,10,0.8622218,-0.0005173331,24.8569913558924,-0.174353387144778
"1028",344,1,0.01170217,0.0041,0.0081,1.21,-0.018908,0.0199,0.3,0.19,0,0,0.21,0,1,1,3.254e+10,0.37,0.1557,1,0.8983421,0.01070044,24.2057359387373,0.19062035960865
"1029",344,2,0.01851415,0.0605,0.1271,1.33,0.01868361,0.1011,0.36,0.03,0,0,0,1,1,1,3.244e+10,0.46,0.0106,1,1.08933,0.03061017,24.2026580661936,0.285178942233662
"1030",344,3,-0.06371249,0.042,0.0943,1.29,-0.05308071,0.0767,0.37,0.02,0.03,0,0,1,1,1,3.06e+10,0.54,0.1512,1,0.2824315,-0.0001694589,24.1442658459047,0.254642218373581
"1031",345,1,-0.06417624,0.1482,0.2582,7.94,-0.1324494,0.1783,0,0,0,0,0,0,0,0,1299194000,0.47,0.2544,1,0.1510522,0.001882416,20.9850099091344,2.07191327525904
"1032",345,2,0.01362036,0.1317,0.2272,5.43,0.01551784,0.1718,0.13,0,0,0,0,0,0,0,1473014000,0.34,0.2175,1,2.42965,0.06827317,21.1105764787945,1.69193913394584
"1033",345,3,0.03436679,0.0969,0.1561,5.65,0.09860245,0.13,0.17,0.04,0,0,0,0,0,0,1.959e+09,0.23,0.1814,1,3.162474,-0.001897485,21.3956999759088,1.73165554515835
"1034",346,1,0.04516031,0.2249,0.2397,NA,-0.001703763,0.2397,0.27,0.38,0,0,0.37,0,0,1,4202800000,0,0.2925,4,1.278771,0.0151895,22.1590168067789,NA
"1035",346,2,0.03346946,0.2277,0.238,NA,0.0342966,0.238,0.4,0.04,0.06,0.09,0.06,0,0,1,5033100000,0,0.298,4,1.667761,0.04686408,22.3393019334087,NA
"1036",346,3,-0.05577575,0.2245,0.2376,NA,-0.03085903,0.2376,0.4,0.05,0.02,0.09,0.09,0,0,1,5644400000,0,0.3052,4,1.378563,-0.0008271376,22.4539297401479,NA
"1037",347,1,0.003496763,0.0349,0.1453,0.27,-0.03471562,NA,0.34,0.22,0,0,0.46,1,1,0,1.04938e+11,0.23,0.0953,4,0.09838762,0.001260974,25.3766355365137,-1.30933331998376
"1038",347,2,0.01855653,0.0354,0.1477,0.29,0.01942033,NA,0.33,0.02,0,0,0,1,1,0,1.03812e+11,0.25,0.1392,4,1.359871,0.03821239,25.3658474079326,-1.23787435600162
"1039",347,3,-0.00965328,0.0336,0.141,0.28,0.01472982,NA,0.35,0.04,0,0,0,1,1,0,1.03078e+11,0.26,0.1349,4,1.439665,-0.0008637989,25.3587518201364,-1.27296567581289
"1040",348,1,0.05797719,0.1818,0.289,5.34,0.03683038,0.2886,0,0,0,0,0,0,0,0,1706808000,0.0012,0.0593,1,1.02835,0.01223453,21.257890796401,1.6752256529721
"1041",348,2,0.02427099,0.1884,0.292,4.95,0.02554673,0.2912,0.1,0,0,0,0,0,0,0,1.903e+09,0.001,0.0636,1,0.7525557,0.02114681,21.3666974252604,1.5993875765806
"1042",348,3,-0.04404478,0.1863,0.3055,4.58,-0.02095449,0.287,0.16,0.06,0,0,0,0,0,0,2.035e+09,0.0038,0.0649,1,2.126235,-0.001275741,21.433761655841,1.52169899812609
"1044",349,2,-0.09477458,-0.0711,-0.3725,4.93,-0.09319863,-0.0845,0.16,0,0,0,0,0,0,0,2.417e+09,0.9,-0.0368,1,-1.161051,-0.03262552,21.6057929386678,1.5953389880546
"1045",349,3,0.04147148,-0.1275,-0.8884,3.92,0.03407676,-0.2146,0.21,0.05,0,0,0,0,0,0,5.849e+09,2.06,-0.0919,1,2.626588,-0.001575953,22.4895365434073,1.36609165380237
"1046",350,1,0.05434929,0.0646,0.1274,0.9,0.03849826,0.1022,0.13,0.12,0.28,0,0,0,0,0,1.1874e+10,0.32,0.0175,2,-0.6948442,-0.008099161,23.1976169727949,-0.105360515657826
"1047",350,2,-0.05460526,0.0478,0.1145,0.84,-0.05484097,0.074,0.16,0.03,0.03,0,0,0,0,0,1.2177e+10,0.31,0.0226,2,0.5640934,0.01585102,23.2228147634713,-0.174353387144778
"1048",350,3,0.06447605,0.052,0.1313,1,0.0780516,0.0837,0.22,0.04,0.02,0,0.06,0,0,0,2.3956e+10,0.85,0.023,2,-0.3928435,0.0002357061,23.8994846513486,0
"1049",351,1,NA,0.0396,0.2734,NA,NA,0.0892,0.08,0,0,0,0,0,0,0,4.9809e+10,3.46,0.1008,1,NA,NA,24.6314615275402,NA
"1050",351,2,NA,0.0416,0.2692,NA,NA,0.091,0.21,0,0,0,0,0,0,1,4.8276e+10,3.35,0.0879,1,NA,NA,24.6002003797021,NA
"1051",351,3,NA,0.0373,0.2146,NA,NA,0.0851,0.23,0.02,0,0,0,0,0,1,4.9809e+10,2.83,0.0882,1,NA,NA,24.6314615275402,NA
"1052",352,1,0.05923606,0.0539,0.1229,1.15,0.03041388,0.0896,0.39,0.59,0,0,0.73,0,1,0,6.8304e+10,0.64,0.1045,1,1.208658,0.01436216,24.947234166962,0.139761942375159
"1053",352,2,0.003518154,0.0581,0.1402,1.4,0.003833054,0.0986,0.29,0.09,0,0,0,0,1,0,6.7994e+10,0.67,0.1233,1,1.0257,0.02882218,24.9426853029354,0.336472236621213
"1054",352,3,-0.0789122,0.0601,0.1589,1.1,-0.04289644,0.0982,0.23,0.02,0,0,0,0,0,1,6.3259e+10,0.87,0.1394,1,0.5248333,-0.0003149,24.8705032469215,0.0953101798043249
"1055",353,1,0.02094197,0.1091,0.1952,2.45,-0.0184301,0.1349,0.42,0.17,0.27,0.58,0.27,0,1,0,2.0021e+10,0.38,0.1347,7,1.293517,0.0153635,23.720047559636,0.896088024556636
"1056",353,2,-0.01761107,0.1515,0.262,3.16,-0.01686585,0.183,0.35,0.02,0.06,0.08,0.04,0,1,0,1.8938e+10,0.38,0.1741,7,1.401141,0.03937208,23.6644363225077,1.15057202759882
"1057",353,3,-0.05863713,0.1734,0.2894,3.33,-0.03135825,0.206,0.35,0.02,0.04,0.08,0.05,0,1,0,1.7722e+10,0.35,0.2129,7,1.242041,-0.0007452249,23.5980726425715,1.20297230399235
"1058",354,1,0.1015777,0.0383,0.1351,0.84,0.05264418,0.0726,0.48,0.27,0.35,0.7,0.36,1,1,0,1.3033e+10,1.15,0.049,6,2.511787,0.02973908,23.290750439495,-0.174353387144778
"1059",354,2,-0.02785108,0.0436,0.1386,0.89,-0.02683922,0.0843,0.39,0.02,0.02,0.11,0.02,1,1,0,1.2944e+10,0.73,0.0416,6,1.741406,0.04893352,23.2838981972625,-0.116533816255952
"1060",354,3,-0.01510257,0.0476,0.1509,0.82,0.01040713,0.0908,0.42,0.02,0.04,0.11,0.02,1,1,0,1.46e+10,0.91,0.0436,6,1.686436,-0.001011862,23.4042873656607,-0.198450938723838
"1061",355,1,NA,0.1186,0.1734,NA,NA,0.1573,0,0,0,0,0,0,0,0,1157083000,0.06,0.07,1,NA,NA,20.8691680198365,NA
"1062",355,2,NA,0.1133,0.1731,NA,NA,0.1465,0.12,0,0,0,0,0,0,0,1577741000,0.05,0.0695,1,NA,NA,21.1792599140866,NA
"1063",355,3,-0.06727946,0.0937,0.1541,NA,-0.05986194,0.1215,0.14,0.02,0,0,0,0,0,0,2095083000,0.19,0.0675,1,NA,NA,21.4628590076742,NA
"1064",356,1,-0.03684895,0.0153,0.3296,0.74,-0.1208333,0.0855,0.38,0.28,0,0.51,0.11,0,1,1,3.7628e+10,23.35,-0.0195,6,-0.4656099,-0.005394197,24.3510142910561,-0.301105092783922
"1065",356,2,0.0884122,0.0305,0.4208,1.09,0.08781136,0.1199,0.55,0.1,0.03,0.04,0.09,1,1,1,3.6812e+10,3.66,0.0149,6,2.988766,0.08398433,24.329089715923,0.0861776962410524
"1066",356,3,0.027782,0.1877,1.292,0.86,0.03389827,0.4369,0.59,0.12,0.04,0.02,0.11,1,1,1,3.7353e+10,4.46,0.0291,6,-1.001401,0.0006008408,24.3436790665848,-0.150822889734584
"1067",357,1,-0.01429554,0.0618,0.1712,1.3,-0.06344953,0.0888,0,0,0,0,0,0,0,0,8200843000,1.37,0.0636,5,1.705222,0.02022162,22.8275027908106,0.262364264467491
"1068",357,2,0.06153487,0.0631,0.1561,1.53,0.06170898,0.0898,0.14,0,0,0,0,0,0,0,8311723000,0.99,0.0701,5,1.749252,0.04915399,22.8409327648752,0.425267735404344
"1069",357,3,-0.01684606,0.0731,0.1704,1.51,0.0006842978,0.101,0.15,0.01,0,0,0,0,0,0,8974443000,0.86,0.0676,5,0.2901851,-0.000174111,22.9176467081135,0.412109650826833
"1070",358,1,0.01475429,0.0691,0.1776,1.18,0.0001199816,0.1253,0.5,0.91,0,0,0.77,0,1,1,8.0885e+10,0.45,0.05,5,0.8044955,0.009593047,25.1162942297281,0.165514438477573
"1071",358,2,0.02839924,0.0668,0.174,1.38,0.0292657,0.1218,0.75,0.13,0.13,0.11,0.13,0,1,1,8.1882e+10,0.46,0.0459,5,0.5207938,0.01463431,25.1285450234304,0.322083499169113
"1072",358,3,0.04712105,0.0588,0.1754,1.34,0.05337238,0.1086,0.72,0.11,0.13,0.14,0.1,0,1,1,8.6382e+10,0.49,0.0431,5,1.444101,-0.0008664603,25.1820451577187,0.29266961396282
"1076",360,1,0.02603062,0.1165,0.7858,2.81,0.007342723,0.265,0.53,0.57,0.55,0.61,0.34,1,0,1,3.8863e+10,2.38,0.0149,6,0.5782903,0.006923826,24.3833084781218,1.03318448334565
"1077",360,2,0.01130779,0.0846,0.7039,3.05,0.01200659,0.2156,0.55,0.04,0.05,0.15,0.03,1,0,1,3.6212e+10,1.67,0.0789,6,0.6650497,0.0186879,24.3126563925596,1.11514159061932
"1078",360,3,-0.06808491,0.1313,2.1011,2.46,-0.04894299,0.341,0.48,0.04,0.06,0.08,0.02,1,0,1,3.5471e+10,4.61,0.0521,6,1.164671,-0.0006988025,24.2919812981735,0.900161349944271
"1079",361,1,0.03533528,0.0155,0.1573,0.32,0.02196848,NA,0.26,0.16,0,0,0.14,1,1,0,3.53855e+11,0.75,0.2683,4,0.8213638,0.009792093,26.5921530616496,-1.13943428318836
"1080",361,2,0.02219687,0.0146,0.1487,0.34,0.022625,NA,0.31,0.03,0,0,0.03,1,1,0,3.64021e+11,0.55,0.2865,4,0.475687,0.0133668,26.6204773952267,-1.07880966137193
"1081",361,3,-0.02224927,0.0136,0.1413,0.31,-0.003776465,NA,0.32,0.03,0,0,0.04,1,1,0,4.02529e+11,0.83,0.28,4,0.7135415,-0.0004281249,26.721032980899,-1.17118298150295
"1082",362,1,0.02617454,0.0636,0.198,1.3,-0.01603749,0.126,0.6,0.38,0.74,0.43,0.72,1,1,1,8.9409e+10,0.83,0.0889,6,1.196897,0.01422339,25.2164871851998,0.262364264467491
"1083",362,2,0.04372478,0.0684,0.1972,1.25,0.04418344,0.1334,0.43,0.03,0.05,0.03,0,1,1,1,9.0594e+10,0.62,0.0914,6,1.502207,0.04221202,25.2296538226368,0.22314355131421
"1084",362,3,0.0002081512,0.0851,0.2598,1.1,0.02346068,0.1653,0.46,0.04,0.06,0.05,0,1,1,1,9.1289e+10,0.57,0.0955,6,0.7644279,-0.0004586567,25.2372961353611,0.0953101798043249
"1087",363,3,-0.01865151,0.1606,0.221,3.32,0.00858238,0.221,0.31,0.11,0,0,0,1,0,0,3.8569e+10,0,0.4281,7,1.12935,-0.00067761,24.3757146819443,1.1999647829284
"1088",364,1,0.07929092,0.1213,0.216,2.58,0.07067945,0.1756,0.4,0.36,0,0,0.57,1,1,1,9633021000,0.28,0.0998,1,0.9119509,0.01086102,22.9884627207257,0.947789398933526
"1089",364,2,0.0007232838,0.1032,0.1789,3.18,0.001265296,0.1519,0.41,0.04,0.01,0.02,0.02,1,1,1,1.0315e+10,0.23,0.106,1,0.3064579,0.008611467,23.0568649834696,1.15688119679209
"1090",364,3,-0.03278822,0.1255,0.2236,2.67,-0.01337771,0.1808,0.36,0.04,0,0,0,1,1,1,9.98e+09,0.25,0.0853,1,0.9033545,-0.0005420127,23.0238489272698,0.982078472412158
"1091",365,1,0.09307734,0.104,0.3789,1.6,0.08247925,0.1664,0.42,0.39,0.34,0.09,0.37,1,0,0,2.1897e+10,1.09,0.1427,1,-0.05699066,-0.0005724898,23.809615478084,0.470003629245736
"1092",365,2,0.002794325,0.1019,0.5366,1.81,0.003387125,0.1425,0.55,0.12,0.04,0.02,0.11,1,0,0,2.3829e+10,2.29,0.1736,1,0.3771562,0.01059809,23.8941691632655,0.593326845277734
"1093",365,3,-0.1547585,0.0848,0.5297,1.28,-0.1037737,0.119,0.68,0.11,0.13,0.03,0.09,1,0,1,2.3117e+10,3.43,0.1735,1,0.9880014,-0.0005928009,23.8638341145459,0.246860077931526
"1094",366,1,0.0974555,0.0593,0.1451,NA,0.02330009,0.1162,0.14,0,0,0,0,0,1,0,4.4477e+10,0.36,0.015,3,2.357221,0.02791521,24.518238038571,NA
"1095",366,2,0.01814332,0.0782,0.1809,NA,0.01822517,0.1368,0.07,0,0,0,0,0,1,0,4.726e+10,0.32,0.0197,3,2.638983,0.07415541,24.5789301087052,NA
"1096",366,3,-0.01613289,0.0888,0.1937,NA,0.01098517,0.156,0.16,0.09,0,0,0,0,1,0,4.555e+10,0.28,0.0277,3,0.1364179,-8.185075e-05,24.5420764606524,NA
"1097",367,1,0.1067115,0.0885,0.1615,2.81,0.08969896,0.1512,0,0,0,0,0,0,0,0,1.06e+10,NA,0.1619,7,2.425213,0.02871751,23.0841198380644,1.03318448334565
"1098",367,2,-0.0638415,0.0643,0.1231,2.11,-0.0635177,0.107,0.19,0,0,0,0,0,0,0,1.233e+10,0.07,0.1947,7,0.6054277,0.01701252,23.2353011541227,0.746687947487975
"1099",367,3,-0.08209388,0.0644,0.1286,1.28,-0.08442035,0.1057,0.21,0.02,0,0,0,0,0,0,1.481e+10,0.2,0.1468,7,0.539679,-0.0003238074,23.4185684652261,0.246860077931526
"1100",368,1,0.00973293,0.0186,0.0706,1.1,-0.009986624,NA,0,0,0,0,0,0,0,0,21965975000,0.45,0.2619,4,0.5884696,0.007043942,23.8127605021894,0.0953101798043249
"1101",368,2,0.05366213,0.0379,0.143,1.19,0.05393444,NA,0.38,0.02,0.04,0.1,0.03,0,0,1,2.0097e+10,1.82,0.1662,4,0.7017635,0.01971955,23.7238363871407,0.173953307123438
"1102",368,3,0.03253651,0.0321,0.1249,1.18,0.04697195,NA,0.38,0.02,0.06,0.08,0.02,0,0,1,2.1248e+10,1.99,0.3287,4,0.45385,-0.00027231,23.7795286102404,0.165514438477573
"1103",369,1,0.009325146,0.1432,0.8675,4.88,-0.01902756,0.2239,0,0,0,0,0,0,0,0,2360336000,4.95,0.2145,6,0.2263384,0.002770793,21.5820698187312,1.58514521986506
"1104",369,2,0.03285232,0.165,1.0546,4.95,0.03328482,0.2557,0.16,0,0,0,0,0,0,0,2504451000,2.32,0.2183,6,1.008993,0.0283527,21.6413353857872,1.5993875765806
"1105",369,3,0.02542454,0.1275,0.6413,2.89,0.03619124,0.1918,0.17,0.01,0,0,0,0,0,0,2345330000,5.22,0.229,6,0.7208344,-0.0004325007,21.5756919538905,1.06125650212434
"1106",370,1,0.06793601,-0.1753,-0.3778,6.98,0.05673492,-0.2411,0.18,0,0,0,0,0,0,0,2759288000,0.68,-0.0701,5,-1.782413,-0.02093248,21.7382385123807,1.94304891677428
"1109",371,1,0.01922205,0.0234,0.0508,1.28,0.01328714,0.0437,0.2,0.17,0,0,0,0,0,0,1.898e+10,0.93,0.1484,4,0.0844586,0.001096612,23.6666516301282,0.246860077931526
"1110",371,2,0.01158369,0.0232,0.0544,1.46,0.01159474,0.0446,0.4,0.06,0,0,0,1,1,1,1.9731e+10,1.06,0.1649,4,0.2112068,0.005934912,23.7054568399337,0.378436435720245
"1111",371,3,0.06950227,0.0192,0.0458,1.4,0.08002826,0.0368,0.38,0.03,0,0,0,1,1,1,2.1226e+10,1.25,0.1577,4,0.01841355,-1.104813e-05,23.778492682286,0.336472236621213
"1112",372,1,-0.009720491,0.0461,0.3194,0.68,-0.01398181,0.1249,0.3,0.41,0,0,0.58,0,1,1,2.25222e+11,1.44,0.0076,10,-0.2858461,-0.003272984,26.1403524193819,-0.385662480811985
"1113",372,2,-0.07829817,0.038,0.3765,1.3,-0.07828972,0.1038,0.52,0.06,0,0,0.1,1,1,1,2.74098e+11,2.31,0.0954,10,0.1516483,0.004261318,26.3367515436215,0.262364264467491
